DateTime,AT,BE,FI,PT,NO,HR,UK,BG,CZ,FR,EE,SK,SE,UA,PL,RO,LV,ES,SI,RS,MK,NL,DE,CY,HU,IT,DK,GR,CH,ME,LU,IE,BA,LT,MD,XK
2019-03-30 00:00:00+00:00,5776.0,8606.5,9060.0,,14420.0,,30517.666666666668,3719.0,6195.0,50597.0,759.0,,13653.0,15531.0,16520.0,6015.0,625.0,24468.0,,,,10803.666666666666,45026.0,,4338.0,25609.0,2858.0,,6369.0,,,3019.6666666666665,,,,
2019-03-30 01:00:00+00:00,5697.0,8256.0,9006.0,,14283.0,1425.0,28690.5,3647.0,6281.0,48874.0,751.0,,13750.0,15759.0,16161.0,5962.0,613.0,23239.0,,3945.0,672.0,10512.0,43942.75,,,24455.0,2822.0,4635.0,6412.0,,,,,,,
2019-03-30 02:00:00+00:00,5553.333333333333,8213.5,9040.0,,14252.0,,27255.0,3650.0,6246.0,46287.0,752.0,,13836.0,16036.0,16083.0,6012.0,,22674.0,,3807.0,643.0,10465.5,43957.75,,4077.0,24093.0,,,6451.0,230.0,,2668.0,,,,
2019-03-30 03:00:00+00:00,5612.0,8124.0,9086.0,4453.0,14333.0,1427.0,26454.0,3728.0,6318.0,45481.0,754.0,2913.0,13879.0,16698.0,16066.0,6040.0,,,1279.0,3793.0,,10491.333333333334,44396.0,,4158.5,24144.0,2865.0,4609.0,6428.0,229.0,,,,,,
2019-03-30 04:00:00+00:00,5945.0,,9208.0,4411.0,14425.0,1467.0,25847.5,3896.0,6351.0,46538.0,778.0,,,16996.0,15751.0,6043.0,,22217.0,1198.0,3755.0,657.0,10649.0,45029.666666666664,,,24596.0,2936.0,4706.0,6307.0,220.0,,2503.0,1230.0,,,
2019-03-30 05:00:00+00:00,,8391.0,9255.0,4355.0,14693.0,,26601.0,4239.0,6725.0,47944.0,,3051.0,13869.0,18087.0,,6475.0,,22689.0,,4128.0,,10956.0,45419.0,,,25450.0,,5163.0,6304.0,,,2534.0,1286.0,,,
2019-03-30 06:00:00+00:00,,8685.0,9470.0,4217.0,15184.0,,29571.5,,,49560.0,,,14440.0,18302.0,,,792.0,23345.0,,,,11200.0,48397.75,,,28742.0,3343.0,5713.0,,,,2649.0,,,,
2019-03-30 07:00:00+00:00,,9486.0,,4465.0,15715.0,,32667.0,4707.0,7335.0,51219.0,,,15198.0,18605.0,19328.0,,,25507.0,,4819.0,,11701.0,52011.333333333336,,,31029.0,3585.0,,6153.0,,,,,,,
2019-03-30 08:00:00+00:00,7048.0,9555.0,9660.0,,,,35486.5,,7491.0,51983.0,,,15700.0,,19819.0,6846.0,,27661.0,,,,11731.0,54417.0,,,31724.0,3724.0,6435.0,6305.0,,,3256.0,,,,
2019-03-30 09:00:00+00:00,7076.0,9431.0,9622.0,5261.0,16230.0,,37281.5,4472.0,7552.0,51257.0,,,15349.0,,19862.0,6717.0,,,,4736.0,,11546.0,54810.333333333336,,,31146.0,,,6616.0,,,,,,,
2019-03-30 10:00:00+00:00,6985.0,9420.0,,5399.0,,,37970.0,,7496.0,50713.0,,,15278.0,17727.0,,6596.0,,28932.0,,4618.0,,11130.0,54751.0,,4815.0,30211.0,,6546.0,,,,,,,,
2019-03-30 11:00:00+00:00,6641.0,9366.0,9512.0,5515.0,15989.0,,37669.0,4232.0,7318.0,51525.0,,,15265.0,,,,,28706.0,,,,10876.333333333334,53406.0,,,28794.0,3661.0,6497.0,,,,,,,,
2019-03-30 12:00:00+00:00,,9113.0,9460.0,,15835.0,,36980.5,4137.0,7202.0,49498.0,,,15006.0,17451.0,,6353.0,,28587.0,,,,10809.0,52334.25,,4510.0,27542.0,3543.0,6201.0,,,,3525.0,,,,
2019-03-30 13:00:00+00:00,6345.5,9045.0,9544.0,5393.0,15969.0,,36091.0,,6944.0,46978.0,,3168.0,14650.0,17456.0,18419.0,6281.0,,27935.0,1286.0,4402.0,,,50480.5,,,,,,,,,3528.0,,,,
2019-03-30 14:00:00+00:00,6317.0,,9703.0,,,1745.0,35374.5,4072.0,6822.0,44909.0,,,14688.0,17837.0,18102.0,6331.0,789.0,26677.0,,,,11023.0,50114.25,,,27831.0,,5819.0,7267.0,,,,,,,
2019-03-30 15:00:00+00:00,,8913.0,9912.0,,15956.0,,35452.0,,6745.0,43481.0,,,14695.0,19090.0,,,,25901.0,,4267.0,,,49279.0,,,28704.0,,5754.0,,,,,,,,
2019-03-30 16:00:00+00:00,6725.666666666667,,10142.0,5036.0,16001.0,,36062.0,4619.0,6634.0,43415.0,,,15817.0,19519.0,17997.0,,,25348.0,,4431.0,,12532.5,50181.333333333336,,,29654.0,3755.0,6122.0,6614.0,,,,1391.0,,,
2019-03-30 17:00:00+00:00,,,10467.0,,,2019.0,37933.5,,,45930.0,,,16348.0,19213.0,19156.0,7612.0,,,,,,12950.333333333334,52712.0,,,32147.0,,6997.0,6177.0,,,3574.0,,,,
2019-03-30 18:00:00+00:00,,,,5182.0,16650.0,,39614.5,4807.0,7332.0,50786.0,,,16535.0,18288.0,20018.0,,,26801.0,,5181.0,,13355.0,54968.25,,,35738.0,3861.0,7106.0,6448.0,,,3649.0,,,,
2019-03-30 19:00:00+00:00,,9903.0,9847.0,5863.0,16390.0,,39629.0,,7134.0,50990.0,,,,17554.0,,7283.0,820.0,,,,,13453.0,52296.0,,5007.0,33788.0,3644.0,,,,,,,,,
2019-03-30 20:00:00+00:00,6220.0,9275.0,10026.0,5876.0,15885.0,,38160.5,,6775.0,49108.0,,,,16423.0,18289.0,,,29043.0,,4908.0,,12775.0,49101.25,,,31174.0,,,6594.0,,,,,,,
2019-03-30 21:00:00+00:00,6242.0,9023.0,,,15721.0,,36860.0,4061.0,,50494.0,,,14481.0,,17151.0,,,27778.0,,,879.0,12069.0,47957.666666666664,,4548.0,28516.0,,5692.0,6301.0,,,,,,,
2019-03-30 22:00:00+00:00,5778.0,,,5307.0,,,33614.0,,6229.0,52565.0,762.0,2903.0,13920.0,15377.0,16046.0,5904.0,,25881.0,,4596.0,,,44082.666666666664,,4199.0,26217.0,,,6257.0,,,3111.0,,,,
2019-03-30 23:00:00+00:00,5439.0,8564.0,9219.0,,15125.0,1546.0,31034.5,3667.0,5818.0,50280.0,733.0,2811.0,13589.0,15359.0,15144.0,5695.0,600.0,24088.0,,,,10762.333333333334,42601.5,,3987.0,24127.0,2895.0,,6013.0,,,3036.0,,,,
2019-03-31 00:00:00+00:00,5234.5,8069.333333333333,,,14830.0,,29476.0,,5828.0,48149.0,745.0,2702.0,13407.0,15270.0,14640.0,5608.0,586.0,22385.0,,3965.0,,9786.0,38076.75,,,22337.0,2791.0,,5936.0,,,,,,,
2019-03-31 01:00:00+00:00,5181.75,7625.25,9062.0,4282.0,14834.0,1360.0,,,5947.0,47227.0,701.0,2678.0,13445.0,,14210.0,5599.0,,21465.0,,,,10071.333333333334,40178.75,,3793.0,21582.0,2738.0,4362.0,6375.0,,,,,,,
2019-03-31 02:00:00+00:00,5111.0,7507.0,9159.0,4137.0,12125.0,1351.0,26363.5,3545.0,5899.0,44088.0,,2691.0,13446.0,15977.0,14234.0,5616.0,598.0,20838.0,1188.0,3627.0,,10101.0,40222.25,,3793.5,,2781.0,,6461.0,,,2501.0,,,,
2019-03-31 03:00:00+00:00,5258.0,7474.333333333333,9223.0,4048.0,15130.0,1381.0,25134.0,3642.0,5814.0,43549.0,,2708.0,13515.0,,14318.0,,,20619.0,1101.0,3516.0,,10183.25,40811.5,,3782.0,21562.0,2915.0,,6254.0,251.0,,2442.5,,,,
2019-03-31 04:00:00+00:00,5422.0,7947.666666666667,9110.0,,,1437.0,24574.0,3954.0,5867.0,43987.0,,2781.0,13669.0,16524.0,14216.0,5724.0,622.0,20898.0,1146.0,3569.0,,10366.25,41038.75,,3845.0,22291.0,,,6403.0,,,2429.0,,,,
2019-03-31 05:00:00+00:00,5752.0,7840.0,9338.0,4046.0,15424.0,,26219.5,,6168.0,44434.0,,,14242.0,16852.0,14695.0,5881.0,,21427.0,,3888.0,,10514.0,41719.25,,4120.0,22597.0,3170.0,4764.0,,,,,1320.0,,,
2019-03-31 06:00:00+00:00,5968.0,8072.5,9541.0,3961.0,15863.0,,28234.0,,6521.0,45549.0,,,14766.0,16853.0,15570.0,5943.0,,21380.0,,4173.0,,10953.0,44625.5,,,24260.0,3414.0,5111.0,6163.0,,,,1329.0,,,
2019-03-31 07:00:00+00:00,6175.0,8491.25,9668.0,4157.0,16077.0,,31976.0,4402.0,6921.0,47303.0,,,15161.0,16602.0,16314.0,5911.0,,22915.0,,4408.0,,11549.0,48227.25,,,25498.0,,,6236.0,,,,,,,
2019-03-31 08:00:00+00:00,,8770.0,9762.0,4504.0,16253.0,1868.0,35233.0,,7189.0,47965.0,,3353.0,15186.0,16394.0,16866.0,5814.0,,24831.0,,,,,50845.75,,,26397.0,3847.0,5837.0,6482.0,,,,,,,
2019-03-31 09:00:00+00:00,6367.0,,9658.0,4828.0,16241.0,,36557.333333333336,,7263.0,48106.0,,,15242.0,16057.0,,,809.0,26264.0,,4469.0,,11470.0,52936.75,,,26178.0,,,6940.0,,,3182.0,,,,
2019-03-31 10:00:00+00:00,6028.0,,9580.0,5094.0,15982.0,1877.0,36949.0,,,,,,,,17031.0,5691.0,,26857.0,,,,11240.0,52808.5,,,25737.0,3651.0,,7146.0,,,3336.0,,,,
2019-03-31 11:00:00+00:00,5790.0,,9462.0,,,1767.0,37190.5,3975.0,,47141.0,,,14704.0,15654.0,16973.0,5567.0,,27249.0,1458.0,4312.0,,10834.5,50849.0,,,24301.0,3613.0,,7174.0,,,3405.0,,,,
2019-03-31 12:00:00+00:00,5664.0,8066.0,9442.0,,15988.0,,36403.0,,6792.0,44057.0,928.0,3017.0,14607.0,15630.0,16602.0,,,27172.0,,4185.0,,10407.5,49021.0,,,23491.0,3689.0,,,,,,,,,
2019-03-31 13:00:00+00:00,5514.666666666667,8089.333333333333,,4820.0,15837.0,,35616.5,,6712.0,42026.0,,,14583.0,15735.0,16228.0,5530.0,,25753.0,,,,10264.5,48056.5,,4247.0,23573.0,3594.0,5281.0,6860.0,,206.0,3262.0,,,,
2019-03-31 14:00:00+00:00,5520.333333333333,7961.666666666667,9679.0,,15828.0,1537.0,35446.5,,6627.0,40297.0,,,14719.0,16303.0,16080.0,5619.0,,24778.0,1288.0,3920.0,,10599.0,47501.0,,,23764.0,3551.0,5133.0,6760.0,,,,,,,
2019-03-31 15:00:00+00:00,,8222.5,9690.0,4575.0,15959.0,,36237.0,,6567.0,40172.0,,2959.0,,17729.0,16362.0,5763.0,,24350.0,,3976.0,,,48470.75,,4420.0,24544.0,3827.0,5129.0,6695.0,244.0,226.0,,,,,
2019-03-31 16:00:00+00:00,,,9907.0,4582.0,16002.0,,37238.0,4550.0,,42482.0,,,15806.0,,16648.0,6196.0,,24284.0,,4158.0,,12487.0,49715.0,,,26119.0,3917.0,,6820.0,,,,,,,
2019-03-31 17:00:00+00:00,6703.0,8939.0,10215.0,,,,37690.0,,,45952.0,,3282.0,16788.0,17950.0,18098.0,7047.0,,25225.0,,,,12750.0,50972.5,,,29314.0,,6445.0,6329.0,,,3314.0,,,,
2019-03-31 18:00:00+00:00,,,,5079.0,16896.0,,38712.0,,7452.0,48562.0,,3360.0,,17045.0,18774.0,7060.0,,27451.0,,,,13303.0,52619.75,,,31969.0,,6528.0,6190.0,,,,,,,
2019-03-31 19:00:00+00:00,6268.0,,10183.0,5718.0,,,39454.0,,,48724.0,,3181.0,16688.0,16152.0,17980.0,,,29675.0,,,,12948.5,51407.0,,,30570.0,,6134.0,,,,3611.0,,,,
2019-03-31 20:00:00+00:00,6264.0,,10103.0,5597.0,16552.0,,37508.5,,,49287.0,,,16195.0,,17091.0,,,28492.0,,4837.0,,,50340.333333333336,,,28258.0,3385.0,,,,,,,,,
2019-03-31 21:00:00+00:00,5891.0,8646.0,9680.0,,16069.0,,33999.0,,6697.0,50768.0,,2880.0,15385.0,15578.0,,5719.0,,26603.0,,,,,47174.5,,,25661.0,,5052.0,6650.0,,,,1184.0,,,
2019-03-31 22:00:00+00:00,5495.5,8187.0,,,15867.0,,30620.0,3510.0,6373.0,48537.0,,2806.0,14886.0,14963.0,15163.0,5516.0,,24427.0,1271.0,4311.0,,,43970.0,,4019.6666666666665,23574.0,3039.0,4487.0,,,,2958.0,,,,
2019-03-31 23:00:00+00:00,5386.25,7872.0,9254.0,4574.0,15646.0,,14318.0,3344.0,,46679.0,779.0,2712.0,,14702.0,14676.0,5447.0,594.0,22829.0,1220.0,,598.0,10641.666666666666,42321.333333333336,,3907.6666666666665,22135.0,2980.0,4366.0,6632.0,281.0,,,956.0,,,
2019-04-01 00:00:00+00:00,5269.5,7709.666666666667,9216.0,4361.0,15532.0,,28015.0,3301.0,6314.0,44564.0,,2701.0,,14576.0,,5416.0,593.0,21789.0,,3555.0,539.0,10397.5,41851.25,,3754.0,21470.0,2982.0,4270.0,6718.0,259.0,,,878.0,,,
2019-04-01 01:00:00+00:00,5242.75,7645.0,9373.0,4230.0,15585.0,1320.0,27311.0,3315.0,6252.0,42582.0,,2703.0,15322.0,14879.0,14672.0,5504.0,,21390.0,,3353.0,515.0,10396.5,42525.0,,3754.0,21346.0,,,6698.0,249.0,211.0,2510.0,849.0,,,
2019-04-01 02:00:00+00:00,5453.75,8002.0,9735.0,,15473.0,,26689.0,3464.0,6381.0,42194.0,,,,15633.0,15037.0,5715.0,,21392.0,,3369.0,519.0,10579.0,44800.0,,3849.0,21891.0,,4296.0,6641.0,,,2441.5,847.0,,,
2019-04-01 03:00:00+00:00,5925.0,,10452.0,4119.0,16181.0,,26883.0,3901.0,,45055.0,,2976.0,16844.0,16905.0,16136.0,,,22107.0,,3574.0,,10826.0,49153.75,,,23889.0,,4751.0,,,,,1012.0,,,
2019-04-01 04:00:00+00:00,7110.0,,,,17723.0,,15239.0,4347.0,8046.0,50976.0,,,18859.0,17583.0,18634.0,7101.0,,,,4089.0,636.0,,58076.0,,,29738.0,3955.0,5400.0,6577.0,,,2458.0,,,,
2019-04-01 05:00:00+00:00,8053.5,10448.0,11020.0,,19341.0,,18804.5,4660.0,8571.0,56484.0,,,19949.0,18469.0,,,,29174.0,,4581.0,,14376.5,63241.5,,,34961.0,,5875.0,,,,,,,,
2019-04-01 06:00:00+00:00,8362.0,,10963.0,5075.0,19455.0,,39383.0,,,58836.0,,3718.0,19753.0,18737.0,21880.0,,,31476.0,,,,14783.0,65361.75,,,39024.0,4561.0,,,,,,,,,
2019-04-01 07:00:00+00:00,,,,,18958.0,,44543.5,,,59293.0,,,19341.0,18779.0,22065.0,,,32632.0,,4802.0,,14501.0,66652.0,,,39428.0,4553.0,,,,,,,,,
2019-04-01 08:00:00+00:00,,,10616.0,6130.0,18279.0,,43347.0,,8611.0,58257.0,1119.0,,18714.0,18516.0,21754.0,7311.0,,33114.0,,,,14015.0,66767.66666666667,,5161.0,38502.0,,,,,,,,,,
2019-04-01 09:00:00+00:00,8415.0,,10510.0,6206.0,17928.0,2110.0,,4007.0,8570.0,57579.0,,,,18142.0,21921.0,7205.0,,33231.0,,,,,67284.33333333333,,,37692.0,,,,,,,,,,
2019-04-01 10:00:00+00:00,8259.0,,10358.0,,17276.0,,43710.333333333336,,8709.0,57472.0,,,17427.0,,21860.0,,,33366.0,1832.0,,,12908.0,66163.0,,5132.0,35221.0,4425.0,6242.0,,,,,,,,
2019-04-01 11:00:00+00:00,,10333.0,10275.0,,17078.0,2052.0,45301.0,,8622.0,56038.0,,,17442.0,17724.0,21676.0,,,32981.0,,4477.0,711.0,12746.0,65718.5,,,35341.0,4394.0,6041.0,8079.0,,,,,,,
2019-04-01 12:00:00+00:00,,10254.0,,6099.0,16923.0,,41814.0,3940.0,,54119.0,,3621.0,,17457.0,,,959.0,32075.0,,4363.0,,12583.5,64478.0,,,36153.0,4304.0,,,,,,,,,
2019-04-01 13:00:00+00:00,7967.0,,10155.0,6241.0,16815.0,,40356.0,,,52105.0,,3546.0,,17333.0,21152.0,,,31383.0,,4305.0,,12747.5,63776.333333333336,,,36494.0,,,8201.0,,,,,,,
2019-04-01 14:00:00+00:00,,10141.0,10153.0,,16843.0,,39948.0,3939.0,8274.0,50492.0,1039.0,,16865.0,17323.0,20830.0,,,30822.0,,,,13208.0,61538.5,,,36937.0,4141.0,5467.0,,,,,,,,
2019-04-01 15:00:00+00:00,7983.0,10344.0,10182.0,6191.0,,1871.0,41086.5,,8194.0,49688.0,,,17186.0,17755.0,20744.0,,,,,4263.0,681.0,,61370.333333333336,,,36598.0,4369.0,5441.0,,,,,,,,
2019-04-01 16:00:00+00:00,,10322.0,10365.0,,17212.0,1904.0,42092.0,4544.0,8129.0,51501.0,,,17535.0,,20787.0,,,29801.0,,4372.0,,13976.0,62063.5,,,36692.0,,5856.0,,,,,,,,
2019-04-01 17:00:00+00:00,8093.0,,,6121.0,,,42064.0,4856.0,,53510.0,,,17821.0,,22043.0,,,30096.0,1843.0,4973.0,,14187.0,63392.666666666664,,,38763.0,4147.0,,,,,,,,,
2019-04-01 18:00:00+00:00,7913.0,10434.0,,,,2329.0,42380.5,,8507.0,54050.0,,3729.0,18149.0,18665.0,22651.0,7695.0,,32008.0,,5177.0,,14682.0,64142.333333333336,,,40141.0,,,7044.0,,,,,,,
2019-04-01 19:00:00+00:00,7306.0,,10470.0,,,,42045.5,,7963.0,52740.0,,,17257.0,,21227.0,,,33463.0,,,,13996.0,60584.666666666664,,,37445.0,,6198.0,,,,,,,,
2019-04-01 20:00:00+00:00,7099.0,9861.0,,,17041.0,,39166.0,4210.0,,52589.0,925.0,,16239.0,16513.0,19628.0,,,30965.0,,4879.0,,13360.0,56993.0,,,33569.0,,5755.0,,,,3810.0,,,,
2019-04-01 21:00:00+00:00,,,,6055.0,16350.0,,35448.0,3795.0,7154.0,53760.0,,,15347.0,15723.0,18332.0,,,,,,,12187.0,53126.5,,4897.0,30163.0,3353.0,,6668.0,,,,1294.0,,,
2019-04-01 22:00:00+00:00,5978.0,8897.5,9445.0,,15709.0,,31231.0,3546.0,6791.0,50870.0,,,14466.0,15147.0,17392.0,5990.0,,26140.0,,4324.0,,,50372.5,,,27602.0,3140.0,4655.0,6617.0,,,,1111.0,,,
2019-04-01 23:00:00+00:00,5772.5,8255.5,9340.0,5033.0,,,28658.0,,6868.0,48368.0,827.0,2920.0,14468.0,15047.0,,5884.0,,24551.0,1325.0,3932.0,,,48922.666666666664,,,25963.0,,4587.0,6879.0,,,,1002.0,,,
2019-04-02 00:00:00+00:00,5765.0,8028.0,9345.0,4777.0,15072.0,1410.0,29022.5,,6713.0,46900.0,,,14188.0,14967.0,16460.0,,,23582.0,1280.0,3613.0,,10722.0,47873.5,,,25048.0,3008.0,,7005.0,,,,904.0,,,
2019-04-02 01:00:00+00:00,5648.0,8007.0,9428.0,4607.0,15052.0,,28993.0,3387.0,6657.0,44500.0,,,14664.0,15383.0,,5961.0,,23096.0,,3466.0,,10613.5,48563.666666666664,,,,3022.0,4360.0,7038.0,,,,845.0,,,
2019-04-02 02:00:00+00:00,5936.0,8233.666666666666,9747.0,4547.0,15121.0,1421.0,28088.5,3507.0,6769.0,43949.0,863.0,2987.0,15145.0,15979.0,16874.0,6147.0,,22986.0,1320.0,3413.0,,10751.0,49979.75,,,24898.0,3116.0,4467.0,7012.0,,,2581.0,888.0,,,
2019-04-02 03:00:00+00:00,,8469.5,10444.0,4488.0,15566.0,,27940.5,3888.0,7319.0,46143.0,,,15969.0,17388.0,17588.0,6598.0,,23521.0,,3631.0,,,54394.0,,,26627.0,,4846.0,,,,2552.0,1041.0,,,
2019-04-02 04:00:00+00:00,,10174.0,10764.0,4577.0,16773.0,,29554.5,,,51728.0,,,,,19495.0,7342.0,,26050.0,,4135.0,,12562.5,62513.666666666664,,,31747.0,,,,,,,1223.0,,,
2019-04-02 05:00:00+00:00,8270.0,10475.0,,4892.0,18393.0,2062.0,35235.5,4667.0,,56989.0,,,,18733.0,21437.0,7800.0,,29835.0,,4593.0,,14332.5,66432.66666666667,,,36599.0,,5926.0,,,,,,,,
2019-04-02 06:00:00+00:00,8515.666666666666,,,,18796.0,,41939.0,4762.0,8791.0,58959.0,,,19240.0,19085.0,21975.0,,,31887.0,,4826.0,,,67914.66666666667,,,40107.0,4607.0,6203.0,7809.0,,,3609.0,,,,
2019-04-02 07:00:00+00:00,,,,,,,44359.0,4662.0,,59446.0,,,18948.0,18943.0,,,,32719.0,,,,14931.0,68036.0,,,40685.0,4504.0,,8045.0,,,,,,,
2019-04-02 08:00:00+00:00,8439.0,,,,,,45949.0,,8548.0,58744.0,,,18128.0,,21605.0,7649.0,,33093.0,1898.0,4732.0,,14509.0,,,,40046.0,,6325.0,,,,,,,,
2019-04-02 09:00:00+00:00,,,9943.0,,17579.0,,46339.0,4416.0,8492.0,58307.0,,,17327.0,18443.0,21677.0,7558.0,,33127.0,,,,14134.0,68857.0,,,39223.0,4429.0,,,,,,,,,
2019-04-02 10:00:00+00:00,,10679.0,9786.0,6458.0,17332.0,,47340.5,4422.0,8554.0,58172.0,,,,18378.0,21705.0,,,33197.0,,,,14130.0,68642.5,,,36871.0,4294.0,6284.0,,,,,,,,
2019-04-02 11:00:00+00:00,8075.0,,9673.0,6307.0,17007.0,2056.0,47352.0,,,57110.0,,,16615.0,18010.0,21550.0,,,32828.0,,,,14481.0,68446.5,,,36885.0,,,,,,,,,,
2019-04-02 12:00:00+00:00,,,9600.0,,16889.0,,46399.333333333336,,8204.0,,,,16299.0,,21247.0,7234.0,965.0,31731.0,,4325.0,,14531.5,67521.0,,,38065.0,4267.0,,8068.0,,,,,,,
2019-04-02 13:00:00+00:00,7948.0,,9578.0,6333.0,16731.0,,45103.0,4345.0,8207.0,54426.0,,,16447.0,17683.0,,7199.0,,31221.0,,,,14385.5,67121.0,,5118.0,38439.0,,5660.0,,,,,1429.0,,,
2019-04-02 14:00:00+00:00,,10086.0,9635.0,,,,44160.0,,,53101.0,,,16308.0,17873.0,,7179.0,,30808.0,,,,,65257.75,,,38841.0,,,,,,,,,,
2019-04-02 15:00:00+00:00,,,9743.0,,16596.0,,,4610.0,8034.0,53145.0,,3567.0,,18077.0,20556.0,,,,1691.0,4403.0,,15041.0,64824.0,,,38287.0,,5531.0,,,,,,,,
2019-04-02 16:00:00+00:00,,,9916.0,,,,46147.666666666664,4908.0,7949.0,55359.0,,,,19470.0,20580.0,7513.0,,29918.0,,,,,64661.0,,,38261.0,,,,,,,,,,
2019-04-02 17:00:00+00:00,,10657.0,10225.0,6045.0,16614.0,,45527.5,,,57545.0,,,,19972.0,21837.0,8108.0,,30170.0,,,,15037.333333333334,64941.5,,,40015.0,4140.0,,7108.0,,,,,,,
2019-04-02 18:00:00+00:00,7766.0,10677.0,,6300.0,,,45630.0,4857.0,8344.0,57551.0,,,,,22463.0,7927.0,,31976.0,,5245.0,,14785.0,65166.0,,,40633.0,,6677.0,7130.0,,,,,,,
2019-04-02 19:00:00+00:00,,,10016.0,,16793.0,2202.0,44600.0,,7764.0,,,3560.0,17187.0,,21070.0,7264.0,,33462.0,,,,14272.0,62480.5,,,37817.0,,6103.0,7142.0,,,,,,,
2019-04-02 20:00:00+00:00,,,9881.0,6567.0,,2064.0,41750.0,4298.0,,56072.0,,3333.0,16063.0,17086.0,19595.0,6715.0,,30977.0,,4948.0,,13306.0,58487.0,,5059.0,34016.0,,5620.0,,,,,,,,
2019-04-02 21:00:00+00:00,6380.333333333333,,9410.0,,,,36994.666666666664,,6884.0,57029.0,,,15159.0,,18347.0,6386.0,,28308.0,,,,,53291.5,,,30683.0,,,6645.0,,,3537.0,,,,
2019-04-02 22:00:00+00:00,5913.0,9116.0,9154.0,5561.0,15077.0,1596.0,33979.0,3521.0,,54071.0,,,14691.0,15570.0,,6134.0,,26447.0,,4275.0,,,49738.5,,,,,4588.0,6545.0,,,3112.0,1205.0,,,
2019-04-02 23:00:00+00:00,5725.666666666667,,9045.0,5077.0,14791.0,1462.0,30888.0,,6661.0,51326.0,,2943.0,14345.0,,,6044.0,,,,3867.0,,11156.0,47593.5,,,,,4496.0,6374.0,,,2994.0,,,,
2019-04-03 00:00:00+00:00,5635.0,,9004.0,,14660.0,,30134.0,3303.0,6480.0,49962.0,,,14462.0,15468.0,16305.0,5995.0,,23854.0,,3606.0,,10818.0,46943.75,,,,2977.0,4365.0,6497.0,287.0,,,,,,
2019-04-03 01:00:00+00:00,5592.0,8492.5,9098.0,4625.0,14697.0,1388.0,30841.0,1803.0,6409.0,47880.0,,2902.0,14682.0,15639.0,16406.0,6034.0,,23452.0,1305.0,3455.0,,10741.0,47070.0,,4107.0,25143.0,2973.0,,6791.0,,,,1173.0,,,
2019-04-03 02:00:00+00:00,5779.5,8612.0,9457.0,4548.0,14904.0,,29167.0,,6535.0,47434.0,,,15096.0,16329.0,,6224.0,,23311.0,1330.0,,,10919.0,48353.0,,,25439.0,,,6757.0,,,,,,,
2019-04-03 03:00:00+00:00,,,,,15488.0,,27700.333333333332,,7007.0,49916.0,,3156.0,15878.0,,17423.0,,,23819.0,,3657.0,,,52147.333333333336,,,27323.0,,4906.0,6354.0,,,,,,,
2019-04-03 04:00:00+00:00,,10740.0,,4618.0,,,28455.5,,,55391.0,,3540.0,17484.0,18530.0,19381.0,7375.0,,26249.0,,4088.0,,12516.0,60921.0,,,32056.0,,5509.0,6347.0,,,,,,,
2019-04-03 05:00:00+00:00,,,10624.0,4913.0,17984.0,,34931.5,,8429.0,60700.0,,,18686.0,19035.0,21354.0,,,29909.0,,,,14353.333333333334,65165.333333333336,,,37109.0,4375.0,6038.0,,,,2906.0,,,,
2019-04-03 06:00:00+00:00,,11406.0,10534.0,5421.0,18267.0,,40627.0,,,63704.0,,,,18963.0,22173.0,7797.0,,31964.0,1982.0,4780.0,,15161.666666666666,67515.5,,,40612.0,,,,,,,,,,
2019-04-03 07:00:00+00:00,,,,6103.0,,,43946.0,,,64876.0,,,18943.0,19092.0,,,,,,,,15225.0,67713.33333333333,,,41688.0,,6408.0,,,,,,,,
2019-04-03 08:00:00+00:00,8295.0,,10159.0,6375.0,,2105.0,45180.5,4101.0,,64967.0,,,18445.0,18855.0,21710.0,7495.0,,32958.0,,,,15110.0,68942.75,,,41400.0,,6366.0,,,,,,,,
2019-04-03 09:00:00+00:00,8238.0,,10015.0,6410.0,17604.0,2137.0,45214.5,3877.0,,65282.0,1060.0,,17847.0,18725.0,,7388.0,,32969.0,,4751.0,,14651.0,69887.33333333333,,,41048.0,,,8015.0,,,,,,,
2019-04-03 10:00:00+00:00,7961.0,,9843.0,6537.0,,,46425.0,3895.0,8447.0,65586.0,,,17155.0,18678.0,21694.0,7320.0,,33168.0,,4614.0,,,69187.0,,,38810.0,,6243.0,,,,,,,,
2019-04-03 11:00:00+00:00,,,9653.0,,17059.0,,46265.0,3810.0,,64454.0,1050.0,,16983.0,,21564.0,7194.0,,32893.0,1927.0,,,14686.666666666666,69203.33333333333,,,39075.0,,6033.0,,,,,,,,
2019-04-03 12:00:00+00:00,7874.0,,9570.0,6289.0,17205.0,,,,8135.0,63058.0,,,17059.0,18281.0,21251.0,7040.0,,31838.0,,,,,68060.0,,,40735.0,,5866.0,,,,,,,,
2019-04-03 13:00:00+00:00,,10608.0,9509.0,,17180.0,,44075.0,3882.0,8148.0,,1023.0,,16993.0,,21153.0,6985.0,,31091.0,,4377.0,,,66627.33333333333,,,40790.0,4164.0,5642.0,,,,,,,,
2019-04-03 14:00:00+00:00,7745.0,,9574.0,6403.0,17151.0,,44867.0,,8058.0,60106.0,,,16948.0,18119.0,,7064.0,,30752.0,,4453.0,,14540.0,65603.5,,,41066.0,,,,,,,,,,
