DateTime,GR,FI,RO,EE,NO,LT,SE,BA,HR,LV,PT,ME,HU,NL,RS,CZ,SK,MD,DE,ES,AT,BE,PL,UK,IE,CH,DK,LU,BG,FR,MK,UA
2020-03-18 13:15:00+00:00,,,,,,,,,,,,,,,,,,,65519.0,,,,,,,,,,,,,
2020-03-18 13:30:00+00:00,,,,,,,,,,,,,,,,,,,65019.0,,,,,45088.0,,,,,,,,
2020-03-18 13:45:00+00:00,,,,,,,,,,,,,,13364.0,,,,,64928.0,,,,,,,,,,,,,
2020-03-18 14:00:00+00:00,,,,,17351.0,,18017.0,,1969.0,,6418.0,,,13396.0,4709.0,,,,65013.0,28094.0,,,20280.0,45057.0,,,4542.0,,,46706.0,,17157.0
2020-03-18 14:15:00+00:00,,,,,,,,,,,,,,13446.0,,,,,64597.0,,6979.0,,,,,,,,,,,
2020-03-18 14:30:00+00:00,,,,,,,,,,,,,,,,,,,63782.0,,,,,44565.0,,,,,,,,
2020-03-18 14:45:00+00:00,,,,,,,,,,,,,,13510.0,,,,,63393.0,,,9253.0,,,,,,,,,,
2020-03-18 15:00:00+00:00,,,,,17477.0,1489.0,18387.0,,1949.0,,,,,,,8099.0,,,,27153.0,,,20268.0,44144.0,4061.0,6882.0,,,4738.0,45529.0,,
2020-03-18 15:15:00+00:00,,,,,,,,,,,,,,13685.0,,,,,62464.0,,,9287.0,,,,,,,,,,
2020-03-18 15:30:00+00:00,,,,,,,,,,,,,,,,,,,62079.0,,,,,44199.0,,,,,,,,
2020-03-18 15:45:00+00:00,,,,,,,,,,,,,,,,,,,61758.0,,,,,,,,,,,,,
2020-03-18 16:00:00+00:00,,,7578.0,,,,19126.0,1355.0,,,6037.0,,,14230.0,,8029.0,,,62443.0,26870.0,,,20714.0,44531.0,,6654.0,,,5151.0,45054.0,,18954.0
2020-03-18 16:15:00+00:00,,,,,,,,,,,,,,14515.0,,,,,62642.0,,,,,,,,,,,,,
2020-03-18 16:30:00+00:00,,,,,,,,,,,,,,14765.0,,,,,63027.0,,,,,45178.0,,,,,,,,
2020-03-18 17:00:00+00:00,,10737.0,8128.0,,17715.0,,,,,,5916.0,,,,,8432.0,3613.0,,63938.0,27144.0,,,22017.0,45682.0,,6704.0,,,,48007.0,,18744.0
2020-03-18 17:15:00+00:00,,,,,,,,,,,,,,,,,,,64303.0,,,,,,,,,,,,,
2020-03-18 17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,45804.0,,,,,,,,
2020-03-18 17:45:00+00:00,,,,,,,,,,,,,,14658.0,,,,,66786.0,,,,,,,,,,,,,
2020-03-18 18:00:00+00:00,6777.0,10491.0,7923.0,,17987.0,,19374.0,,,,6077.0,,,14793.0,,8639.0,,,67120.0,29141.0,,,,46466.0,,,,,,53865.0,,18414.0
2020-03-18 18:30:00+00:00,,,,,,,,,,,,,,14681.0,,,,,66078.0,,,,,47004.0,,,,,,,,
2020-03-18 18:45:00+00:00,,,,,,,,,,,,,,,,,,,65428.0,,,10554.0,,,,,,,,,,
2020-03-18 19:00:00+00:00,,,7512.0,,,,18737.0,,,,,,,14403.0,,,,,64132.0,30976.0,,,21661.0,46361.0,4437.0,7465.0,4343.0,,,51571.0,,17458.0
2020-03-18 19:15:00+00:00,,,,,,,,,,,,,,,,,,,62933.0,,,,,,,,,,,,,
2020-03-18 19:30:00+00:00,,,,,,,,,,,,,,13974.0,,,,,61662.0,,,,,,,,,,,,,
2020-03-18 19:45:00+00:00,,,,,,,,,,,,,,13785.0,,,,,60639.0,,,9910.0,,,,,,,,,,
2020-03-18 20:00:00+00:00,5743.0,9943.0,,,,,17934.0,,,,,,,13546.0,5216.0,7935.0,3352.0,,59705.0,,,,20329.0,44254.0,,,,,,,,16494.0
2020-03-18 20:15:00+00:00,,,,,,,,,,,,,,,,,,,59028.0,,,,,,,,,,,,,
2020-03-18 20:30:00+00:00,,,,,,,,,,,,,5434.0,,,,,,57851.0,,,,,42633.0,,,,,,,,
2020-03-18 20:45:00+00:00,,,,,,,,,,,,,,13010.0,,,,,57068.0,,,,,,,,,,,,,
2020-03-18 21:00:00+00:00,,9702.0,,,16953.0,,16920.0,,,,6270.0,,,12814.0,,7551.0,,,56242.0,28143.0,,,18883.0,,,6587.0,,,,49838.0,,15790.0
2020-03-18 21:15:00+00:00,,,,,,,,,,,,,,,,,,,55659.0,,,,,,,,,,,,,
2020-03-18 21:30:00+00:00,,,,,,,,,,,,,,12392.0,,,,,54540.0,,,,,38846.0,3783.0,,,,,,,
2020-03-18 21:45:00+00:00,,,,,,,,,,,,,,12178.0,,,,,53633.0,,,,,,,,,,,,,
2020-03-18 22:00:00+00:00,,9292.0,6208.0,,16284.0,,,,,,5928.0,,,,4973.0,,,,,,,,,36938.0,3636.0,6491.0,3490.0,,,51392.0,,15089.0
2020-03-18 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,6354.0,,,,,,,,,,,
2020-03-18 22:30:00+00:00,,,,,,,,,,,,,,,,,,,50033.0,,,,,35523.0,,,,,,,,
2020-03-18 22:45:00+00:00,,,,,,,,,,,,,,,,,,,49253.0,,,,,,,,,,,,,
2020-03-18 23:00:00+00:00,,9055.0,6018.0,,,,15657.0,1017.0,1624.0,,5410.0,,,,4713.0,6789.0,2955.0,,48781.0,24291.0,,,16993.0,32786.0,,6214.0,,,3774.0,49189.0,,
2020-03-18 23:15:00+00:00,,,,,,,,,,,,,,,,,,,48073.0,,,,,,,,,,,,,
2020-03-18 23:30:00+00:00,,,,,,,,,,,,,,,,,,,47847.0,,,8948.0,,30894.0,3353.0,,,,,,,
2020-03-18 23:45:00+00:00,,,,,,,,,,,,,,,,,,,47718.0,,,8761.0,,,,,,,,,,
2020-03-19 00:00:00+00:00,4384.0,8931.0,5964.0,,15631.0,,,906.0,,,5045.0,,,10704.0,4360.0,6854.0,,,46976.0,22931.0,5894.0,8621.0,16415.0,30551.0,3223.0,6016.0,,,3675.0,47218.0,697.0,14271.0
2020-03-19 00:15:00+00:00,,,,,,,,,,,,,,10684.0,,,,,46353.0,,,8545.0,,,,,,,,,,
2020-03-19 00:30:00+00:00,,,,,,,,,,,,,,10617.0,,,,,46082.0,,,8379.0,,30808.0,3114.0,,,,,,,
2020-03-19 00:45:00+00:00,,,,,,,,,,,,,,,,,,,45820.0,,5735.0,,,,,,,,,,,
2020-03-19 01:00:00+00:00,4231.0,,5864.0,774.0,15841.0,,15554.0,1163.0,1418.0,,4763.0,,,10564.0,,,2817.0,,45561.0,21916.0,,8169.0,15999.0,30427.0,,5977.0,3184.0,,3632.0,45932.0,630.0,14216.0
2020-03-19 01:15:00+00:00,,,,,,,,,,,,,,,,,,,45128.0,,,,,,,,,,,,,
2020-03-19 01:30:00+00:00,,,,,,,,,,,,,4251.0,10544.0,,,,,,,,8124.0,,29649.0,2948.0,,,,,,,
2020-03-19 01:45:00+00:00,,,,,,,,,,,,,,10490.0,,,,,45575.0,,,,,,,,,,,,,
2020-03-19 02:00:00+00:00,4147.0,9009.0,5933.0,,15879.0,,15801.0,912.0,1405.0,617.0,4595.0,275.0,,,3864.0,6651.0,2821.0,,46025.0,21374.0,,,16026.0,29080.0,,6061.0,3205.0,,3685.0,43589.0,593.0,14342.0
2020-03-19 02:15:00+00:00,,,,,,,,,,,,,,10493.0,,,,,45823.0,,,8097.0,,,,,,,,,,
2020-03-19 02:30:00+00:00,,,,,,,,,,,,,,,,,,,46005.0,,,,,28715.0,,,,,,,,
2020-03-19 02:45:00+00:00,,,,,,,,,,,,,,10515.0,,,,,46329.0,,,,,,,,,,,,,
2020-03-19 03:00:00+00:00,4279.0,,6112.0,,,,16110.0,1001.0,1430.0,,4499.0,,,,3824.0,,,,46781.0,21231.0,5714.0,,16139.0,28357.0,,6066.0,,,3831.0,42669.0,,
2020-03-19 03:15:00+00:00,,,,,,,,,,,,,,,,,,,47009.0,,5787.0,,,,,,,,,,,
2020-03-19 03:30:00+00:00,,,,,,,,,,,,,,10640.0,,,,,47544.0,,,,,27967.0,,,,,,,,
2020-03-19 03:45:00+00:00,,,,,,,,,,,,,,,,,,,48144.0,,5883.0,,,,,,,,,,,
2020-03-19 04:00:00+00:00,,,6413.0,,16345.0,,16680.0,1096.0,1533.0,,,287.0,,,3979.0,7156.0,2985.0,,,21370.0,,8449.0,16485.0,27935.0,,6090.0,3447.0,,,44246.0,634.0,15602.0
2020-03-19 04:15:00+00:00,,,,,,,,,,,,,,10887.0,,,,,49845.0,,,,,,,,,,,,,
2020-03-19 04:30:00+00:00,,,,,,,,,,,,,4601.0,,,,,,50637.0,,,,,28087.0,,,,,,,,
2020-03-19 04:45:00+00:00,,,,,,,,,,,,,,,,,,,51642.0,,6546.0,,,,,,,,,,,
2020-03-19 05:00:00+00:00,4989.0,10040.0,7011.0,,17259.0,,17941.0,,,,4531.0,,,11580.0,,7825.0,3249.0,617.0,54121.0,22466.0,,,17966.0,,,6099.0,,,,46969.0,664.0,15985.0
2020-03-19 05:15:00+00:00,,,,,,,,,,,,,,11882.0,,,,,55398.0,,,,,,,,,,,,,
2020-03-19 05:30:00+00:00,,,,,,,,,,,,,,12060.0,,,,,56493.0,,,,,30452.0,,,,,,,,
2020-03-19 05:45:00+00:00,,,,,,,,,,,,,,12265.0,,,,,57778.0,,7147.0,,,,,,,,,,,
2020-03-19 06:00:00+00:00,5459.0,10293.0,7471.0,,18016.0,,,,,,4546.0,,,,4727.0,8242.0,3419.0,,59303.0,23353.0,7318.0,,19827.0,33962.0,,6664.0,4291.0,,,48689.0,,
2020-03-19 06:15:00+00:00,,,,,,,,,,,,,,13038.0,,,,,60194.0,,,,,,,,,,,,,
2020-03-19 06:30:00+00:00,,,,,,,,,,,,,,,,,,,61273.0,,,,,36428.0,,,,,,,,
2020-03-19 06:45:00+00:00,,,,,,,,,,,,,,13671.0,,,,,62135.0,,,,,,,,,,,,,
2020-03-19 07:00:00+00:00,,,7553.0,,,,19381.0,,,,,,,,,,,,,24420.0,,10043.0,,39348.0,,,,,4992.0,50298.0,,16733.0
2020-03-19 07:15:00+00:00,,,,,,,,,,,,,,14157.0,,,,,63326.0,,7443.0,10081.0,,,,,,,,,,
2020-03-19 07:30:00+00:00,,,,,,,,,,,,,,14223.0,,,,,63567.0,,7457.0,10247.0,,,,,,,,,,
2020-03-19 07:45:00+00:00,,,,,,,,,,,,,,,,,,,63979.0,,,,,,,,,,,,,
2020-03-19 08:00:00+00:00,6160.0,10210.0,7397.0,,,,18872.0,,,,5606.0,,,14262.0,5108.0,,3548.0,,63677.0,25826.0,,,20984.0,42058.0,,7108.0,4548.0,,,50335.0,,16522.0
2020-03-19 08:15:00+00:00,,,,,,,,,,,,,,,,,,,64234.0,,,,,,,,,,,,,
2020-03-19 08:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,42639.0,,,,,,,,
2020-03-19 08:45:00+00:00,,,,,,,,,,,,,,14096.0,,,,,,,,10452.0,,,,,,,,,,
2020-03-19 09:00:00+00:00,6327.0,,7314.0,,,1585.0,18277.0,,,,5974.0,,,14001.0,,8489.0,3506.0,,64347.0,26967.0,,,20864.0,43154.0,,,4601.0,,,49884.0,,16071.0
2020-03-19 09:15:00+00:00,,,,,,,,,,,,,5172.0,13894.0,,,,,64402.0,,,,,,,,,,,,,
2020-03-19 09:30:00+00:00,,,,,,,,,,,,,,13872.0,,,,,64710.0,,,,,,,,,,,,,
2020-03-19 09:45:00+00:00,,,,,,,,,,,,,,,,,,,64995.0,,,,,,,,,,,,,
2020-03-19 10:00:00+00:00,6456.0,10071.0,7237.0,,17751.0,,18251.0,,,,6050.0,,,,,8604.0,,,65268.0,27510.0,,,21183.0,44300.0,3917.0,,,,,49961.0,812.0,16128.0
2020-03-19 10:15:00+00:00,,,,,,,,,,,,,,,,,,,65756.0,,,,,,,,,,,,,
2020-03-19 10:30:00+00:00,,,,,,,,,,,,,,13626.0,,,,,66176.0,,,10603.0,,44573.0,3893.0,,,,,,,
2020-03-19 11:00:00+00:00,6400.0,9958.0,7191.0,,17752.0,,18228.0,,,,,,,,,8734.0,3522.0,,66098.0,27878.0,,10511.0,21316.0,45171.0,,7436.0,,,,51452.0,,
2020-03-19 11:15:00+00:00,,,,,,,,,,,,,,,,,,,65809.0,,,,,,,,,,,,,
2020-03-19 11:30:00+00:00,,,,,,,,,,,,,,,,,,,65544.0,,,,,45536.0,,,,,,,,
2020-03-19 11:45:00+00:00,,,,,,,,,,,,,,,,,,,65175.0,,,,,,,,,,,,,
2020-03-19 12:00:00+00:00,,9822.0,,,17502.0,,17968.0,,2041.0,,6272.0,,,13557.0,,,,,65223.0,28392.0,,,,46042.0,,,,,4451.0,49207.0,,16258.0
2020-03-19 12:15:00+00:00,,,,,,,,,,,,,,13593.0,,,,,64939.0,,,,,,,,,,,,,
2020-03-19 12:30:00+00:00,,,,,,,,,,,,,,,,,,,63982.0,,,,,46100.0,,,,,,,,
2020-03-19 12:45:00+00:00,,,,,,,,,,,,,,,,,,,63253.0,,,10133.0,,,,,,,,,,
2020-03-19 13:00:00+00:00,5872.0,,,,17521.0,,17822.0,1313.0,1957.0,,,,,,,,,,63202.0,27853.0,,10101.0,20936.0,46309.0,,,,,4384.0,46698.0,,
2020-03-19 13:15:00+00:00,,,,,,,,,,,,,,13654.0,,,,,63022.0,,6923.0,,,,,,,,,,,
2020-03-19 13:30:00+00:00,,,,,,,,,,,,,,,,,,,62732.0,,,,,45907.0,3945.0,,,,,,,
2020-03-19 13:45:00+00:00,,,,,,,,,,,,,,13711.0,,,,,62519.0,,,,,,,,,,,,,
2020-03-19 14:00:00+00:00,5615.0,9955.0,,,17683.0,,18046.0,1187.0,,,6218.0,,,,,8121.0,,,62742.0,25952.0,6831.0,9994.0,20658.0,45645.0,,6731.0,,,,44692.0,,16477.0
2020-03-19 14:30:00+00:00,,,,,,,,,,,,,,,,,,,62053.0,,,,,,,,,,,,,
2020-03-19 14:45:00+00:00,,,,,,,,,,,,,,,,,,,61529.0,,,,,,,,,,,,,
2020-03-19 15:00:00+00:00,5510.0,,,,17760.0,1448.0,18038.0,,1842.0,,6041.0,,,,,,,,61436.0,24629.0,,,20433.0,44903.0,,6459.0,,,,43160.0,,17235.0
2020-03-19 15:15:00+00:00,,,,,,,,,,,,,,14094.0,,,,,60851.0,,,9868.0,,,,,,,,,,
2020-03-19 15:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,44984.0,,,,,,,,
2020-03-19 15:45:00+00:00,,,,,,,,,,,,,,14378.0,,,,,60547.0,,,,,,,,,,,,,
2020-03-19 16:00:00+00:00,,10231.0,7247.0,1066.0,,,,1380.0,,,5994.0,,,14552.0,,,,,,24427.0,,,20596.0,45198.0,,6434.0,,,,42709.0,,18461.0
2020-03-19 16:15:00+00:00,,,,,,,,,,,,,,14804.0,,,,,61217.0,,,,,,,,,,,,,
2020-03-19 16:30:00+00:00,,,,,,,,,,,,,,,,,,,61645.0,,7241.0,,,,,,,,,,,
2020-03-19 16:45:00+00:00,,,,,,,,,,,,,,15004.0,,,,,62178.0,,,,,,,,,,,,,
2020-03-19 17:00:00+00:00,,,,,,,,,2136.0,,5870.0,,,,,,3564.0,,62870.0,25087.0,,,21822.0,46395.0,,6545.0,,,,45729.0,,18409.0
2020-03-19 17:15:00+00:00,,,,,,,,,,,,,,14606.0,,,,,63426.0,,,,,,,,,,,,,
2020-03-19 17:30:00+00:00,,,,,,,,,,,,,,14596.0,,,,,64293.0,,,,,46550.0,,,,,,,,
2020-03-19 17:45:00+00:00,,,,,,,,,,,,,,,,,,,65578.0,,7983.0,10647.0,,,,,,,,,,
2020-03-19 18:00:00+00:00,6832.0,,7794.0,,,,19032.0,,,,,,,14814.0,,8399.0,3571.0,,65674.0,27272.0,,,22191.0,,,,,,5159.0,51316.0,,17962.0
2020-03-19 18:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,10670.0,,,,,,,,,,
2020-03-19 18:30:00+00:00,,,,,,,,,,,,,,14687.0,,,,,64853.0,,,,,47586.0,,,,,,,,
2020-03-19 18:45:00+00:00,,,,,,,,,,,,,,,,,,,64166.0,,,,,,,,,,,,,
2020-03-19 19:00:00+00:00,6568.0,10067.0,,,17968.0,,18293.0,,,,,,,,5455.0,8156.0,,670.0,,29259.0,,,21461.0,46917.0,,7294.0,4269.0,,,48888.0,,17099.0
2020-03-19 19:15:00+00:00,,,,,,,,,,,,,,,,,,,61690.0,,,10135.0,,,,,,,,,,
2020-03-19 19:30:00+00:00,,,,,,,,,,,,,,13953.0,,,,,60526.0,,,,,45750.0,,,,,,,,
2020-03-19 19:45:00+00:00,,,,,,,,,,,,,,,,,,,59753.0,,,,,,,,,,,,,
2020-03-19 20:00:00+00:00,5947.0,,6817.0,,17700.0,1325.0,17638.0,751.0,,,,,,,,,,,,,,,20107.0,44625.0,,,,,,46483.0,,
2020-03-19 20:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,43293.0,4112.0,,,,,,,
2020-03-19 21:00:00+00:00,5555.0,9913.0,6301.0,,17189.0,,16969.0,,,,6185.0,,,,5048.0,,3116.0,,55368.0,27268.0,,,18724.0,41799.0,,6553.0,3750.0,,,47103.0,,15445.0
2020-03-19 21:15:00+00:00,,,,,,,,,,,,,5164.0,12507.0,,,,,54750.0,,,,,,,,,,,,,
2020-03-19 21:30:00+00:00,,,,,,,,,,,,,,12287.0,,,,,53833.0,,,,,39711.0,3779.0,,,,,,,
2020-03-19 21:45:00+00:00,,,,,,,,,,,,,,,,,,,52705.0,,,9634.0,,,,,,,,,,
2020-03-19 22:00:00+00:00,,,6052.0,,16619.0,,16291.0,,1782.0,,5751.0,,,11943.0,,,,,51155.0,25121.0,6319.0,9688.0,17741.0,37271.0,,6430.0,3511.0,,3945.0,48886.0,,14381.0
2020-03-19 22:15:00+00:00,,,,,,,,,,,,,,11772.0,,,,,50308.0,,,,,,,,,,,,,
2020-03-19 22:30:00+00:00,,,,,,,,,,,,,,,,,,,49220.0,,,,,35271.0,,,,,,,,
2020-03-19 22:45:00+00:00,,,,,,,,,,,,,,,,,,,48280.0,,,,,,,,,,,,,
2020-03-19 23:00:00+00:00,4636.0,,,,,,,1098.0,,,5261.0,,,,,6614.0,2872.0,,47444.0,,,,16825.0,33207.0,3429.0,6112.0,,,3712.0,46994.0,,14119.0
2020-03-19 23:15:00+00:00,,,,,,,,,,,,,,,,,,,46774.0,,,,,,,,,,,,,
2020-03-19 23:30:00+00:00,,,,,,,,,,,,,,,,,,,46265.0,,5821.0,,,,,,,,,,,
2020-03-19 23:45:00+00:00,,,,,,,,,,,,,,,,,,,45629.0,,,,,,,,,,,,,
2020-03-20 00:00:00+00:00,4552.0,9356.0,5779.0,,15914.0,,15144.0,,,,,,,10690.0,,6618.0,2767.0,,44959.0,,,,16182.0,31724.0,3234.0,5957.0,,,3607.0,45168.0,,13808.0
2020-03-20 00:15:00+00:00,,,,,,,,,,,,,,,,,,,44589.0,,5655.0,,,,,,,,,,,
2020-03-20 00:30:00+00:00,,,,,,,,,,,,,,,,,,,44415.0,,,,,,,,,,,,,
2020-03-20 00:45:00+00:00,,,,,,,,,,,,,,10459.0,,,,,44438.0,,,,,,,,,,,,,
2020-03-20 01:00:00+00:00,4428.0,,5738.0,,16009.0,,15152.0,,1404.0,,,,,,3901.0,,2756.0,416.0,44168.0,21172.0,,,,31259.0,,5832.0,,,3558.0,44016.0,,13889.0
2020-03-20 01:15:00+00:00,,,,,,,,,,,,,,,,,,,44001.0,,,8202.0,,,,,,,,,,
2020-03-20 01:30:00+00:00,,,,,,,,,,,,,,10417.0,,,,,44099.0,,5490.0,8079.0,,29975.0,,,,,,,,
2020-03-20 01:45:00+00:00,,,,,,,,,,,,,4175.0,10421.0,,,,,44109.0,,,8004.0,,,,,,,,,,
2020-03-20 02:00:00+00:00,4340.0,9472.0,5824.0,,16124.0,,15343.0,,1390.0,627.0,4523.0,266.0,,,3748.0,,,414.0,44431.0,20735.0,5453.0,8001.0,16031.0,29306.0,,5766.0,,,3594.0,41523.0,581.0,14072.0
2020-03-20 02:15:00+00:00,,,,,,,,,,,,,4132.0,10465.0,,,,,,,,7908.0,,,,,,,,,,
2020-03-20 02:30:00+00:00,,,,,,,,,,,,,,,,,,,44587.0,,5451.0,,,28929.0,,,,,,,,
2020-03-20 02:45:00+00:00,,,,,,,,,,,,,,10474.0,,,,,,,5432.0,,,,,,,,,,,
2020-03-20 03:00:00+00:00,4387.0,9810.0,5973.0,829.0,16237.0,,15450.0,,1422.0,,,257.0,4214.0,10517.0,3724.0,6515.0,,,45512.0,20555.0,,7899.0,16299.0,28720.0,,,,,3727.0,40498.0,580.0,14465.0
2020-03-20 03:15:00+00:00,,,,,,,,,,,,,,,,,,,46024.0,,5496.0,,,,,,,,,,,
2020-03-20 03:30:00+00:00,,,,,,,,,,,,,4310.0,,,,,,,,5582.0,8038.0,,28193.0,,,,,,,,
2020-03-20 03:45:00+00:00,,,,,,,,,,,,,,,,,,,47161.0,,,8065.0,,,,,,,,,,
2020-03-20 04:00:00+00:00,,,,,16572.0,,,1023.0,,,4425.0,,,10801.0,3873.0,6889.0,2877.0,,48327.0,20995.0,5853.0,,16504.0,,,5686.0,,,4003.0,41655.0,626.0,
2020-03-20 04:15:00+00:00,,,,,,,,,,,,,,,,,,,48782.0,,,,,,,,,,,,,
2020-03-20 04:30:00+00:00,,,,,,,,,,,,,,,,,,,49362.0,,,,,27879.0,,,,,,,,
2020-03-20 04:45:00+00:00,,,,,,,,,,,,,,11193.0,,,,,50498.0,,,,,,,,,,,,,
2020-03-20 05:00:00+00:00,,,,,17574.0,,17650.0,,1710.0,,4475.0,,,,,7570.0,3159.0,,52619.0,22543.0,6488.0,,18180.0,28341.0,,6002.0,3813.0,,,43937.0,650.0,16154.0
2020-03-20 05:15:00+00:00,,,,,,,,,,,,,,,,,,,53985.0,,,8928.0,,,,,,,,,,
2020-03-20 05:30:00+00:00,,,,,,,,,,,,,,,,,,,55333.0,,,,,29787.0,,,,,,,,
2020-03-20 05:45:00+00:00,,,,,,,,,,,,,5067.0,,,,,,56564.0,,,,,,,,,,,,,
2020-03-20 06:00:00+00:00,5494.0,10868.0,7244.0,,18795.0,,,,,,4501.0,,,,4637.0,8026.0,,,57919.0,,,,20160.0,32918.0,,6509.0,4296.0,,4847.0,45160.0,,17011.0
2020-03-20 06:15:00+00:00,,,,,,,,,,,,,,12928.0,,,,,58994.0,,7138.0,9215.0,,,,,,,,,,
2020-03-20 06:30:00+00:00,,,,,,,,,,,,,,,,,,,60152.0,,,,,,,,,,,,,
2020-03-20 06:45:00+00:00,,,,,,,,,,,,,,,,,,,60943.0,,,,,,,,,,,,,
2020-03-20 07:00:00+00:00,,,7322.0,,,,19563.0,,2067.0,,4786.0,,,,,8217.0,,724.0,61596.0,25008.0,,,21116.0,38569.0,3228.0,,,,4962.0,47019.0,,17047.0
2020-03-20 07:15:00+00:00,,,,,,,,,,,,,,13981.0,,,,,62262.0,,,,,,,,,,,,,
2020-03-20 07:30:00+00:00,,,,,,,,,,,,,,14141.0,,,,,,,7193.0,,,40559.0,,,,,,,,
2020-03-20 07:45:00+00:00,,,,,,,,,,,,,,14273.0,,,,,63195.0,,7196.0,,,,,,,,,,,
2020-03-20 08:00:00+00:00,6025.0,,7102.0,,19110.0,1573.0,,,,,5499.0,,,,,8352.0,,,62858.0,26788.0,,,21261.0,42274.0,3590.0,,4564.0,,,47956.0,,16816.0
2020-03-20 08:15:00+00:00,,,,,,,,,,,,,,,,,,,63183.0,,,10047.0,,,,,,,,,,
2020-03-20 08:30:00+00:00,,,,,,,,,,,,,,14335.0,,,,,63894.0,,,,,43081.0,,,,,,,,
2020-03-20 08:45:00+00:00,,,,,,,,,,,,,,,,,,,64079.0,,,,,,,,,,,,,
2020-03-20 09:00:00+00:00,,10713.0,7079.0,,18724.0,,,,2076.0,,,,,14285.0,4951.0,8355.0,,,64086.0,28173.0,,,21008.0,42324.0,3862.0,,4585.0,,,47939.0,,16461.0
2020-03-20 09:15:00+00:00,,,,,,,,,,,,,,14175.0,,,,,64475.0,,7071.0,,,,,,,,,,,
2020-03-20 09:30:00+00:00,,,,,,,,,,,,,,,,,,,65052.0,,,,,43951.0,,,,,,,,
2020-03-20 09:45:00+00:00,,,,,,,,,,,,,,14140.0,,,,,65388.0,,,,,,,,,,,,,
2020-03-20 10:00:00+00:00,,10600.0,7013.0,,18384.0,,,,2097.0,,,,,14110.0,4913.0,8461.0,,,65658.0,28881.0,,,21297.0,44019.0,,,,,,48755.0,,16353.0
2020-03-20 10:15:00+00:00,,,,,,,,,,,,,,14074.0,,,,,,,,,,,,,,,,,,
2020-03-20 10:30:00+00:00,,,,,,,,,,,,,,,,,,,66427.0,,7297.0,,,44012.0,,,,,,,,
2020-03-20 10:45:00+00:00,,,,,,,,,,,,,,,,,,,66322.0,,,,,,,,,,,,,
2020-03-20 11:00:00+00:00,,,,,18235.0,,18640.0,,2094.0,,,,,14099.0,,8500.0,3518.0,,66399.0,29352.0,,10540.0,,44137.0,,,4386.0,,,50871.0,,16446.0
2020-03-20 11:15:00+00:00,,,,,,,,,,,,,,,,,,,66001.0,,,,,,,,,,,,,
2020-03-20 11:30:00+00:00,,,,,,,,,,,,,,,,,,,65379.0,,,,,43999.0,,,,,,,,
2020-03-20 11:45:00+00:00,,,,,,,,,,,,,,,,,,,64765.0,,,,,,,,,,,,,
2020-03-20 12:00:00+00:00,5786.0,10330.0,,,18002.0,,,,,,,,,14087.0,,,,,64581.0,,,,21477.0,44223.0,,,,,4329.0,48883.0,,16516.0
2020-03-20 12:15:00+00:00,,,,,,,,,,,,,,14010.0,,,,,63997.0,,,,,,,,,,,,,
2020-03-20 12:30:00+00:00,,,,,,,,,,,,,,14075.0,,,,,63258.0,,6691.0,,,,,,,,,,,
2020-03-20 12:45:00+00:00,,,,,,,,,,,,,,,,,,,62426.0,,,,,,,,,,,,,
2020-03-20 13:00:00+00:00,5662.0,10232.0,6752.0,,,,,,,,,,,14108.0,,,3326.0,,,29307.0,,,21171.0,,,6743.0,4107.0,,4222.0,46366.0,,16361.0
2020-03-20 13:15:00+00:00,,,,,,,,,,,,,,14101.0,,,,,61770.0,,,,,,,,,,,,,
2020-03-20 13:30:00+00:00,,,,,,,,,,,,,,,,,,,61246.0,,,,,42906.0,,,,,,,,
2020-03-20 13:45:00+00:00,,,,,,,,,,,,,,,,,,,61210.0,,,,,,,,,,,,,
2020-03-20 14:00:00+00:00,5400.0,10303.0,6742.0,,17505.0,,17485.0,,1863.0,,,,,13948.0,4549.0,8044.0,,,61277.0,27490.0,,,,42629.0,,6622.0,,,,44589.0,,
2020-03-20 14:15:00+00:00,,,,,,,,,,,,,,,,,,,61111.0,,,,,,,,,,,,,
2020-03-20 14:30:00+00:00,,,,,,,,,,,,,5033.0,,,,,,60684.0,,,9719.0,,41745.0,,,,,,,,
2020-03-20 14:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,9702.0,,,,,,,,,,
2020-03-20 15:00:00+00:00,,,6863.0,,,1458.0,,,,,,,,,4541.0,7881.0,,,60880.0,26246.0,6597.0,9782.0,20675.0,41413.0,,6566.0,,,4299.0,43509.0,,17175.0
2020-03-20 15:15:00+00:00,,,,,,,,,,,,,,,,,,,60523.0,,,,,,,,,,,,,
2020-03-20 15:30:00+00:00,,,,,,,,,,,,,,,,,,,60354.0,,,,,41448.0,,,,,,,,
2020-03-20 15:45:00+00:00,,,,,,,,,,,,,,14109.0,,,,,60270.0,,6746.0,9723.0,,,,,,,,,,
2020-03-20 16:00:00+00:00,5710.0,,7224.0,,17693.0,,18469.0,,,,6312.0,,,,,,3260.0,,60513.0,25943.0,6841.0,,20797.0,41703.0,,6516.0,4347.0,,4696.0,43196.0,,18214.0
