Date,oil_eur_mwh,gas_eur_mwh,coal_eur_mwh
2016-01-04,16.57579688752679,18.190996178394816,6.282822504141767
2016-01-05,16.8102581872573,18.44830414592841,6.416042282426883
2016-01-06,16.816517825383258,18.455173743450636,6.514560006213082
2016-01-07,16.62155267576987,18.24121055871796,6.497502564946387
2016-01-08,16.632265397317646,18.252967162521564,6.362733996798949
2016-01-09,16.632265397317646,18.252967162521564,6.362733996798949
2016-01-10,16.632265397317646,18.252967162521564,6.362733996798949
2016-01-11,16.59102080090622,18.20770355916116,6.288592914230069
2016-01-12,16.67063810264553,18.295079028437318,6.223476045621571
2016-01-13,16.701463986711072,18.328908686404095,6.154200885988146
2016-01-14,16.58340535024942,18.19934603434745,6.139866329513999
2016-01-15,16.551496653863566,18.16432805132369,6.011604851493787
2016-01-16,16.551496653863566,18.16432805132369,6.011604851493787
2016-01-17,16.551496653863566,18.16432805132369,6.011604851493787
2016-01-18,16.584927881038098,18.201016925463342,6.074795983489032
2016-01-19,16.62155267576987,18.24121055871796,6.190533939830809
2016-01-20,16.562119233544234,18.175985729544944,6.182963824182208
2016-01-21,16.58340535024942,18.19934603434745,6.292998387613516
2016-01-22,16.7138262842586,18.34247560623119,6.357188657341611
2016-01-23,16.7138262842586,18.34247560623119,6.357188657341611
2016-01-24,16.7138262842586,18.34247560623119,6.357188657341611
2016-01-25,16.70300827371863,18.33060345373525,6.242905059315062
2016-01-26,16.66909979517089,18.293390823304115,6.2522205015136585
2016-01-27,16.59102080090622,18.20770355916116,6.339660374090405
2016-01-28,16.568195403124548,18.1826539807527,6.2726559537741835
2016-01-29,16.54240242493287,18.154347651295485,6.248342883857677
2016-01-30,16.54240242493287,18.154347651295485,6.248342883857677
2016-01-31,16.54240242493287,15.90458339846713,6.248342883857677
2016-02-01,17.3972398583313,15.957189517756436,6.174135526639487
2016-02-02,17.341474367440046,15.906039995536318,6.263464407363305
2016-02-03,17.31926814397493,15.885671884319132,6.284505168622348
2016-02-04,16.89733701749758,15.498665956742911,5.9896358456012075
2016-02-05,16.903370703274227,15.50420020632575,5.93504775903506
2016-02-06,16.903370703274227,15.50420020632575,5.93504775903506
2016-02-07,16.903370703274227,15.50420020632575,5.93504775903506
2016-02-08,17.057162293313926,15.645261752208006,6.010512598425537
2016-02-09,16.852221308123703,15.4572846841635,5.82518616740202
2016-02-10,16.82078338971999,15.42844902827228,5.807263035514972
2016-02-11,16.687367464358676,15.306076558672869,5.719200605796223
2016-02-12,16.793929810916,15.403818244901204,5.812081912467064
2016-02-13,16.793929810916,15.403818244901204,5.812081912467064
2016-02-14,16.793929810916,15.403818244901204,5.812081912467064
2016-02-15,16.936633150096412,15.534709365944638,5.861469012796613
2016-02-16,16.95786840570284,15.554186880822233,5.826135845087215
2016-02-17,17.00355231843372,15.596089323927895,5.9559573836599
2016-02-18,17.083323585174835,15.669257552441453,6.069895602497405
2016-02-19,17.064848469545595,15.652311707936292,6.185027327181966
2016-02-20,17.064848469545595,15.652311707936292,6.185027327181966
2016-02-21,17.064848469545595,15.652311707936292,6.185027327181966
2016-02-22,17.17318688718283,15.751682451592698,6.440415092193232
2016-02-23,17.21064884730757,15.786043511294404,6.353387729558614
2016-02-24,17.24356239122829,15.816232648325387,6.336603647760284
2016-02-25,17.171629511025472,15.75025398669276,6.216525930558994
2016-02-26,17.204393841366336,15.780306261244874,6.221170238973014
2016-02-27,17.204393841366336,15.780306261244874,6.221170238973014
2016-02-28,17.204393841366336,15.780306261244874,6.221170238973014
2016-02-29,17.39084851378379,15.011170404196552,6.288592914230069
2016-03-01,20.679995432461958,15.033261898536797,6.356296352026618
2016-03-02,20.710474423519383,15.055418511504426,6.321763377156512
2016-03-03,20.624980308386974,14.993268815786813,6.514266288094907
2016-03-04,20.495251626410795,14.89896293171304,6.502255601738448
2016-03-05,20.495251626410795,14.89896293171304,6.502255601738448
2016-03-06,20.495251626410795,14.89896293171304,6.502255601738448
2016-03-07,20.527062023347614,14.922087406271531,6.6066244107415715
2016-03-08,20.387460132546828,14.820604222061302,6.3960306573903045
2016-03-09,20.4896482586099,14.89488957995918,6.51495557489701
2016-03-10,20.708566854722886,15.054031809974395,6.533350374908863
2016-03-11,20.273481545692192,14.73774782334464,6.374597805407969
2016-03-12,20.273481545692192,14.73774782334464,6.374597805407969
2016-03-13,20.273481545692192,14.73774782334464,6.374597805407969
2016-03-14,20.22060530099167,14.69930959266949,6.222239924936633
2016-03-15,20.238807304143165,14.712541485362502,6.234991224368303
2016-03-16,20.321123494371513,14.77238099791143,6.375219277810943
2016-03-17,19.877368079013916,14.449794302969856,6.418588323690529
2016-03-18,19.933762775221776,14.4907902616271,6.450883597973018
2016-03-19,19.933762775221776,14.4907902616271,6.450883597973018
2016-03-20,19.933762775221776,14.4907902616271,6.450883597973018
2016-03-21,19.947911484493517,14.501075624247369,6.392035314196098
2016-03-22,20.052881764335215,14.577383460657517,6.276896407191061
2016-03-23,20.126480202464094,14.630885628940298,6.221718097745827
2016-03-24,20.157155311253938,14.653184809117093,6.2596862125216814
2016-03-25,20.157155311253938,14.653184809117093,6.2596862125216814
2016-03-26,20.157155311253938,14.653184809117093,6.2596862125216814
2016-03-27,20.157155311253938,14.653184809117093,6.2596862125216814
2016-03-28,20.157155311253938,14.653184809117093,6.2596862125216814
2016-03-29,20.08512688419925,14.60082395577024,6.230222282323546
2016-03-30,19.85454877620332,14.433205877860477,6.221829239099543
2016-03-31,19.74816955131545,12.257938182699252,6.251285057426146
2016-04-01,21.401544363981728,12.207542530618529,6.197791570525585
2016-04-02,21.401544363981728,12.207542530618529,6.197791570525585
2016-04-03,21.401544363981728,12.207542530618529,6.197791570525585
2016-04-04,21.499337009581645,12.263323920037877,6.1702723150397265
2016-04-05,21.523924973083407,12.27734901117542,6.191304875290417
2016-04-06,21.582785388941346,12.31092327187994,6.180207778129674
2016-04-07,21.529607107448,12.280590127598645,6.053143857328861
2016-04-08,21.5315018189773,12.28167088005201,6.193484336656355
2016-04-09,21.5315018189773,12.28167088005201,6.193484336656355
2016-04-10,21.5315018189773,12.28167088005201,6.193484336656355
2016-04-11,21.480461384463485,12.25255717383942,6.220645586852369
2016-04-12,21.469151910235095,12.246106196036417,6.217370413675718
2016-04-13,21.655377515404417,12.352330165518763,6.271300516396574
2016-04-14,21.743908209121855,12.402828493603892,6.5510751453237
2016-04-15,21.682245229443378,12.36765563718814,6.5606544381186165
2016-04-16,21.682245229443378,12.36765563718814,6.5606544381186165
2016-04-17,21.682245229443378,12.36765563718814,6.5606544381186165
2016-04-18,21.640054410847256,12.343589793917475,6.674349622341887
2016-04-19,21.569466205504636,12.303325946401392,6.708600116309069
2016-04-20,21.501226396786986,12.264401635471572,6.526823098527254
2016-04-21,21.546671525234622,12.290323752534656,6.470665097029602
2016-04-22,21.722672038447936,12.390715281011364,6.537624589278631
2016-04-23,21.722672038447936,12.390715281011364,6.537624589278631
2016-04-24,21.722672038447936,12.390715281011364,6.537624589278631
2016-04-25,21.720743534183157,12.389615253021216,6.501785051345879
2016-04-26,21.67648225117738,12.364368407019668,6.558910665343356
2016-04-27,21.64579803318049,12.34686598336999,6.493406209911889
2016-04-28,21.54098038114449,12.2870774969212,6.413008266215419
2016-04-29,21.45597256590714,12.23858863544953,6.387700419860977
2016-04-30,21.45597256590714,12.029126238265796,6.387700419860977
2016-05-01,24.11861851203703,12.029126238265796,6.387700419860977
2016-05-02,23.929749142326486,11.934927912202635,6.3376792732684875
2016-05-03,23.77254792054268,11.85652402929768,6.241117953027775
2016-05-04,23.90478982118716,11.922479486740102,6.324164806739475
2016-05-05,24.042714126475943,11.991269035312955,6.443980901755597
