TimeStamp,at,de,ie,pt,uk
2016-02-10 16:00:00+00:00,1976.5,3524.75,20.5,727.0,360.5
2016-02-10 17:00:00+00:00,2757.25,4566.75,81.5,970.0,625.5
2016-02-10 18:00:00+00:00,1733.5,3024.75,184.0,1105.0,1281.5
2016-02-10 19:00:00+00:00,621.25,1431.75,84.0,1144.0,968.0
2016-02-10 20:00:00+00:00,579.0,922.75,38.5,1030.0,560.0
2016-02-10 21:00:00+00:00,964.25,613.25,18.0,849.0,442.0
2016-02-10 22:00:00+00:00,694.25,182.75,13.5,487.0,452.5
2016-02-10 23:00:00+00:00,451.75,439.25,46.5,140.0,42.0
2016-02-11 00:00:00+00:00,0.0,321.75,225.0,197.0,0.0
2016-02-11 01:00:00+00:00,0.0,130.0,222.5,129.0,0.0
2016-02-11 02:00:00+00:00,0.0,194.25,221.5,129.0,0.0
2016-02-11 03:00:00+00:00,0.0,144.0,219.5,116.0,0.0
2016-02-11 04:00:00+00:00,49.5,665.0,216.5,127.0,0.0
2016-02-11 05:00:00+00:00,285.0,503.0,214.5,313.0,7.0
2016-02-11 06:00:00+00:00,1761.5,1949.75,177.0,470.0,40.5
2016-02-11 07:00:00+00:00,1613.25,2796.25,58.5,528.0,777.0
2016-02-11 08:00:00+00:00,870.0,1051.25,20.0,867.0,536.0
2016-02-11 09:00:00+00:00,743.75,686.75,49.5,1007.0,500.0
2016-02-11 10:00:00+00:00,704.0,930.0,48.0,983.0,446.5
2016-02-11 11:00:00+00:00,405.5,547.0,43.5,920.0,351.0
2016-02-11 12:00:00+00:00,106.0,439.0,19.5,656.0,352.0
2016-02-11 13:00:00+00:00,44.5,367.25,35.0,711.0,571.0
2016-02-11 14:00:00+00:00,379.5,532.75,17.0,423.0,376.0
2016-02-11 15:00:00+00:00,1024.75,1438.25,14.5,560.0,402.5
2016-02-11 16:00:00+00:00,1808.75,2427.0,21.0,453.0,340.0
2016-02-11 17:00:00+00:00,2366.0,4934.75,61.0,630.0,795.5
2016-02-11 18:00:00+00:00,2476.5,4039.75,180.5,835.0,1524.0
2016-02-11 19:00:00+00:00,2007.0,1347.0,142.0,855.0,908.0
2016-02-11 20:00:00+00:00,1029.75,359.5,37.5,571.0,465.5
2016-02-11 21:00:00+00:00,788.0,605.5,16.5,439.0,339.5
2016-02-11 22:00:00+00:00,693.75,490.5,15.0,309.0,359.0
2016-02-11 23:00:00+00:00,214.75,310.5,18.0,287.0,49.5
2016-02-12 00:00:00+00:00,11.25,350.75,187.0,134.0,0.0
2016-02-12 01:00:00+00:00,20.0,616.0,223.0,131.0,0.0
2016-02-12 02:00:00+00:00,0.0,429.75,221.5,131.0,0.0
2016-02-12 03:00:00+00:00,0.0,548.75,220.5,131.0,0.0
2016-02-12 04:00:00+00:00,16.0,224.0,216.5,131.0,0.0
2016-02-12 05:00:00+00:00,359.0,588.75,214.5,133.0,0.0
2016-02-12 06:00:00+00:00,2364.75,1146.25,211.5,417.0,40.5
2016-02-12 07:00:00+00:00,2235.0,1501.5,83.5,722.0,271.0
2016-02-12 08:00:00+00:00,2156.5,1829.25,113.0,1157.0,347.0
2016-02-12 09:00:00+00:00,2083.0,1402.5,61.5,1171.0,484.0
2016-02-12 10:00:00+00:00,880.75,799.5,63.5,1221.0,418.0
2016-02-12 11:00:00+00:00,447.5,864.25,41.5,909.0,401.5
2016-02-12 12:00:00+00:00,239.0,1385.75,17.0,799.0,435.5
2016-02-12 13:00:00+00:00,212.0,1370.5,17.5,748.0,433.0
2016-02-12 14:00:00+00:00,260.75,839.25,15.5,776.0,470.0
2016-02-12 15:00:00+00:00,456.75,685.5,16.0,874.0,340.5
2016-02-12 16:00:00+00:00,1535.0,941.25,18.5,893.0,352.0
2016-02-12 17:00:00+00:00,2418.25,3469.5,22.5,1053.0,617.5
2016-02-12 18:00:00+00:00,1646.5,1445.25,139.5,1134.0,773.0
2016-02-12 19:00:00+00:00,556.25,931.5,83.0,1326.0,554.5
2016-02-12 20:00:00+00:00,301.5,1327.0,66.0,1398.0,392.0
2016-02-12 21:00:00+00:00,420.25,1019.0,25.0,1028.0,468.0
2016-02-12 22:00:00+00:00,427.0,700.5,15.0,795.0,358.0
2016-02-12 23:00:00+00:00,91.75,542.25,13.0,1364.0,51.0
2016-02-13 00:00:00+00:00,130.0,346.5,189.0,914.0,0.0
2016-02-13 01:00:00+00:00,32.5,568.25,222.5,798.0,0.0
2016-02-13 02:00:00+00:00,0.0,429.25,221.0,570.0,0.0
2016-02-13 03:00:00+00:00,0.0,474.25,219.0,588.0,0.0
2016-02-13 04:00:00+00:00,0.0,478.25,218.0,530.0,0.0
2016-02-13 05:00:00+00:00,0.0,640.5,215.0,521.0,0.0
2016-02-13 06:00:00+00:00,410.0,1615.25,177.0,833.0,0.0
2016-02-13 07:00:00+00:00,441.5,1605.25,12.5,661.0,118.0
2016-02-13 08:00:00+00:00,908.0,1960.25,18.0,882.0,343.5
2016-02-13 09:00:00+00:00,841.25,1360.25,64.0,1393.0,423.5
2016-02-13 10:00:00+00:00,383.5,786.5,108.0,1114.0,434.0
2016-02-13 11:00:00+00:00,276.0,954.0,100.5,1226.0,465.5
2016-02-13 12:00:00+00:00,311.0,800.25,22.5,1151.0,347.0
2016-02-13 13:00:00+00:00,236.25,1687.0,24.5,1064.0,424.5
2016-02-13 14:00:00+00:00,210.25,800.5,19.0,745.0,376.5
2016-02-13 15:00:00+00:00,76.75,583.0,18.5,740.0,491.0
2016-02-13 16:00:00+00:00,499.25,1146.75,17.5,739.0,470.5
2016-02-13 17:00:00+00:00,646.75,1558.5,87.5,1020.0,676.0
2016-02-13 18:00:00+00:00,469.75,1255.75,147.5,1284.0,890.5
2016-02-13 19:00:00+00:00,0.0,1020.25,83.5,1385.0,379.5
2016-02-13 20:00:00+00:00,0.0,392.0,59.5,1433.0,478.5
2016-02-13 21:00:00+00:00,0.0,657.0,20.5,1343.0,428.5
2016-02-13 22:00:00+00:00,0.0,331.5,13.5,1155.0,372.0
2016-02-13 23:00:00+00:00,0.0,732.75,16.5,953.0,95.0
2016-02-14 00:00:00+00:00,0.0,820.5,39.5,935.0,0.0
2016-02-14 01:00:00+00:00,0.0,384.25,226.5,877.0,0.0
2016-02-14 02:00:00+00:00,0.0,484.25,223.5,665.0,0.0
2016-02-14 03:00:00+00:00,0.0,249.5,221.5,587.0,0.0
2016-02-14 04:00:00+00:00,0.0,292.75,219.5,585.0,0.0
2016-02-14 05:00:00+00:00,0.0,352.0,217.5,592.0,0.0
2016-02-14 06:00:00+00:00,0.0,437.5,214.0,654.0,0.0
2016-02-14 07:00:00+00:00,0.0,679.25,176.5,688.0,0.0
2016-02-14 08:00:00+00:00,0.0,681.5,19.0,749.0,191.0
2016-02-14 09:00:00+00:00,0.0,1211.75,46.5,786.0,342.0
2016-02-14 10:00:00+00:00,0.0,1999.75,87.0,925.0,373.5
2016-02-14 11:00:00+00:00,0.0,1419.0,80.0,1072.0,377.5
2016-02-14 12:00:00+00:00,0.0,1072.25,60.0,1268.0,379.5
2016-02-14 13:00:00+00:00,0.0,348.5,40.5,1260.0,370.5
2016-02-14 14:00:00+00:00,0.0,957.0,20.5,926.0,380.0
2016-02-14 15:00:00+00:00,0.0,870.0,25.5,790.0,398.0
2016-02-14 16:00:00+00:00,599.25,1684.75,23.5,836.0,350.0
2016-02-14 17:00:00+00:00,805.75,3262.5,23.0,962.0,646.5
2016-02-14 18:00:00+00:00,1095.0,2368.25,65.5,1372.0,809.5
2016-02-14 19:00:00+00:00,422.75,1140.75,108.0,1501.0,399.5
2016-02-14 20:00:00+00:00,319.75,1154.5,62.5,1234.0,433.5
2016-02-14 21:00:00+00:00,512.25,2291.0,17.0,1058.0,646.5
2016-02-14 22:00:00+00:00,0.0,1973.5,15.5,1020.0,416.5
2016-02-14 23:00:00+00:00,0.0,1292.75,17.5,1020.0,120.5
2016-02-15 00:00:00+00:00,0.0,854.5,48.5,936.0,0.0
2016-02-15 01:00:00+00:00,0.0,544.0,224.5,842.0,0.0
2016-02-15 02:00:00+00:00,0.0,460.0,223.0,725.0,0.0
2016-02-15 03:00:00+00:00,0.0,457.75,221.5,730.0,0.0
2016-02-15 04:00:00+00:00,0.0,625.5,218.5,747.0,0.0
2016-02-15 05:00:00+00:00,137.0,1217.0,215.0,1062.0,16.0
2016-02-15 06:00:00+00:00,1452.75,2648.75,213.5,1085.0,60.0
2016-02-15 07:00:00+00:00,993.0,3273.5,105.5,1136.0,281.0
2016-02-15 08:00:00+00:00,1492.75,3289.25,38.5,1245.0,417.5
2016-02-15 09:00:00+00:00,1507.75,3078.75,122.5,1181.0,345.5
2016-02-15 10:00:00+00:00,1643.0,2578.5,79.0,1121.0,485.5
2016-02-15 11:00:00+00:00,1318.75,1973.75,16.0,1119.0,385.5
2016-02-15 12:00:00+00:00,1049.5,1388.5,16.0,1119.0,466.5
2016-02-15 13:00:00+00:00,1114.25,1021.0,16.0,1095.0,483.0
2016-02-15 14:00:00+00:00,611.75,1038.0,18.0,1118.0,513.0
2016-02-15 15:00:00+00:00,641.75,722.5,18.0,1117.0,508.0
2016-02-15 16:00:00+00:00,1082.25,1024.25,15.0,1113.0,431.0
2016-02-15 17:00:00+00:00,2031.25,2368.25,84.0,1095.0,795.0
2016-02-15 18:00:00+00:00,1490.25,1245.75,140.0,1391.0,1377.0
2016-02-15 19:00:00+00:00,1152.0,932.5,138.5,1565.0,1064.5
2016-02-15 20:00:00+00:00,428.25,291.25,141.5,1551.0,552.5
2016-02-15 21:00:00+00:00,395.5,781.0,44.0,1464.0,450.5
2016-02-15 22:00:00+00:00,379.5,668.0,20.0,1277.0,383.5
2016-02-15 23:00:00+00:00,23.0,577.25,41.0,866.0,43.5
2016-02-16 00:00:00+00:00,4.25,437.25,41.5,865.0,0.0
2016-02-16 01:00:00+00:00,0.0,291.5,192.0,867.0,0.0
2016-02-16 02:00:00+00:00,0.0,214.75,298.0,881.0,0.0
2016-02-16 03:00:00+00:00,0.0,143.75,294.0,809.0,0.0
2016-02-16 04:00:00+00:00,60.75,131.5,290.0,797.0,0.0
2016-02-16 05:00:00+00:00,812.5,1247.0,285.0,830.0,0.0
2016-02-16 06:00:00+00:00,2350.0,2487.75,281.0,1381.0,20.0
2016-02-16 07:00:00+00:00,2376.5,3367.75,81.5,1308.0,402.5
2016-02-16 08:00:00+00:00,2320.25,4497.5,18.5,1106.0,392.5
2016-02-16 09:00:00+00:00,2127.75,3883.0,15.5,982.0,342.0
2016-02-16 10:00:00+00:00,1888.0,1937.75,19.0,923.0,362.0
2016-02-16 11:00:00+00:00,1250.25,1034.5,15.5,901.0,359.0
2016-02-16 12:00:00+00:00,1059.5,918.75,19.0,879.0,381.5
2016-02-16 13:00:00+00:00,1019.0,743.75,18.0,894.0,352.5
2016-02-16 14:00:00+00:00,1188.5,889.25,20.5,773.0,448.5
2016-02-16 15:00:00+00:00,1487.25,945.0,16.0,995.0,350.5
2016-02-16 16:00:00+00:00,1848.75,1527.0,16.0,1029.0,491.5
2016-02-16 17:00:00+00:00,1949.25,3294.5,24.0,1152.0,523.0
2016-02-16 18:00:00+00:00,1458.0,1474.5,138.0,1439.0,786.5
2016-02-16 19:00:00+00:00,727.5,1462.25,148.5,1436.0,537.0
2016-02-16 20:00:00+00:00,210.5,1796.0,128.5,1334.0,420.0
2016-02-16 21:00:00+00:00,138.5,848.5,67.5,1424.0,502.0
2016-02-16 22:00:00+00:00,88.0,491.0,21.0,1509.0,549.0
2016-02-16 23:00:00+00:00,0.0,694.5,42.5,804.0,51.0
2016-02-17 00:00:00+00:00,0.0,337.0,17.5,763.0,0.0
2016-02-17 01:00:00+00:00,0.0,300.75,186.0,688.0,0.0
2016-02-17 02:00:00+00:00,0.0,10.25,223.0,645.0,0.0
2016-02-17 03:00:00+00:00,0.0,9.0,220.5,648.0,0.0
2016-02-17 04:00:00+00:00,0.0,71.5,253.5,634.0,0.0
2016-02-17 05:00:00+00:00,269.75,302.75,284.0,651.0,0.0
2016-02-17 06:00:00+00:00,881.0,1026.75,281.0,1316.0,45.5
2016-02-17 07:00:00+00:00,1079.5,1645.75,12.0,1301.0,273.5
2016-02-17 08:00:00+00:00,505.75,1062.75,64.0,1226.0,425.5
2016-02-17 09:00:00+00:00,302.0,881.0,100.5,1362.0,388.5
2016-02-17 10:00:00+00:00,406.25,1542.0,60.5,1105.0,464.0
2016-02-17 11:00:00+00:00,666.25,945.0,15.0,1115.0,346.5
2016-02-17 12:00:00+00:00,441.25,2119.75,17.0,1257.0,428.5
2016-02-17 13:00:00+00:00,798.0,1341.5,14.5,967.0,477.0
2016-02-17 14:00:00+00:00,931.0,1136.0,15.0,1043.0,373.5
2016-02-17 15:00:00+00:00,1535.5,983.0,16.0,982.0,414.0
2016-02-17 16:00:00+00:00,2346.0,1652.75,42.5,1009.0,361.0
2016-02-17 17:00:00+00:00,2547.5,2735.0,60.0,1243.0,496.0
2016-02-17 18:00:00+00:00,1674.0,1866.5,143.5,1507.0,541.5
2016-02-17 19:00:00+00:00,942.5,1556.75,119.5,1441.0,665.0
2016-02-17 20:00:00+00:00,425.25,913.25,99.0,1325.0,344.0
2016-02-17 21:00:00+00:00,340.75,623.75,60.5,1062.0,371.0
2016-02-17 22:00:00+00:00,131.0,165.75,21.5,904.0,712.0
2016-02-17 23:00:00+00:00,82.25,176.75,44.5,773.0,134.0
2016-02-18 00:00:00+00:00,161.25,187.0,114.5,671.0,0.0
2016-02-18 01:00:00+00:00,0.0,349.25,225.5,702.0,0.0
2016-02-18 02:00:00+00:00,0.0,12.25,223.0,670.0,0.0
2016-02-18 03:00:00+00:00,0.0,24.75,220.0,682.0,0.0
2016-02-18 04:00:00+00:00,131.0,50.75,218.5,782.0,0.0
2016-02-18 05:00:00+00:00,207.25,802.25,215.5,920.0,0.0
2016-02-18 06:00:00+00:00,1791.5,1377.0,214.0,902.0,103.5
2016-02-18 07:00:00+00:00,1996.75,1299.75,141.5,864.0,587.5
2016-02-18 08:00:00+00:00,1691.0,1369.5,18.0,1132.0,691.0
2016-02-18 09:00:00+00:00,638.25,1127.75,80.5,1349.0,640.0
2016-02-18 10:00:00+00:00,541.0,885.25,100.0,1308.0,418.5
2016-02-18 11:00:00+00:00,282.5,1235.25,84.5,961.0,358.5
2016-02-18 12:00:00+00:00,294.0,961.5,21.0,1026.0,384.5
2016-02-18 13:00:00+00:00,340.75,881.25,16.0,891.0,439.5
2016-02-18 14:00:00+00:00,638.75,1173.5,17.0,1005.0,394.0
2016-02-18 15:00:00+00:00,1102.75,1659.5,20.5,966.0,342.0
2016-02-18 16:00:00+00:00,2029.75,2031.25,60.5,998.0,515.5
2016-02-18 17:00:00+00:00,2354.75,2804.0,25.5,1130.0,498.5
2016-02-18 18:00:00+00:00,1989.25,1645.0,105.0,1388.0,1312.5
2016-02-18 19:00:00+00:00,1090.5,1475.0,99.5,1364.0,817.5
2016-02-18 20:00:00+00:00,165.0,1595.75,100.5,1151.0,437.5
2016-02-18 21:00:00+00:00,72.25,1474.0,47.0,903.0,567.0
2016-02-18 22:00:00+00:00,11.5,743.75,21.0,901.0,509.0
2016-02-18 23:00:00+00:00,13.5,229.5,22.0,751.0,181.5
2016-02-19 00:00:00+00:00,0.0,158.75,187.5,532.0,0.0
2016-02-19 01:00:00+00:00,0.0,304.0,224.0,444.0,0.0
2016-02-19 02:00:00+00:00,0.0,640.75,221.5,382.0,0.0
2016-02-19 03:00:00+00:00,0.0,93.5,220.0,350.0,0.0
2016-02-19 04:00:00+00:00,0.0,126.5,217.0,346.0,0.0
2016-02-19 05:00:00+00:00,285.25,864.25,215.5,378.0,0.0
2016-02-19 06:00:00+00:00,2032.25,1739.5,213.0,600.0,58.5
2016-02-19 07:00:00+00:00,2169.25,2236.0,10.0,992.0,417.0
2016-02-19 08:00:00+00:00,1996.25,2295.75,18.5,1045.0,875.5
2016-02-19 09:00:00+00:00,2226.0,2385.25,16.0,1198.0,867.5
2016-02-19 10:00:00+00:00,2323.0,1779.75,43.0,1092.0,645.5
2016-02-19 11:00:00+00:00,1610.25,1933.5,60.5,1010.0,397.0
2016-02-19 12:00:00+00:00,1094.5,1708.25,60.0,1070.0,396.5
2016-02-19 13:00:00+00:00,1406.5,1067.5,23.5,778.0,357.0
2016-02-19 14:00:00+00:00,854.75,878.0,15.5,601.0,524.0
2016-02-19 15:00:00+00:00,735.0,1130.75,16.0,601.0,443.5
2016-02-19 16:00:00+00:00,1592.5,1701.75,38.0,640.0,345.0
2016-02-19 17:00:00+00:00,2375.5,2645.5,45.5,848.0,437.0
2016-02-19 18:00:00+00:00,1603.25,1237.75,184.5,1201.0,675.5
2016-02-19 19:00:00+00:00,1015.25,1543.25,125.5,1377.0,356.0
2016-02-19 20:00:00+00:00,579.5,1747.0,79.0,1088.0,494.5
2016-02-19 21:00:00+00:00,339.5,1393.5,20.0,706.0,607.5
2016-02-19 22:00:00+00:00,97.75,1710.75,47.0,717.0,469.0
2016-02-19 23:00:00+00:00,0.0,1233.5,62.5,519.0,175.5
2016-02-20 00:00:00+00:00,0.0,528.25,17.0,474.0,0.0
2016-02-20 01:00:00+00:00,0.0,269.75,113.0,129.0,0.0
2016-02-20 02:00:00+00:00,0.0,379.25,223.5,82.0,0.0
2016-02-20 03:00:00+00:00,0.0,223.0,220.5,83.0,0.0
2016-02-20 04:00:00+00:00,0.0,523.0,220.0,84.0,0.0
2016-02-20 05:00:00+00:00,0.0,518.5,218.0,128.0,0.0
2016-02-20 06:00:00+00:00,0.0,476.25,214.0,398.0,0.0
2016-02-20 07:00:00+00:00,0.0,545.0,212.5,471.0,122.0
2016-02-20 08:00:00+00:00,0.0,1173.75,114.5,434.0,457.5
2016-02-20 09:00:00+00:00,0.0,1350.0,19.0,549.0,406.0
2016-02-20 10:00:00+00:00,0.0,856.5,14.5,501.0,427.5
2016-02-20 11:00:00+00:00,0.0,1071.25,15.0,486.0,469.5
2016-02-20 12:00:00+00:00,0.0,1251.0,55.0,586.0,445.5
2016-02-20 13:00:00+00:00,0.0,1058.75,39.0,396.0,360.0
2016-02-20 14:00:00+00:00,0.0,878.25,20.0,503.0,357.5
2016-02-20 15:00:00+00:00,0.0,707.5,20.0,375.0,377.5
2016-02-20 16:00:00+00:00,144.25,1179.5,42.5,562.0,363.0
2016-02-20 17:00:00+00:00,366.75,2028.25,86.0,1032.0,735.5
2016-02-20 18:00:00+00:00,223.0,1743.5,189.5,1190.0,1043.0
2016-02-20 19:00:00+00:00,0.0,722.5,180.0,1338.0,702.5
2016-02-20 20:00:00+00:00,0.0,982.0,139.0,1065.0,434.0
2016-02-20 21:00:00+00:00,0.0,1177.25,43.0,700.0,444.5
2016-02-20 22:00:00+00:00,0.0,1166.75,18.5,433.0,358.5
2016-02-20 23:00:00+00:00,0.0,511.25,50.5,83.0,42.0
2016-02-21 00:00:00+00:00,0.0,557.0,225.5,92.0,0.0
2016-02-21 01:00:00+00:00,0.0,409.5,224.0,79.0,0.0
2016-02-21 02:00:00+00:00,0.0,505.0,222.0,80.0,0.0
2016-02-21 03:00:00+00:00,0.0,137.0,219.5,80.0,0.0
2016-02-21 04:00:00+00:00,0.0,211.5,216.5,162.0,0.0
2016-02-21 05:00:00+00:00,0.0,389.75,214.5,161.0,0.0
2016-02-21 06:00:00+00:00,0.0,841.75,213.0,83.0,0.0
2016-02-21 07:00:00+00:00,0.0,843.0,111.5,236.0,0.0
2016-02-21 08:00:00+00:00,0.0,568.75,12.0,360.0,161.5
2016-02-21 09:00:00+00:00,0.0,552.5,14.5,395.0,387.0
2016-02-21 10:00:00+00:00,0.0,1038.5,12.5,381.0,366.5
2016-02-21 11:00:00+00:00,0.0,767.5,10.0,333.0,422.0
2016-02-21 12:00:00+00:00,0.0,887.25,13.5,605.0,479.0
2016-02-21 13:00:00+00:00,0.0,616.75,16.0,515.0,411.5
2016-02-21 14:00:00+00:00,0.0,146.75,16.0,380.0,376.0
2016-02-21 15:00:00+00:00,0.0,280.75,24.0,351.0,417.0
2016-02-21 16:00:00+00:00,0.0,748.75,20.5,509.0,400.5
2016-02-21 17:00:00+00:00,381.25,1299.5,82.0,591.0,341.0
2016-02-21 18:00:00+00:00,37.75,601.0,149.0,1233.0,817.5
2016-02-21 19:00:00+00:00,0.0,432.5,146.5,1465.0,422.5
2016-02-21 20:00:00+00:00,0.0,1141.25,150.5,1500.0,452.0
2016-02-21 21:00:00+00:00,0.0,1623.0,87.0,1415.0,366.0
2016-02-21 22:00:00+00:00,0.0,432.0,60.5,1278.0,440.5
2016-02-21 23:00:00+00:00,0.0,294.5,14.5,775.0,137.0
2016-02-22 00:00:00+00:00,0.0,500.0,189.0,197.0,19.0
2016-02-22 01:00:00+00:00,0.0,445.25,222.5,250.0,0.0
2016-02-22 02:00:00+00:00,0.0,473.75,220.0,222.0,0.0
2016-02-22 03:00:00+00:00,0.0,836.5,219.5,298.0,0.0
2016-02-22 04:00:00+00:00,0.0,645.0,217.0,327.0,0.0
2016-02-22 05:00:00+00:00,72.0,763.0,213.0,493.0,0.0
2016-02-22 06:00:00+00:00,626.5,921.5,143.5,1243.0,44.5
2016-02-22 07:00:00+00:00,805.0,1519.25,16.0,1241.0,330.0
2016-02-22 08:00:00+00:00,322.0,1847.75,15.0,1273.0,385.0
2016-02-22 09:00:00+00:00,71.25,2078.5,21.5,1227.0,432.0
2016-02-22 10:00:00+00:00,132.5,2100.0,16.0,1047.0,400.0
2016-02-22 11:00:00+00:00,449.75,1523.5,15.0,872.0,340.5
2016-02-22 12:00:00+00:00,373.25,882.0,16.0,811.0,362.0
2016-02-22 13:00:00+00:00,327.0,1361.75,15.0,556.0,394.0
2016-02-22 14:00:00+00:00,356.5,1731.75,22.0,457.0,410.5
2016-02-22 15:00:00+00:00,365.5,1173.25,16.5,462.0,404.0
2016-02-22 16:00:00+00:00,826.0,1231.25,29.0,487.0,386.5
2016-02-22 17:00:00+00:00,1876.5,2647.75,42.0,657.0,878.5
2016-02-22 18:00:00+00:00,1765.75,1920.75,104.5,1113.0,1576.0
2016-02-22 19:00:00+00:00,967.5,1593.25,101.0,1256.0,1306.0
2016-02-22 20:00:00+00:00,683.25,2008.75,104.0,1228.0,583.0
2016-02-22 21:00:00+00:00,674.25,1660.75,91.5,690.0,520.5
2016-02-22 22:00:00+00:00,0.0,485.5,65.5,456.0,527.5
2016-02-22 23:00:00+00:00,0.0,492.75,20.0,35.0,92.0
2016-02-23 00:00:00+00:00,0.0,523.0,14.5,0.0,0.0
2016-02-23 01:00:00+00:00,0.0,236.25,187.0,0.0,0.0
2016-02-23 02:00:00+00:00,0.0,586.0,223.0,29.0,0.0
2016-02-23 03:00:00+00:00,0.0,506.0,220.5,41.0,0.0
2016-02-23 04:00:00+00:00,294.75,294.5,218.0,0.0,0.0
2016-02-23 05:00:00+00:00,1085.0,590.5,216.5,60.0,0.0
2016-02-23 06:00:00+00:00,1881.5,1456.5,213.0,271.0,87.0
2016-02-23 07:00:00+00:00,2236.0,3200.0,70.0,813.0,277.0
2016-02-23 08:00:00+00:00,2151.75,3433.5,16.0,1022.0,445.5
2016-02-23 09:00:00+00:00,2064.5,2987.0,17.5,966.0,693.0
2016-02-23 10:00:00+00:00,2372.0,2103.5,16.0,440.0,413.5
2016-02-23 11:00:00+00:00,1234.0,1295.75,17.5,321.0,428.0
2016-02-23 12:00:00+00:00,1381.0,984.25,16.0,211.0,382.0
2016-02-23 13:00:00+00:00,1277.5,2026.5,23.5,117.0,389.5
2016-02-23 14:00:00+00:00,1507.5,1049.75,24.0,106.0,354.0
2016-02-23 15:00:00+00:00,1086.25,1471.5,23.5,117.0,359.5
2016-02-23 16:00:00+00:00,1614.0,1661.25,18.0,82.0,394.0
2016-02-23 17:00:00+00:00,2446.5,3093.5,61.5,739.0,343.0
2016-02-23 18:00:00+00:00,2090.5,2110.75,102.5,1071.0,1254.5
2016-02-23 19:00:00+00:00,1054.0,1071.75,141.0,1074.0,1425.0
2016-02-23 20:00:00+00:00,517.5,977.75,119.5,1095.0,527.0
2016-02-23 21:00:00+00:00,0.0,870.75,18.0,877.0,392.0
2016-02-23 22:00:00+00:00,0.0,520.75,13.5,235.0,455.5
2016-02-23 23:00:00+00:00,0.0,356.5,18.5,227.0,72.5
2016-02-24 00:00:00+00:00,0.0,582.5,45.5,88.0,0.0
2016-02-24 01:00:00+00:00,0.0,552.5,223.0,97.0,0.0
2016-02-24 02:00:00+00:00,0.0,315.75,222.5,101.0,0.0
2016-02-24 03:00:00+00:00,0.0,328.5,220.5,101.0,0.0
2016-02-24 04:00:00+00:00,84.25,469.5,219.0,101.0,0.0
2016-02-24 05:00:00+00:00,1021.75,578.0,215.5,108.0,19.0
2016-02-24 06:00:00+00:00,2352.25,1738.25,213.0,915.0,96.0
2016-02-24 07:00:00+00:00,2519.25,2366.25,67.5,1133.0,449.0
2016-02-24 08:00:00+00:00,1989.25,1986.75,61.0,1109.0,343.5
2016-02-24 09:00:00+00:00,1571.75,1863.5,47.5,1076.0,799.0
2016-02-24 10:00:00+00:00,591.25,958.75,18.0,901.0,518.0
2016-02-24 11:00:00+00:00,204.75,669.0,16.0,571.0,365.5
2016-02-24 12:00:00+00:00,571.0,737.75,16.0,299.0,330.5
2016-02-24 13:00:00+00:00,629.25,801.75,16.0,150.0,420.5
2016-02-24 14:00:00+00:00,1229.5,634.25,17.5,127.0,391.0
2016-02-24 15:00:00+00:00,1117.0,944.25,18.0,127.0,341.0
2016-02-24 16:00:00+00:00,2001.0,1405.5,18.5,348.0,393.0
2016-02-24 17:00:00+00:00,2366.5,2423.0,21.5,634.0,341.0
2016-02-24 18:00:00+00:00,2323.0,1681.0,60.5,1118.0,833.0
2016-02-24 19:00:00+00:00,1453.0,1288.0,19.0,1194.0,744.5
2016-02-24 20:00:00+00:00,785.75,1431.25,18.0,868.0,495.0
2016-02-24 21:00:00+00:00,382.5,1139.0,15.0,565.0,413.0
2016-02-24 22:00:00+00:00,304.5,970.75,17.0,261.0,402.0
2016-02-24 23:00:00+00:00,265.5,577.5,23.5,195.0,43.5
2016-02-25 00:00:00+00:00,169.5,813.75,80.5,152.0,0.0
2016-02-25 01:00:00+00:00,188.5,781.75,146.0,75.0,0.0
2016-02-25 02:00:00+00:00,2.0,562.25,146.0,76.0,0.0
2016-02-25 03:00:00+00:00,105.0,683.75,145.0,76.0,0.0
2016-02-25 04:00:00+00:00,180.5,951.5,143.5,76.0,0.0
2016-02-25 05:00:00+00:00,561.5,1153.5,142.5,76.0,11.0
2016-02-25 06:00:00+00:00,2212.0,1163.5,141.5,94.0,149.5
2016-02-25 07:00:00+00:00,1938.0,1342.5,74.5,707.0,318.0
2016-02-25 08:00:00+00:00,1627.0,1325.25,18.0,702.0,388.5
2016-02-25 09:00:00+00:00,1251.5,1111.25,42.5,639.0,346.0
2016-02-25 10:00:00+00:00,961.25,1390.75,59.5,773.0,341.5
2016-02-25 11:00:00+00:00,316.25,1106.0,19.0,997.0,434.0
2016-02-25 12:00:00+00:00,452.75,1296.5,16.0,926.0,440.5
2016-02-25 13:00:00+00:00,869.75,544.5,16.0,691.0,461.0
2016-02-25 14:00:00+00:00,799.5,421.0,19.0,714.0,407.5
2016-02-25 15:00:00+00:00,810.5,972.0,22.0,502.0,348.0
2016-02-25 16:00:00+00:00,1834.0,1429.25,17.5,1021.0,367.0
2016-02-25 17:00:00+00:00,2553.25,2831.75,60.5,1153.0,511.5
2016-02-25 18:00:00+00:00,2326.75,2357.5,165.0,1160.0,1024.5
2016-02-25 19:00:00+00:00,1645.25,1339.75,118.0,1270.0,848.5
2016-02-25 20:00:00+00:00,585.5,1333.75,60.5,1281.0,565.0
2016-02-25 21:00:00+00:00,616.75,1411.25,21.0,1218.0,489.0
