TimeStamp,at,dk,de,ie,pt,es,se,uk
2017-07-05 23:00:00+00:00,336.0,410.0,1383.0,63.5,318.0,6107.0,2278.0,1023.0
2017-07-06 00:00:00+00:00,571.25,405.0,1242.0,77.5,310.0,4436.0,2244.0,1035.5
2017-07-06 01:00:00+00:00,588.75,409.0,1093.25,71.0,277.0,4230.0,2124.0,1113.0
2017-07-06 02:00:00+00:00,374.0,375.0,1039.0,74.5,342.0,4526.0,2005.0,1119.5
2017-07-06 03:00:00+00:00,361.25,315.0,1035.75,55.5,357.0,4399.0,1741.0,1055.5
2017-07-06 04:00:00+00:00,345.75,217.0,894.0,64.0,302.0,4326.0,1418.0,1103.0
2017-07-06 05:00:00+00:00,174.0,171.0,583.5,66.5,297.0,4191.0,1161.0,1043.5
2017-07-06 06:00:00+00:00,104.0,209.0,230.0,62.0,284.0,4512.0,921.0,975.5
2017-07-06 07:00:00+00:00,113.75,215.0,159.25,80.5,192.0,4517.0,806.0,998.0
2017-07-06 08:00:00+00:00,113.75,197.0,182.75,84.0,132.0,4239.0,767.0,975.5
2017-07-06 09:00:00+00:00,115.5,188.0,211.0,121.5,188.0,4110.0,761.0,1052.5
2017-07-06 10:00:00+00:00,121.5,179.0,279.75,153.0,223.0,4613.0,802.0,1085.5
2017-07-06 11:00:00+00:00,105.75,142.0,350.25,197.0,261.0,6029.0,861.0,1121.5
2017-07-06 12:00:00+00:00,94.0,128.0,441.25,227.5,364.0,6754.0,919.0,1187.5
2017-07-06 13:00:00+00:00,86.75,153.0,823.75,265.0,529.0,7800.0,935.0,1279.5
2017-07-06 14:00:00+00:00,45.75,160.0,854.0,343.5,683.0,7415.0,922.0,1262.5
2017-07-06 15:00:00+00:00,37.75,161.0,932.25,337.0,847.0,7142.0,936.0,1255.5
2017-07-06 16:00:00+00:00,40.25,126.0,1157.25,328.0,1138.0,6183.0,898.0,1213.5
2017-07-06 17:00:00+00:00,79.5,121.0,1552.0,300.5,1083.0,5507.0,755.0,1200.0
2017-07-06 18:00:00+00:00,144.25,85.0,2363.5,221.5,1050.0,5350.0,699.0,1186.5
2017-07-06 19:00:00+00:00,314.5,65.0,3253.0,249.5,850.0,5167.0,733.0,1067.5
2017-07-06 20:00:00+00:00,552.5,53.0,5057.25,281.0,742.0,4910.0,833.0,1078.0
2017-07-06 21:00:00+00:00,567.0,67.0,6733.5,341.5,761.0,3880.0,900.0,1201.0
2017-07-06 22:00:00+00:00,546.5,88.0,8085.75,335.5,679.0,3588.0,924.0,1314.5
2017-07-06 23:00:00+00:00,448.5,121.0,8541.75,363.0,694.0,3470.0,844.0,1369.5
2017-07-07 00:00:00+00:00,410.0,117.0,7653.0,446.5,637.0,3680.0,705.0,1461.5
2017-07-07 01:00:00+00:00,454.75,116.0,6612.75,489.5,525.0,3767.0,554.0,1491.5
2017-07-07 02:00:00+00:00,562.0,105.0,6229.5,485.0,717.0,3445.0,506.0,1404.5
2017-07-07 03:00:00+00:00,773.0,85.0,6301.0,426.5,597.0,3341.0,444.0,1470.5
2017-07-07 04:00:00+00:00,694.25,64.0,5456.75,353.0,541.0,3691.0,310.0,1410.5
2017-07-07 05:00:00+00:00,455.25,40.0,4793.0,314.5,541.0,4353.0,215.0,1298.0
2017-07-07 06:00:00+00:00,296.75,24.0,3775.0,250.0,477.0,4482.0,167.0,1353.5
2017-07-07 07:00:00+00:00,141.75,24.0,3348.5,209.0,429.0,3858.0,138.0,1347.5
2017-07-07 08:00:00+00:00,130.5,25.0,3265.5,201.5,493.0,4044.0,157.0,1375.5
2017-07-07 09:00:00+00:00,190.5,24.0,3710.5,188.0,473.0,4387.0,188.0,1325.5
2017-07-07 10:00:00+00:00,121.0,24.0,3886.0,237.0,543.0,5314.0,194.0,1432.0
2017-07-07 11:00:00+00:00,144.5,24.0,4479.25,204.5,699.0,5831.0,238.0,1600.5
2017-07-07 12:00:00+00:00,191.75,32.0,5538.0,242.5,925.0,6805.0,295.0,1917.5
2017-07-07 13:00:00+00:00,244.5,55.0,6565.75,242.0,1122.0,7811.0,344.0,2211.5
2017-07-07 14:00:00+00:00,289.25,51.0,7216.5,239.5,1437.0,8256.0,363.0,2185.5
2017-07-07 15:00:00+00:00,401.25,54.0,7389.0,284.5,1597.0,8242.0,384.0,2212.5
2017-07-07 16:00:00+00:00,625.75,75.0,7033.25,319.0,1822.0,7957.0,394.0,2179.0
2017-07-07 17:00:00+00:00,670.25,47.0,5741.5,312.0,1828.0,7202.0,393.0,1944.0
2017-07-07 18:00:00+00:00,734.0,60.0,4637.0,241.5,1724.0,6330.0,375.0,1844.0
2017-07-07 19:00:00+00:00,877.5,66.0,3793.5,190.5,1769.0,5502.0,516.0,1623.0
2017-07-07 20:00:00+00:00,567.0,79.0,3232.0,142.0,1638.0,4594.0,753.0,1453.5
2017-07-07 21:00:00+00:00,308.0,125.0,3011.75,151.0,1527.0,4537.0,923.0,1311.0
2017-07-07 22:00:00+00:00,419.0,173.0,2965.0,122.0,1293.0,4691.0,947.0,1288.5
2017-07-07 23:00:00+00:00,466.5,183.0,2863.0,114.0,1129.0,3925.0,886.0,1262.5
2017-07-08 00:00:00+00:00,159.75,281.0,3251.0,73.5,922.0,3510.0,765.0,1259.0
2017-07-08 01:00:00+00:00,329.5,352.0,3547.25,37.0,836.0,3380.0,636.0,1274.5
2017-07-08 02:00:00+00:00,786.5,289.0,3465.25,26.5,883.0,3224.0,578.0,1182.0
2017-07-08 03:00:00+00:00,1001.0,331.0,3402.5,16.5,919.0,3296.0,586.0,1122.0
2017-07-08 04:00:00+00:00,741.75,396.0,3376.75,15.0,858.0,3606.0,622.0,1070.0
2017-07-08 05:00:00+00:00,594.75,438.0,3325.75,8.0,863.0,3946.0,512.0,916.0
2017-07-08 06:00:00+00:00,616.5,578.0,3188.75,17.5,805.0,3752.0,423.0,895.0
2017-07-08 07:00:00+00:00,598.0,725.0,3579.75,39.5,619.0,3600.0,485.0,1083.0
2017-07-08 08:00:00+00:00,492.75,862.0,4681.25,80.5,466.0,3698.0,588.0,1298.0
2017-07-08 09:00:00+00:00,593.75,1062.0,5897.75,145.0,355.0,3455.0,683.0,1543.0
2017-07-08 10:00:00+00:00,795.25,1281.0,6821.25,230.0,271.0,3553.0,765.0,1694.5
2017-07-08 11:00:00+00:00,1023.75,1501.0,7323.5,227.5,266.0,3733.0,874.0,2024.0
2017-07-08 12:00:00+00:00,1370.0,1772.0,7873.0,288.5,404.0,4218.0,964.0,2239.5
2017-07-08 13:00:00+00:00,1143.5,2011.0,7816.5,360.0,611.0,4717.0,959.0,2460.5
2017-07-08 14:00:00+00:00,564.25,2006.0,7313.0,331.0,764.0,5589.0,942.0,2554.0
2017-07-08 15:00:00+00:00,747.0,1930.0,6785.75,352.5,909.0,5106.0,984.0,2600.0
2017-07-08 16:00:00+00:00,873.75,2017.0,6052.0,409.5,974.0,4376.0,1032.0,2646.0
2017-07-08 17:00:00+00:00,531.0,1914.0,5213.75,402.5,1077.0,4248.0,972.0,2719.0
2017-07-08 18:00:00+00:00,399.0,1710.0,3965.0,341.5,1140.0,4079.0,985.0,2659.5
2017-07-08 19:00:00+00:00,317.0,1556.0,3461.5,356.5,1195.0,3919.0,1118.0,2533.5
2017-07-08 20:00:00+00:00,204.5,1443.0,3369.5,368.0,1274.0,3505.0,1292.0,2450.0
2017-07-08 21:00:00+00:00,187.0,1353.0,3191.0,401.0,1197.0,3183.0,1372.0,2623.0
2017-07-08 22:00:00+00:00,155.75,1253.0,2858.5,411.0,1056.0,2755.0,1351.0,2604.5
2017-07-08 23:00:00+00:00,76.5,1146.0,2849.25,406.0,1021.0,2544.0,1326.0,2675.0
2017-07-09 00:00:00+00:00,40.0,1071.0,2571.75,432.0,962.0,2557.0,1264.0,2658.0
2017-07-09 01:00:00+00:00,31.25,1041.0,2361.75,430.0,923.0,2666.0,1262.0,2506.5
2017-07-09 02:00:00+00:00,28.5,1097.0,2211.25,440.5,889.0,2557.0,1234.0,2225.5
2017-07-09 03:00:00+00:00,16.5,986.0,1885.5,417.0,880.0,2342.0,1149.0,2049.0
2017-07-09 04:00:00+00:00,14.75,834.0,1772.75,460.0,879.0,2207.0,945.0,1792.5
2017-07-09 05:00:00+00:00,16.25,838.0,1208.5,494.0,829.0,2146.0,826.0,1687.5
2017-07-09 06:00:00+00:00,10.0,970.0,881.75,460.5,779.0,1913.0,856.0,1760.5
2017-07-09 07:00:00+00:00,6.0,841.0,791.0,464.0,762.0,1705.0,855.0,1728.0
2017-07-09 08:00:00+00:00,18.75,690.0,664.5,450.0,661.0,1533.0,913.0,1646.5
2017-07-09 09:00:00+00:00,24.25,613.0,569.25,476.0,578.0,1589.0,1002.0,1673.0
2017-07-09 10:00:00+00:00,43.5,638.0,531.5,455.0,542.0,1766.0,1124.0,1716.0
2017-07-09 11:00:00+00:00,48.75,652.0,578.0,437.5,625.0,1738.0,1172.0,1711.5
2017-07-09 12:00:00+00:00,133.5,638.0,576.0,400.0,889.0,1878.0,1262.0,1552.0
2017-07-09 13:00:00+00:00,769.75,590.0,546.25,400.0,1284.0,2161.0,1349.0,1470.5
2017-07-09 14:00:00+00:00,527.5,524.0,655.25,462.5,1499.0,2401.0,1357.0,1408.5
2017-07-09 15:00:00+00:00,223.0,475.0,779.5,433.5,1806.0,2440.0,1296.0,1310.0
2017-07-09 16:00:00+00:00,149.0,392.0,973.75,418.0,2087.0,2480.0,1221.0,1153.5
2017-07-09 17:00:00+00:00,133.25,291.0,1309.0,383.5,2253.0,2426.0,1170.0,1015.0
2017-07-09 18:00:00+00:00,234.0,219.0,1767.5,332.0,2309.0,2541.0,1123.0,945.0
2017-07-09 19:00:00+00:00,279.0,197.0,2818.75,341.0,2279.0,2813.0,1155.0,837.5
2017-07-09 20:00:00+00:00,266.25,222.0,4104.0,358.5,2161.0,3378.0,1299.0,706.5
2017-07-09 21:00:00+00:00,961.5,226.0,4995.75,365.0,2053.0,3845.0,1389.0,637.0
2017-07-09 22:00:00+00:00,829.25,195.0,5150.0,365.0,1922.0,4187.0,1367.0,546.5
2017-07-09 23:00:00+00:00,665.0,185.0,4977.75,336.0,1864.0,4304.0,1366.0,507.0
2017-07-10 00:00:00+00:00,584.75,193.0,4714.5,324.5,1801.0,4234.0,1250.0,494.0
2017-07-10 01:00:00+00:00,337.5,198.0,4333.25,309.5,1778.0,3817.0,1103.0,506.5
2017-07-10 02:00:00+00:00,276.0,240.0,3718.75,288.5,1664.0,3275.0,1049.0,484.0
2017-07-10 03:00:00+00:00,292.5,220.0,3391.0,234.5,1632.0,3004.0,967.0,470.5
2017-07-10 04:00:00+00:00,477.75,182.0,3190.0,183.0,1600.0,2698.0,803.0,482.5
2017-07-10 05:00:00+00:00,472.5,121.0,2448.5,147.0,1592.0,2231.0,628.0,538.0
2017-07-10 06:00:00+00:00,426.25,103.0,1823.75,118.5,1515.0,1902.0,557.0,547.0
2017-07-10 07:00:00+00:00,233.0,92.0,1628.5,101.0,1305.0,1736.0,606.0,654.0
2017-07-10 08:00:00+00:00,203.25,90.0,1810.25,68.5,1080.0,1636.0,747.0,701.5
2017-07-10 09:00:00+00:00,272.5,85.0,2114.25,65.0,753.0,1849.0,765.0,743.5
2017-07-10 10:00:00+00:00,247.0,81.0,2567.25,27.5,621.0,2412.0,770.0,820.0
2017-07-10 11:00:00+00:00,298.25,89.0,3077.75,31.5,637.0,2941.0,800.0,899.5
2017-07-10 12:00:00+00:00,411.25,61.0,3570.5,58.5,758.0,3356.0,873.0,991.5
2017-07-10 13:00:00+00:00,525.75,53.0,4067.5,121.0,910.0,3572.0,839.0,1065.5
2017-07-10 14:00:00+00:00,658.0,62.0,4479.25,167.5,1026.0,3848.0,788.0,1118.5
2017-07-10 15:00:00+00:00,488.75,60.0,4429.75,166.0,1186.0,4281.0,631.0,1090.0
2017-07-10 16:00:00+00:00,510.0,64.0,4141.0,183.0,1406.0,4918.0,590.0,1072.5
2017-07-10 17:00:00+00:00,899.5,61.0,3882.0,138.0,1609.0,4895.0,491.0,1033.0
2017-07-10 18:00:00+00:00,623.0,61.0,3524.0,121.5,1730.0,5200.0,399.0,913.5
2017-07-10 19:00:00+00:00,310.5,70.0,3476.0,112.5,1787.0,4982.0,445.0,756.5
2017-07-10 20:00:00+00:00,151.0,85.0,3388.5,108.5,1839.0,4827.0,528.0,598.0
2017-07-10 21:00:00+00:00,127.75,131.0,3524.5,88.5,1727.0,4418.0,542.0,544.0
2017-07-10 22:00:00+00:00,172.25,152.0,4163.25,77.5,1479.0,3917.0,454.0,531.0
2017-07-10 23:00:00+00:00,315.75,161.0,4574.0,75.5,1323.0,3517.0,373.0,610.5
2017-07-11 00:00:00+00:00,902.5,158.0,4946.25,67.0,1195.0,2813.0,324.0,635.0
2017-07-11 01:00:00+00:00,988.25,135.0,5303.75,61.5,1254.0,1890.0,315.0,641.0
2017-07-11 02:00:00+00:00,1206.5,111.0,5190.5,62.0,1201.0,1551.0,348.0,617.5
2017-07-11 03:00:00+00:00,1491.0,111.0,5068.5,59.5,1059.0,1286.0,485.0,642.0
2017-07-11 04:00:00+00:00,1597.75,100.0,5107.5,45.5,986.0,1228.0,541.0,640.0
2017-07-11 05:00:00+00:00,1330.25,92.0,4795.75,40.5,911.0,1053.0,501.0,687.0
2017-07-11 06:00:00+00:00,1031.0,90.0,4964.25,40.5,809.0,850.0,412.0,646.0
2017-07-11 07:00:00+00:00,799.0,125.0,5747.5,62.5,648.0,625.0,413.0,697.5
2017-07-11 08:00:00+00:00,810.75,231.0,6946.25,97.0,473.0,532.0,499.0,762.0
2017-07-11 09:00:00+00:00,984.5,386.0,8178.75,125.5,329.0,686.0,548.0,737.0
2017-07-11 10:00:00+00:00,1120.0,520.0,8493.25,161.0,295.0,1014.0,620.0,731.5
2017-07-11 11:00:00+00:00,900.25,778.0,8745.25,173.5,307.0,1512.0,711.0,788.5
2017-07-11 12:00:00+00:00,1259.0,978.0,8870.0,202.0,377.0,1911.0,811.0,845.5
2017-07-11 13:00:00+00:00,1187.5,1127.0,9038.25,207.0,488.0,2239.0,885.0,935.0
2017-07-11 14:00:00+00:00,867.25,1112.0,9057.5,246.5,675.0,2516.0,965.0,985.0
2017-07-11 15:00:00+00:00,515.25,1081.0,8541.25,301.0,926.0,2716.0,985.0,1033.0
2017-07-11 16:00:00+00:00,336.5,1087.0,7197.75,365.0,1141.0,2888.0,972.0,1117.0
2017-07-11 17:00:00+00:00,223.5,1044.0,5462.25,424.5,1285.0,2753.0,842.0,1131.0
2017-07-11 18:00:00+00:00,272.0,989.0,4108.75,404.5,1322.0,2448.0,828.0,1081.5
2017-07-11 19:00:00+00:00,312.25,902.0,3851.75,458.5,1378.0,2330.0,916.0,979.0
2017-07-11 20:00:00+00:00,195.75,769.0,3916.5,421.5,1452.0,2483.0,1063.0,1008.0
2017-07-11 21:00:00+00:00,275.75,753.0,3514.5,395.0,1484.0,2794.0,1084.0,1101.0
2017-07-11 22:00:00+00:00,333.25,723.0,3490.0,400.5,1422.0,2762.0,1205.0,1066.5
2017-07-11 23:00:00+00:00,166.75,688.0,3756.75,418.0,1314.0,2522.0,1177.0,1055.5
2017-07-12 00:00:00+00:00,130.25,651.0,3697.25,431.0,1266.0,2413.0,1171.0,1118.0
2017-07-12 01:00:00+00:00,190.25,589.0,3531.0,401.0,1216.0,2294.0,1124.0,1104.5
2017-07-12 02:00:00+00:00,143.75,571.0,3643.75,329.0,1083.0,2300.0,1074.0,1073.5
2017-07-12 03:00:00+00:00,76.5,512.0,4200.75,246.0,944.0,2173.0,1018.0,977.5
2017-07-12 04:00:00+00:00,78.5,510.0,4801.25,209.0,812.0,1826.0,962.0,1095.0
2017-07-12 05:00:00+00:00,39.5,581.0,4886.5,185.0,721.0,1506.0,1043.0,1063.5
2017-07-12 06:00:00+00:00,11.0,732.0,4892.75,118.0,654.0,1061.0,1112.0,1031.5
2017-07-12 07:00:00+00:00,13.25,874.0,5438.0,69.0,444.0,772.0,1140.0,1114.0
2017-07-12 08:00:00+00:00,25.5,1034.0,6033.0,26.5,255.0,678.0,1244.0,1179.0
2017-07-12 09:00:00+00:00,86.0,1185.0,6998.75,5.0,170.0,742.0,1419.0,1065.0
2017-07-12 10:00:00+00:00,181.75,1333.0,8969.0,0.0,143.0,1144.0,1470.0,965.0
2017-07-12 11:00:00+00:00,234.25,1456.0,10772.25,0.0,155.0,1538.0,1476.0,891.0
2017-07-12 12:00:00+00:00,248.25,1575.0,12843.5,8.0,241.0,1985.0,1522.0,842.5
2017-07-12 13:00:00+00:00,273.75,1699.0,15200.75,32.0,371.0,2572.0,1563.0,833.5
2017-07-12 14:00:00+00:00,180.5,1776.0,17326.5,42.5,528.0,2979.0,1670.0,836.5
2017-07-12 15:00:00+00:00,306.0,1816.0,18531.75,76.0,667.0,3274.0,1686.0,857.0
2017-07-12 16:00:00+00:00,121.25,1937.0,19838.0,111.0,773.0,3539.0,1682.0,841.0
2017-07-12 17:00:00+00:00,168.0,2025.0,20662.25,124.5,805.0,3531.0,1646.0,813.5
2017-07-12 18:00:00+00:00,370.75,2042.0,20960.0,136.0,769.0,3183.0,1738.0,810.0
2017-07-12 19:00:00+00:00,739.25,2061.0,20594.25,144.5,773.0,2857.0,1892.0,720.0
2017-07-12 20:00:00+00:00,823.5,2079.0,19677.5,154.5,843.0,3262.0,2066.0,617.0
2017-07-12 21:00:00+00:00,1221.75,2151.0,19434.5,187.5,820.0,3424.0,2221.0,642.0
2017-07-12 22:00:00+00:00,1501.5,2131.0,18737.75,138.5,838.0,3016.0,2261.0,650.0
2017-07-12 23:00:00+00:00,1800.25,2037.0,17183.5,138.0,857.0,2616.0,2312.0,650.0
2017-07-13 00:00:00+00:00,2079.0,1910.0,15285.0,122.0,822.0,2305.0,2387.0,700.0
2017-07-13 01:00:00+00:00,2241.5,1791.0,13811.25,112.0,793.0,2093.0,2530.0,854.5
2017-07-13 02:00:00+00:00,2044.5,1640.0,12229.75,137.5,748.0,1903.0,2523.0,1065.0
2017-07-13 03:00:00+00:00,2003.0,1609.0,10982.25,124.0,621.0,1752.0,2450.0,1231.0
2017-07-13 04:00:00+00:00,1951.75,1626.0,9922.5,160.0,614.0,1673.0,2147.0,1251.0
2017-07-13 05:00:00+00:00,1871.5,1792.0,8614.5,174.0,616.0,1569.0,2034.0,1179.0
2017-07-13 06:00:00+00:00,2080.25,2036.0,8287.75,160.0,573.0,1260.0,2204.0,1081.0
2017-07-13 07:00:00+00:00,1974.25,2052.0,8795.25,156.5,435.0,1084.0,2286.0,1138.0
2017-07-13 08:00:00+00:00,1981.5,2047.0,9016.25,188.5,322.0,1066.0,2366.0,1137.5
2017-07-13 09:00:00+00:00,2028.5,2002.0,8273.75,246.5,277.0,1304.0,2610.0,1692.5
2017-07-13 10:00:00+00:00,1849.75,2005.0,7613.25,309.0,268.0,1824.0,2840.0,1945.0
2017-07-13 11:00:00+00:00,1670.25,1985.0,7204.5,429.5,317.0,2261.0,2869.0,2396.0
2017-07-13 12:00:00+00:00,1565.75,1954.0,6680.25,532.0,398.0,2766.0,2941.0,2956.0
2017-07-13 13:00:00+00:00,1424.25,1891.0,5967.5,775.0,514.0,3687.0,2935.0,3058.0
2017-07-13 14:00:00+00:00,1276.75,1860.0,5222.0,1055.5,685.0,4618.0,2886.0,2432.5
2017-07-13 15:00:00+00:00,1103.5,1744.0,4373.25,1131.0,859.0,5443.0,2795.0,3068.0
2017-07-13 16:00:00+00:00,914.25,1639.0,3433.25,1236.5,920.0,5933.0,2755.0,2788.5
2017-07-13 17:00:00+00:00,707.0,1448.0,2286.0,1216.5,962.0,5797.0,2583.0,2509.5
2017-07-13 18:00:00+00:00,583.75,1121.0,1486.5,1104.5,986.0,5810.0,2431.0,2514.5
2017-07-13 19:00:00+00:00,611.5,803.0,1225.0,996.0,1052.0,5724.0,2352.0,2548.5
2017-07-13 20:00:00+00:00,609.75,707.0,1208.0,889.5,1154.0,6014.0,2384.0,2543.5
2017-07-13 21:00:00+00:00,451.0,713.0,1222.5,857.5,1230.0,5954.0,2470.0,2859.5
2017-07-13 22:00:00+00:00,262.5,684.0,1212.5,870.0,1175.0,5964.0,2442.0,2706.5
2017-07-13 23:00:00+00:00,166.5,634.0,1179.25,786.5,1098.0,6117.0,2429.0,2899.0
2017-07-14 00:00:00+00:00,129.75,553.0,1027.75,810.0,1061.0,6397.0,2299.0,2913.0
2017-07-14 01:00:00+00:00,71.5,494.0,951.5,683.0,1008.0,6467.0,2189.0,3056.5
2017-07-14 02:00:00+00:00,29.0,451.0,1008.75,620.0,975.0,6305.0,2070.0,3328.5
2017-07-14 03:00:00+00:00,22.5,439.0,1178.25,596.0,1152.0,6270.0,1951.0,3291.5
2017-07-14 04:00:00+00:00,19.5,433.0,1337.25,521.0,1193.0,6541.0,1663.0,3196.5
2017-07-14 05:00:00+00:00,14.75,376.0,1236.25,409.0,1147.0,6615.0,1391.0,3312.5
2017-07-14 06:00:00+00:00,8.75,348.0,881.0,327.5,1031.0,6525.0,1302.0,3243.0
2017-07-14 07:00:00+00:00,17.0,425.0,751.5,342.0,824.0,6101.0,1260.0,3296.0
2017-07-14 08:00:00+00:00,26.0,542.0,1048.25,404.0,565.0,5564.0,1293.0,3612.0
2017-07-14 09:00:00+00:00,26.75,574.0,1310.0,432.0,388.0,5319.0,1434.0,3647.0
2017-07-14 10:00:00+00:00,34.5,527.0,1783.75,513.5,261.0,5297.0,1452.0,3593.5
2017-07-14 11:00:00+00:00,56.75,455.0,2391.5,612.0,231.0,5353.0,1525.0,3422.0
2017-07-14 12:00:00+00:00,60.0,398.0,3080.75,648.5,277.0,5434.0,1641.0,3221.0
2017-07-14 13:00:00+00:00,68.0,364.0,3518.5,814.5,367.0,5686.0,1668.0,2811.0
2017-07-14 14:00:00+00:00,68.0,297.0,3920.25,858.5,501.0,6119.0,1715.0,2550.5
2017-07-14 15:00:00+00:00,51.75,290.0,4788.25,900.0,625.0,6528.0,1505.0,2452.0
2017-07-14 16:00:00+00:00,52.0,250.0,4880.25,908.0,691.0,7077.0,1492.0,2336.0
2017-07-14 17:00:00+00:00,109.75,126.0,4271.75,1012.5,816.0,7609.0,1400.0,2057.5
2017-07-14 18:00:00+00:00,117.75,69.0,4088.75,1048.5,891.0,7853.0,1263.0,1987.0
2017-07-14 19:00:00+00:00,154.75,58.0,4124.5,978.0,953.0,8013.0,1183.0,1909.0
2017-07-14 20:00:00+00:00,311.75,53.0,4775.5,987.5,1016.0,8247.0,1370.0,1855.5
2017-07-14 21:00:00+00:00,617.0,45.0,4978.0,972.5,988.0,8349.0,1417.0,1875.0
2017-07-14 22:00:00+00:00,880.0,30.0,5006.0,931.0,916.0,8299.0,1414.0,2227.0
2017-07-14 23:00:00+00:00,1590.25,25.0,4748.5,962.0,964.0,8125.0,1428.0,2576.0
2017-07-15 00:00:00+00:00,1738.0,23.0,4638.0,917.5,1344.0,7821.0,1422.0,2726.0
2017-07-15 01:00:00+00:00,1498.25,25.0,4747.0,861.5,1781.0,7407.0,1328.0,2772.0
2017-07-15 02:00:00+00:00,1174.25,27.0,4606.25,801.0,1923.0,7360.0,1270.0,2694.5
2017-07-15 03:00:00+00:00,875.0,32.0,4453.25,860.0,1937.0,7402.0,1153.0,2578.0
2017-07-15 04:00:00+00:00,874.0,39.0,4015.75,824.5,1951.0,7162.0,837.0,2587.5
2017-07-15 05:00:00+00:00,988.25,30.0,3215.75,811.0,1956.0,6824.0,596.0,2468.0
2017-07-15 06:00:00+00:00,1153.5,23.0,2588.5,841.5,1814.0,6350.0,477.0,2629.5
2017-07-15 07:00:00+00:00,1043.25,28.0,2340.0,891.5,1494.0,5927.0,440.0,2789.5
2017-07-15 08:00:00+00:00,1055.5,55.0,2125.75,977.0,1166.0,5486.0,488.0,3034.5
2017-07-15 09:00:00+00:00,1200.75,102.0,2028.25,1076.0,935.0,5453.0,557.0,3419.5
2017-07-15 10:00:00+00:00,1180.25,189.0,2176.75,1236.5,710.0,5541.0,587.0,3826.0
2017-07-15 11:00:00+00:00,1015.25,251.0,2471.75,1420.5,527.0,5684.0,653.0,4410.0
2017-07-15 12:00:00+00:00,1138.5,317.0,2822.0,1688.5,424.0,5798.0,736.0,4583.5
2017-07-15 13:00:00+00:00,1240.5,417.0,3124.5,1796.0,356.0,5777.0,728.0,4565.5
2017-07-15 14:00:00+00:00,1304.5,465.0,3233.25,1735.5,314.0,5678.0,711.0,4525.5
2017-07-15 15:00:00+00:00,1471.5,458.0,3105.0,1646.0,331.0,5798.0,652.0,4523.0
2017-07-15 16:00:00+00:00,1077.0,398.0,2610.0,1455.5,357.0,6012.0,672.0,4090.5
2017-07-15 17:00:00+00:00,736.75,339.0,1906.5,1222.0,385.0,6455.0,644.0,3933.0
2017-07-15 18:00:00+00:00,992.25,273.0,1487.75,1109.0,404.0,6945.0,698.0,3632.5
2017-07-15 19:00:00+00:00,1340.5,262.0,1305.5,1006.5,429.0,6951.0,948.0,3465.5
2017-07-15 20:00:00+00:00,1355.5,300.0,1280.5,779.0,482.0,7332.0,1431.0,3348.0
2017-07-15 21:00:00+00:00,1371.25,422.0,1527.0,645.0,538.0,7316.0,1888.0,3477.5
2017-07-15 22:00:00+00:00,1328.0,534.0,2033.25,504.5,683.0,7307.0,2218.0,3287.5
2017-07-15 23:00:00+00:00,1327.5,638.0,2637.5,533.0,952.0,7069.0,2459.0,3316.0
2017-07-16 00:00:00+00:00,1358.75,719.0,3104.75,519.0,1285.0,6768.0,2537.0,3059.0
2017-07-16 01:00:00+00:00,1428.0,840.0,3419.25,419.0,1561.0,6360.0,2613.0,3028.0
2017-07-16 02:00:00+00:00,1306.0,1090.0,3820.0,362.0,1652.0,6122.0,2631.0,3020.5
2017-07-16 03:00:00+00:00,1033.5,1268.0,3892.5,338.0,1685.0,5817.0,2660.0,2806.5
2017-07-16 04:00:00+00:00,872.25,1425.0,4241.75,295.5,1632.0,5847.0,2511.0,2642.5
2017-07-16 05:00:00+00:00,575.25,1559.0,4337.5,284.5,1582.0,5945.0,2239.0,2650.5
2017-07-16 06:00:00+00:00,421.25,1570.0,4320.0,302.0,1457.0,5415.0,2444.0,2747.5
2017-07-16 07:00:00+00:00,345.0,1414.0,4694.0,328.0,1289.0,4961.0,2812.0,3052.0
2017-07-16 08:00:00+00:00,356.5,1297.0,5339.25,355.0,1042.0,4731.0,3152.0,3276.0
2017-07-16 09:00:00+00:00,420.5,1384.0,6137.75,362.5,727.0,4368.0,3348.0,3352.0
2017-07-16 10:00:00+00:00,499.75,1456.0,6662.0,385.0,476.0,4162.0,3513.0,3622.0
2017-07-16 11:00:00+00:00,525.75,1566.0,7073.0,342.5,292.0,4000.0,3593.0,3403.5
2017-07-16 12:00:00+00:00,474.0,1703.0,7080.25,368.0,242.0,3838.0,3558.0,3613.0
2017-07-16 13:00:00+00:00,405.25,1882.0,6909.25,419.0,273.0,3912.0,3271.0,3398.5
2017-07-16 14:00:00+00:00,393.5,1972.0,7028.5,409.0,348.0,3989.0,2963.0,3378.5
2017-07-16 15:00:00+00:00,340.0,1948.0,6432.25,450.5,474.0,4264.0,2630.0,3402.5
2017-07-16 16:00:00+00:00,281.0,1806.0,5512.0,442.5,545.0,4637.0,2430.0,3453.5
2017-07-16 17:00:00+00:00,232.25,1693.0,4887.25,439.5,563.0,5184.0,2367.0,3319.5
2017-07-16 18:00:00+00:00,210.5,1535.0,4311.25,420.0,541.0,5756.0,2319.0,3209.0
2017-07-16 19:00:00+00:00,238.25,1246.0,3822.75,362.5,461.0,6352.0,2306.0,3142.5
2017-07-16 20:00:00+00:00,208.5,1079.0,3881.0,368.5,486.0,6746.0,2391.0,3047.5
2017-07-16 21:00:00+00:00,125.0,1049.0,3943.75,485.5,448.0,6871.0,2323.0,3189.5
