TimeStamp,dk,de,pt,es,uk
2017-04-06 10:00:00+00:00,656.0,1610.0,,0.0,320.0
2017-04-06 11:00:00+00:00,771.0,1684.25,,0.0,306.5
2017-04-06 12:00:00+00:00,846.0,1780.75,,0.0,321.5
2017-04-06 13:00:00+00:00,966.0,2191.0,,0.0,370.5
2017-04-06 14:00:00+00:00,1065.0,2418.0,,0.0,512.0
2017-04-06 15:00:00+00:00,1098.0,2663.25,,0.0,737.0
2017-04-06 16:00:00+00:00,1107.0,2767.0,,0.0,911.0
2017-04-06 17:00:00+00:00,1140.0,2911.25,,0.0,930.5
2017-04-06 18:00:00+00:00,1156.0,3220.5,,0.0,903.5
2017-04-06 19:00:00+00:00,1152.0,3489.25,,0.0,738.5
2017-04-06 20:00:00+00:00,1138.0,3619.75,,0.0,745.0
2017-04-06 21:00:00+00:00,1101.0,3407.25,,0.0,699.5
2017-04-06 22:00:00+00:00,1135.0,3293.25,,0.0,477.5
2017-04-06 23:00:00+00:00,1154.0,3314.25,,0.0,340.5
2017-04-07 00:00:00+00:00,1154.0,3145.5,,0.0,399.0
2017-04-07 01:00:00+00:00,1031.0,3124.75,,0.0,386.5
2017-04-07 02:00:00+00:00,1059.0,3093.25,,0.0,438.5
2017-04-07 03:00:00+00:00,1128.0,3057.25,,0.0,390.5
2017-04-07 04:00:00+00:00,1133.0,3179.75,,0.0,423.0
2017-04-07 05:00:00+00:00,1130.0,3138.25,,0.0,456.0
2017-04-07 06:00:00+00:00,1121.0,3224.5,,0.0,424.5
2017-04-07 07:00:00+00:00,1131.0,3264.5,,0.0,360.5
2017-04-07 08:00:00+00:00,1098.0,3274.75,,0.0,251.5
2017-04-07 09:00:00+00:00,1046.0,3242.25,,0.0,194.0
2017-04-07 10:00:00+00:00,1020.0,3028.5,,0.0,77.5
2017-04-07 11:00:00+00:00,1019.0,2777.0,,0.0,126.0
2017-04-07 12:00:00+00:00,1067.0,2558.5,,0.0,109.5
2017-04-07 13:00:00+00:00,1026.0,2173.25,,0.0,42.0
2017-04-07 14:00:00+00:00,1018.0,1679.25,,0.0,50.5
2017-04-07 15:00:00+00:00,1036.0,1527.25,,0.0,73.0
2017-04-07 16:00:00+00:00,1050.0,1506.25,,0.0,74.0
2017-04-07 17:00:00+00:00,1109.0,1483.25,,0.0,66.0
2017-04-07 18:00:00+00:00,1046.0,1339.0,,0.0,81.0
2017-04-07 19:00:00+00:00,1081.0,1162.25,,0.0,80.0
2017-04-07 20:00:00+00:00,1080.0,1148.75,,0.0,62.0
2017-04-07 21:00:00+00:00,1047.0,1072.0,,0.0,53.0
2017-04-07 22:00:00+00:00,910.0,1048.25,,0.0,101.0
2017-04-07 23:00:00+00:00,823.0,1010.5,,0.0,102.5
2017-04-08 00:00:00+00:00,776.0,778.5,,0.0,107.0
2017-04-08 01:00:00+00:00,778.0,586.75,,0.0,139.5
2017-04-08 02:00:00+00:00,650.0,425.0,,0.0,107.5
2017-04-08 03:00:00+00:00,605.0,366.75,,0.0,104.0
2017-04-08 04:00:00+00:00,539.0,280.5,,0.0,110.5
2017-04-08 05:00:00+00:00,495.0,287.25,,0.0,141.5
2017-04-08 06:00:00+00:00,459.0,281.25,,0.0,162.0
2017-04-08 07:00:00+00:00,411.0,255.5,,0.0,168.5
2017-04-08 08:00:00+00:00,450.0,234.0,,0.0,164.0
2017-04-08 09:00:00+00:00,387.0,211.5,,0.0,117.5
2017-04-08 10:00:00+00:00,378.0,222.75,,0.0,103.0
2017-04-08 11:00:00+00:00,406.0,212.5,,0.0,119.5
2017-04-08 12:00:00+00:00,446.0,211.0,,0.0,148.0
2017-04-08 13:00:00+00:00,509.0,254.25,,0.0,207.5
2017-04-08 14:00:00+00:00,498.0,219.0,,0.0,244.5
2017-04-08 15:00:00+00:00,538.0,202.75,,0.0,302.5
2017-04-08 16:00:00+00:00,522.0,240.25,,0.0,310.5
2017-04-08 17:00:00+00:00,497.0,333.0,,0.0,293.0
2017-04-08 18:00:00+00:00,488.0,288.0,,0.0,203.0
2017-04-08 19:00:00+00:00,383.0,265.0,,0.0,387.0
2017-04-08 20:00:00+00:00,321.0,291.25,,0.0,376.0
2017-04-08 21:00:00+00:00,346.0,319.0,,0.0,466.5
2017-04-08 22:00:00+00:00,364.0,345.75,,0.0,531.0
2017-04-08 23:00:00+00:00,429.0,459.25,,0.0,695.5
2017-04-09 00:00:00+00:00,424.0,567.5,,0.0,694.5
2017-04-09 01:00:00+00:00,476.0,677.75,,0.0,640.5
2017-04-09 02:00:00+00:00,447.0,799.5,,0.0,585.0
2017-04-09 03:00:00+00:00,439.0,918.0,,0.0,566.5
2017-04-09 04:00:00+00:00,471.0,958.0,,0.0,507.5
2017-04-09 05:00:00+00:00,410.0,1091.25,,0.0,489.0
2017-04-09 06:00:00+00:00,361.0,1134.75,,0.0,406.0
2017-04-09 07:00:00+00:00,298.0,1273.25,,0.0,375.0
2017-04-09 08:00:00+00:00,255.0,1348.25,,0.0,316.0
2017-04-09 09:00:00+00:00,267.0,1298.25,,0.0,454.5
2017-04-09 10:00:00+00:00,182.0,1324.75,,0.0,686.0
2017-04-09 11:00:00+00:00,195.0,1358.25,,0.0,918.5
2017-04-09 12:00:00+00:00,271.0,1316.75,,0.0,1054.5
2017-04-09 13:00:00+00:00,352.0,1249.5,,0.0,1176.5
2017-04-09 14:00:00+00:00,468.0,1097.5,,0.0,1753.5
2017-04-09 15:00:00+00:00,535.0,1067.0,,0.0,2033.0
2017-04-09 16:00:00+00:00,628.0,995.5,,0.0,2223.0
2017-04-09 17:00:00+00:00,729.0,1126.75,,0.0,2451.0
2017-04-09 18:00:00+00:00,815.0,1433.25,,0.0,2643.0
2017-04-09 19:00:00+00:00,847.0,2002.5,,0.0,2714.5
2017-04-09 20:00:00+00:00,871.0,2926.25,,0.0,2712.5
2017-04-09 21:00:00+00:00,949.0,3426.0,,0.0,2390.5
2017-04-09 22:00:00+00:00,1119.0,3650.5,,0.0,2371.0
2017-04-09 23:00:00+00:00,1140.0,3659.5,,0.0,1037.0
2017-04-10 00:00:00+00:00,1137.0,3812.0,,0.0,1982.5
2017-04-10 01:00:00+00:00,1131.0,3955.75,,0.0,1879.0
2017-04-10 02:00:00+00:00,1166.0,3893.75,,0.0,1704.5
2017-04-10 03:00:00+00:00,1174.0,3918.25,,0.0,1778.0
2017-04-10 04:00:00+00:00,1174.0,3839.0,,0.0,2123.0
2017-04-10 05:00:00+00:00,1157.0,3708.0,,0.0,2253.0
2017-04-10 06:00:00+00:00,1121.0,3647.25,,0.0,2200.0
2017-04-10 07:00:00+00:00,1149.0,3629.75,,0.0,2016.0
2017-04-10 08:00:00+00:00,1141.0,3583.25,,0.0,1606.5
2017-04-10 09:00:00+00:00,1149.0,3600.75,,0.0,1091.5
2017-04-10 10:00:00+00:00,1123.0,3695.0,,0.0,793.5
2017-04-10 11:00:00+00:00,1126.0,3831.0,,0.0,727.5
2017-04-10 12:00:00+00:00,1128.0,3589.75,,0.0,579.5
2017-04-10 13:00:00+00:00,1023.0,3774.0,,0.0,554.0
2017-04-10 14:00:00+00:00,1135.0,3788.75,,0.0,644.5
2017-04-10 15:00:00+00:00,1181.0,3848.25,,0.0,1044.0
2017-04-10 16:00:00+00:00,1186.0,3835.0,,0.0,1173.0
2017-04-10 17:00:00+00:00,1185.0,3866.5,,0.0,1011.5
2017-04-10 18:00:00+00:00,1183.0,3881.25,,0.0,1010.5
2017-04-10 19:00:00+00:00,1179.0,3786.75,,0.0,805.0
2017-04-10 20:00:00+00:00,1184.0,3706.25,,0.0,838.5
2017-04-10 21:00:00+00:00,1187.0,3605.5,,0.0,811.0
2017-04-10 22:00:00+00:00,1186.0,3535.5,,0.0,727.0
2017-04-10 23:00:00+00:00,1178.0,3547.5,,0.0,551.5
2017-04-11 00:00:00+00:00,1173.0,3696.5,,0.0,552.0
2017-04-11 01:00:00+00:00,1169.0,3877.5,,0.0,599.0
2017-04-11 02:00:00+00:00,1178.0,3919.5,,0.0,879.5
2017-04-11 03:00:00+00:00,1152.0,3901.0,,0.0,1012.0
2017-04-11 04:00:00+00:00,1144.0,3522.25,,0.0,540.0
2017-04-11 05:00:00+00:00,1148.0,3427.5,,0.0,1111.5
2017-04-11 06:00:00+00:00,1103.0,3256.25,,0.0,1191.5
2017-04-11 07:00:00+00:00,1111.0,2877.75,,0.0,1142.0
2017-04-11 08:00:00+00:00,1078.0,2265.0,,0.0,1127.0
2017-04-11 09:00:00+00:00,968.0,1589.0,,0.0,1182.5
2017-04-11 10:00:00+00:00,689.0,1214.5,,0.0,1021.5
2017-04-11 11:00:00+00:00,575.0,1107.25,,0.0,927.0
2017-04-11 12:00:00+00:00,759.0,1385.5,,0.0,1319.0
2017-04-11 13:00:00+00:00,879.0,1679.0,,0.0,1473.5
2017-04-11 14:00:00+00:00,952.0,2227.0,,0.0,1637.5
2017-04-11 15:00:00+00:00,1032.0,2617.0,,0.0,1706.0
2017-04-11 16:00:00+00:00,969.0,3043.75,,0.0,1887.0
2017-04-11 17:00:00+00:00,857.0,3600.5,,0.0,2026.0
2017-04-11 18:00:00+00:00,849.0,3776.25,,0.0,2038.5
2017-04-11 19:00:00+00:00,913.0,3973.25,,0.0,1943.5
2017-04-11 20:00:00+00:00,855.0,3913.0,,0.0,1965.5
2017-04-11 21:00:00+00:00,1015.0,4006.0,,0.0,2198.5
2017-04-11 22:00:00+00:00,1031.0,4032.75,,0.0,2133.0
2017-04-11 23:00:00+00:00,1099.0,3914.75,,0.0,2123.0
2017-04-12 00:00:00+00:00,1056.0,3648.25,,0.0,2246.0
2017-04-12 01:00:00+00:00,1065.0,3667.75,,0.0,2343.0
2017-04-12 02:00:00+00:00,1063.0,3757.75,,0.0,2416.0
2017-04-12 03:00:00+00:00,1075.0,3782.5,,0.0,2253.0
2017-04-12 04:00:00+00:00,1099.0,3919.5,,0.0,2153.0
2017-04-12 05:00:00+00:00,1078.0,3984.0,,0.0,2274.5
2017-04-12 06:00:00+00:00,1068.0,4013.25,,0.0,2296.0
2017-04-12 07:00:00+00:00,1049.0,4053.25,,0.0,2511.5
2017-04-12 08:00:00+00:00,1065.0,4049.25,,0.0,2668.0
2017-04-12 09:00:00+00:00,1038.0,4045.5,,0.0,1359.5
2017-04-12 10:00:00+00:00,983.0,4015.75,,0.0,2426.0
2017-04-12 11:00:00+00:00,1009.0,4010.0,,0.0,2180.5
2017-04-12 12:00:00+00:00,988.0,3910.75,,0.0,2090.5
2017-04-12 13:00:00+00:00,946.0,3823.0,,0.0,2054.0
2017-04-12 14:00:00+00:00,1046.0,3761.0,,0.0,2273.0
2017-04-12 15:00:00+00:00,1102.0,3297.0,,0.0,2130.5
2017-04-12 16:00:00+00:00,1129.0,2785.75,,0.0,2275.5
2017-04-12 17:00:00+00:00,1107.0,2929.0,,0.0,2325.5
2017-04-12 18:00:00+00:00,1106.0,3081.25,,0.0,2379.0
2017-04-12 19:00:00+00:00,1120.0,3172.5,,0.0,2406.5
2017-04-12 20:00:00+00:00,1153.0,3321.75,,0.0,2496.5
2017-04-12 21:00:00+00:00,1150.0,3383.5,,0.0,2497.0
2017-04-12 22:00:00+00:00,1147.0,3528.5,,0.0,2588.0
2017-04-12 23:00:00+00:00,1131.0,3699.0,,0.0,2349.5
2017-04-13 00:00:00+00:00,1103.0,3783.75,,0.0,2279.5
2017-04-13 01:00:00+00:00,1108.0,3634.5,,0.0,2130.0
2017-04-13 02:00:00+00:00,1139.0,3563.75,,0.0,1973.5
2017-04-13 03:00:00+00:00,1143.0,3651.5,,0.0,2075.5
2017-04-13 04:00:00+00:00,1113.0,3847.0,,0.0,1905.5
2017-04-13 05:00:00+00:00,1067.0,3954.25,,0.0,1674.0
2017-04-13 06:00:00+00:00,1080.0,3978.75,,0.0,1458.5
2017-04-13 07:00:00+00:00,1095.0,3709.0,,0.0,1200.5
2017-04-13 08:00:00+00:00,1020.0,3488.75,,0.0,899.0
2017-04-13 09:00:00+00:00,898.0,3265.25,,0.0,812.5
2017-04-13 10:00:00+00:00,894.0,3213.25,,0.0,686.0
2017-04-13 11:00:00+00:00,806.0,3136.25,,0.0,574.0
2017-04-13 12:00:00+00:00,808.0,3061.0,,0.0,539.5
2017-04-13 13:00:00+00:00,822.0,3020.5,,0.0,728.0
2017-04-13 14:00:00+00:00,891.0,3005.25,,0.0,397.5
2017-04-13 15:00:00+00:00,932.0,3072.75,,0.0,683.5
2017-04-13 16:00:00+00:00,981.0,3170.25,,0.0,807.5
2017-04-13 17:00:00+00:00,963.0,3661.25,,0.0,779.5
2017-04-13 18:00:00+00:00,1017.0,3699.25,,0.0,843.5
2017-04-13 19:00:00+00:00,1128.0,3765.5,,0.0,1048.5
2017-04-13 20:00:00+00:00,1151.0,3625.0,,0.0,889.0
2017-04-13 21:00:00+00:00,1156.0,3433.0,,0.0,875.5
2017-04-13 22:00:00+00:00,1137.0,3289.75,,0.0,972.0
2017-04-13 23:00:00+00:00,1154.0,3133.5,,0.0,1158.5
2017-04-14 00:00:00+00:00,1123.0,2907.25,,0.0,1026.5
2017-04-14 01:00:00+00:00,1084.0,2717.25,,0.0,924.5
2017-04-14 02:00:00+00:00,1014.0,2525.0,,0.0,711.0
2017-04-14 03:00:00+00:00,929.0,2564.5,,0.0,722.5
2017-04-14 04:00:00+00:00,890.0,2525.75,,0.0,780.5
2017-04-14 05:00:00+00:00,890.0,2201.25,,0.0,635.0
2017-04-14 06:00:00+00:00,805.0,2148.0,,0.0,719.5
2017-04-14 07:00:00+00:00,762.0,2269.0,,0.0,836.0
2017-04-14 08:00:00+00:00,765.0,2293.0,,0.0,922.0
2017-04-14 09:00:00+00:00,644.0,2220.75,,0.0,653.5
2017-04-14 10:00:00+00:00,558.0,2097.25,,0.0,686.0
2017-04-14 11:00:00+00:00,522.0,2066.5,,0.0,848.0
2017-04-14 12:00:00+00:00,449.0,2080.0,,0.0,915.0
2017-04-14 13:00:00+00:00,428.0,1945.5,,0.0,859.0
2017-04-14 14:00:00+00:00,429.0,1719.25,,0.0,784.0
2017-04-14 15:00:00+00:00,363.0,1643.0,,0.0,887.5
2017-04-14 16:00:00+00:00,348.0,1535.25,,0.0,1265.5
2017-04-14 17:00:00+00:00,296.0,1455.25,,0.0,1363.5
2017-04-14 18:00:00+00:00,194.0,1287.25,,0.0,1536.5
2017-04-14 19:00:00+00:00,212.0,1169.0,,0.0,857.0
2017-04-14 20:00:00+00:00,204.0,1349.0,,0.0,1809.5
2017-04-14 21:00:00+00:00,121.0,1698.0,,0.0,1943.5
2017-04-14 22:00:00+00:00,130.0,2398.5,,0.0,2381.0
2017-04-14 23:00:00+00:00,114.0,2722.0,,0.0,2389.0
2017-04-15 00:00:00+00:00,152.0,3051.0,,0.0,2531.5
2017-04-15 01:00:00+00:00,212.0,2879.75,,0.0,2656.5
2017-04-15 02:00:00+00:00,249.0,3030.0,,0.0,2594.0
2017-04-15 03:00:00+00:00,321.0,2862.25,,0.0,2493.0
2017-04-15 04:00:00+00:00,352.0,2843.0,,0.0,2264.0
2017-04-15 05:00:00+00:00,508.0,3113.75,,0.0,2143.5
2017-04-15 06:00:00+00:00,767.0,3462.25,,0.0,2122.0
2017-04-15 07:00:00+00:00,951.0,3756.75,,0.0,2302.5
2017-04-15 08:00:00+00:00,1024.0,3815.5,,0.0,2358.5
2017-04-15 09:00:00+00:00,1089.0,3944.25,,0.0,2466.5
2017-04-15 10:00:00+00:00,1120.0,4014.25,,0.0,2331.0
2017-04-15 11:00:00+00:00,1136.0,3960.25,,0.0,2096.5
2017-04-15 12:00:00+00:00,1148.0,4064.75,,0.0,1867.5
2017-04-15 13:00:00+00:00,1076.0,4037.25,,0.0,1891.0
2017-04-15 14:00:00+00:00,956.0,4079.25,,0.0,1582.5
2017-04-15 15:00:00+00:00,961.0,4098.5,,0.0,1617.5
2017-04-15 16:00:00+00:00,968.0,4057.25,,0.0,1635.0
2017-04-15 17:00:00+00:00,949.0,4090.75,,0.0,1671.0
2017-04-15 18:00:00+00:00,939.0,4109.5,,0.0,1749.5
2017-04-15 19:00:00+00:00,876.0,4119.5,,0.0,1776.0
2017-04-15 20:00:00+00:00,787.0,4072.75,,0.0,2078.0
2017-04-15 21:00:00+00:00,823.0,4026.5,,0.0,2103.0
2017-04-15 22:00:00+00:00,686.0,3930.75,,0.0,2112.0
2017-04-15 23:00:00+00:00,499.0,3833.75,,0.0,2165.5
2017-04-16 00:00:00+00:00,531.0,3632.0,,0.0,972.5
2017-04-16 01:00:00+00:00,448.0,3364.0,,0.0,1671.5
2017-04-16 02:00:00+00:00,323.0,2933.25,,0.0,1720.0
2017-04-16 03:00:00+00:00,208.0,2104.25,,0.0,1872.0
2017-04-16 04:00:00+00:00,144.0,1426.5,,0.0,1776.5
2017-04-16 05:00:00+00:00,78.0,1001.25,,0.0,1783.0
2017-04-16 06:00:00+00:00,45.0,722.75,,0.0,1700.0
2017-04-16 07:00:00+00:00,28.0,630.25,,0.0,1275.5
2017-04-16 08:00:00+00:00,10.0,508.5,,0.0,1133.5
2017-04-16 09:00:00+00:00,24.0,597.0,,0.0,1284.5
2017-04-16 10:00:00+00:00,65.0,770.5,,0.0,1384.5
2017-04-16 11:00:00+00:00,84.0,1177.75,,0.0,1368.5
2017-04-16 12:00:00+00:00,83.0,1529.0,,0.0,1329.0
2017-04-16 13:00:00+00:00,97.0,1519.0,,0.0,1291.0
2017-04-16 14:00:00+00:00,203.0,1748.5,,0.0,1244.5
2017-04-16 15:00:00+00:00,310.0,1965.5,,0.0,1183.0
2017-04-16 16:00:00+00:00,417.0,1860.5,,0.0,978.0
2017-04-16 17:00:00+00:00,390.0,1717.0,,0.0,633.0
2017-04-16 18:00:00+00:00,344.0,1457.0,,0.0,741.5
2017-04-16 19:00:00+00:00,395.0,1288.25,,0.0,773.5
2017-04-16 20:00:00+00:00,417.0,1153.5,,0.0,767.5
2017-04-16 21:00:00+00:00,508.0,1162.5,,0.0,1230.0
2017-04-16 22:00:00+00:00,456.0,1063.0,,0.0,1407.5
2017-04-16 23:00:00+00:00,389.0,1222.0,,0.0,1602.5
2017-04-17 00:00:00+00:00,333.0,1198.0,,0.0,1155.5
2017-04-17 01:00:00+00:00,485.0,1276.5,,0.0,1370.5
2017-04-17 02:00:00+00:00,508.0,1181.0,,0.0,1616.0
2017-04-17 03:00:00+00:00,584.0,1476.75,,0.0,1376.0
2017-04-17 04:00:00+00:00,508.0,1714.25,,0.0,1576.0
2017-04-17 05:00:00+00:00,554.0,1926.25,,0.0,740.5
2017-04-17 06:00:00+00:00,585.0,2101.25,,0.0,1260.5
2017-04-17 07:00:00+00:00,654.0,1825.75,,0.0,1115.5
2017-04-17 08:00:00+00:00,671.0,1766.0,,0.0,960.5
2017-04-17 09:00:00+00:00,550.0,1869.5,,0.0,858.5
2017-04-17 10:00:00+00:00,465.0,1707.75,,0.0,713.5
2017-04-17 11:00:00+00:00,431.0,1702.5,,0.0,613.0
2017-04-17 12:00:00+00:00,397.0,1863.5,,0.0,492.5
2017-04-17 13:00:00+00:00,397.0,1891.5,,0.0,473.5
2017-04-17 14:00:00+00:00,461.0,2322.25,,0.0,440.0
2017-04-17 15:00:00+00:00,585.0,2785.0,,0.0,431.0
2017-04-17 16:00:00+00:00,689.0,2775.5,,0.0,471.5
2017-04-17 17:00:00+00:00,892.0,3287.0,,0.0,578.0
2017-04-17 18:00:00+00:00,958.0,3681.75,,0.0,560.0
2017-04-17 19:00:00+00:00,969.0,3418.25,,0.0,531.5
2017-04-17 20:00:00+00:00,780.0,3364.0,,0.0,559.0
2017-04-17 21:00:00+00:00,599.0,3028.75,,0.0,594.0
2017-04-17 22:00:00+00:00,648.0,2549.5,,0.0,767.5
2017-04-17 23:00:00+00:00,846.0,1914.0,,0.0,1424.5
2017-04-18 00:00:00+00:00,846.0,1743.75,,0.0,1431.5
2017-04-18 01:00:00+00:00,790.0,2021.25,,0.0,1566.0
2017-04-18 02:00:00+00:00,773.0,2107.75,,0.0,1919.5
2017-04-18 03:00:00+00:00,760.0,2032.5,,0.0,2247.5
2017-04-18 04:00:00+00:00,766.0,2315.25,,0.0,2167.5
2017-04-18 05:00:00+00:00,733.0,2927.25,,0.0,2218.0
2017-04-18 06:00:00+00:00,639.0,3424.5,,0.0,2162.5
2017-04-18 07:00:00+00:00,629.0,3422.75,,0.0,2160.5
2017-04-18 08:00:00+00:00,503.0,3286.75,,0.0,1940.0
2017-04-18 09:00:00+00:00,421.0,2842.25,,0.0,1792.0
2017-04-18 10:00:00+00:00,339.0,2386.0,,0.0,947.0
2017-04-18 11:00:00+00:00,391.0,1955.5,,0.0,1619.0
2017-04-18 12:00:00+00:00,391.0,1602.75,,0.0,1456.0
2017-04-18 13:00:00+00:00,349.0,1322.0,,0.0,1424.5
2017-04-18 14:00:00+00:00,303.0,1071.75,,0.0,1426.5
2017-04-18 15:00:00+00:00,250.0,919.75,,0.0,1443.0
2017-04-18 16:00:00+00:00,276.0,1104.25,,0.0,1424.5
2017-04-18 17:00:00+00:00,354.0,1173.75,,0.0,1358.0
2017-04-18 18:00:00+00:00,493.0,1096.75,,0.0,1366.0
2017-04-18 19:00:00+00:00,505.0,982.75,,0.0,1356.0
2017-04-18 20:00:00+00:00,357.0,966.25,,0.0,1205.5
2017-04-18 21:00:00+00:00,207.0,716.0,,0.0,964.0
2017-04-18 22:00:00+00:00,174.0,609.0,,0.0,831.0
2017-04-18 23:00:00+00:00,111.0,518.75,,0.0,764.0
2017-04-19 00:00:00+00:00,64.0,432.5,,0.0,715.5
2017-04-19 01:00:00+00:00,36.0,583.5,,0.0,639.0
2017-04-19 02:00:00+00:00,29.0,646.0,,0.0,609.0
2017-04-19 03:00:00+00:00,18.0,633.25,,0.0,736.0
2017-04-19 04:00:00+00:00,12.0,468.0,,0.0,598.5
2017-04-19 05:00:00+00:00,13.0,518.5,,0.0,420.0
2017-04-19 06:00:00+00:00,17.0,450.0,,0.0,315.0
2017-04-19 07:00:00+00:00,20.0,345.25,,0.0,244.5
2017-04-19 08:00:00+00:00,15.0,244.25,,0.0,199.5
2017-04-19 09:00:00+00:00,15.0,143.0,,0.0,227.0
2017-04-19 10:00:00+00:00,15.0,82.5,,0.0,230.5
2017-04-19 11:00:00+00:00,13.0,40.5,,0.0,279.0
2017-04-19 12:00:00+00:00,9.0,7.75,,0.0,347.5
2017-04-19 13:00:00+00:00,13.0,7.0,,0.0,368.0
2017-04-19 14:00:00+00:00,14.0,37.5,,0.0,373.0
2017-04-19 15:00:00+00:00,25.0,19.25,,0.0,203.5
2017-04-19 16:00:00+00:00,54.0,12.0,,0.0,433.0
2017-04-19 17:00:00+00:00,93.0,21.5,,0.0,526.0
2017-04-19 18:00:00+00:00,97.0,10.25,,0.0,558.0
2017-04-19 19:00:00+00:00,93.0,9.25,,0.0,593.5
2017-04-19 20:00:00+00:00,152.0,27.75,,0.0,603.0
2017-04-19 21:00:00+00:00,224.0,76.75,,0.0,602.0
2017-04-19 22:00:00+00:00,212.0,82.5,,0.0,541.0
2017-04-19 23:00:00+00:00,214.0,117.5,,0.0,580.0
2017-04-20 00:00:00+00:00,230.0,287.0,,0.0,635.0
2017-04-20 01:00:00+00:00,292.0,438.5,,0.0,736.5
2017-04-20 02:00:00+00:00,359.0,600.25,,0.0,692.5
2017-04-20 03:00:00+00:00,374.0,751.25,,0.0,661.5
2017-04-20 04:00:00+00:00,432.0,944.75,,0.0,799.5
2017-04-20 05:00:00+00:00,468.0,1061.25,,0.0,844.0
2017-04-20 06:00:00+00:00,464.0,1045.75,,0.0,939.0
2017-04-20 07:00:00+00:00,433.0,1235.25,,0.0,892.5
2017-04-20 08:00:00+00:00,466.0,1319.25,,0.0,806.0
2017-04-20 09:00:00+00:00,488.0,1534.25,,0.0,730.0
2017-04-20 10:00:00+00:00,443.0,1799.5,,0.0,774.5
2017-04-20 11:00:00+00:00,474.0,2078.75,,0.0,776.0
2017-04-20 12:00:00+00:00,500.0,2338.75,,0.0,760.0
2017-04-20 13:00:00+00:00,624.0,2602.75,,0.0,808.5
2017-04-20 14:00:00+00:00,820.0,2863.25,,0.0,858.5
2017-04-20 15:00:00+00:00,876.0,3151.75,,0.0,840.0
2017-04-20 16:00:00+00:00,920.0,3226.0,,0.0,866.5
2017-04-20 17:00:00+00:00,897.0,3235.0,,0.0,1031.0
2017-04-20 18:00:00+00:00,891.0,2977.75,,0.0,896.0
2017-04-20 19:00:00+00:00,839.0,2600.25,,0.0,802.0
2017-04-20 20:00:00+00:00,838.0,2465.75,,0.0,362.0
2017-04-20 21:00:00+00:00,860.0,2308.5,,0.0,683.0
2017-04-20 22:00:00+00:00,888.0,2168.75,,0.0,635.0
2017-04-20 23:00:00+00:00,948.0,2110.0,,0.0,708.5
2017-04-21 00:00:00+00:00,977.0,2195.5,,0.0,768.5
2017-04-21 01:00:00+00:00,941.0,2087.5,,0.0,816.0
2017-04-21 02:00:00+00:00,992.0,2216.75,,0.0,810.0
2017-04-21 03:00:00+00:00,978.0,2435.5,,0.0,787.0
2017-04-21 04:00:00+00:00,907.0,2662.5,,0.0,796.5
2017-04-21 05:00:00+00:00,909.0,2816.5,,0.0,829.5
2017-04-21 06:00:00+00:00,923.0,2753.0,,0.0,1017.5
2017-04-21 07:00:00+00:00,890.0,2641.0,,0.0,1219.5
2017-04-21 08:00:00+00:00,840.0,2841.25,,0.0,1326.0
2017-04-21 09:00:00+00:00,953.0,3231.75,,0.0,1520.0
2017-04-21 10:00:00+00:00,1062.0,3621.5,,0.0,1359.0
2017-04-21 11:00:00+00:00,1078.0,3806.0,,0.0,1313.5
2017-04-21 12:00:00+00:00,1114.0,3927.75,,0.0,1487.0
2017-04-21 13:00:00+00:00,1158.0,4091.75,,0.0,1415.5
2017-04-21 14:00:00+00:00,1170.0,3567.25,,0.0,1330.0
2017-04-21 15:00:00+00:00,1170.0,3273.25,,0.0,1448.5
2017-04-21 16:00:00+00:00,1173.0,3005.75,,0.0,1352.5
2017-04-21 17:00:00+00:00,1062.0,2957.5,,0.0,1397.5
2017-04-21 18:00:00+00:00,1057.0,3064.75,,0.0,1467.0
2017-04-21 19:00:00+00:00,1055.0,3166.75,,0.0,1428.5
2017-04-21 20:00:00+00:00,1060.0,3205.0,,0.0,1373.5
2017-04-21 21:00:00+00:00,1059.0,3259.25,,0.0,1480.0
2017-04-21 22:00:00+00:00,1057.0,3353.25,,0.0,1498.0
2017-04-21 23:00:00+00:00,1016.0,3817.25,,0.0,1393.0
2017-04-22 00:00:00+00:00,1060.0,3880.5,,0.0,1127.5
2017-04-22 01:00:00+00:00,1012.0,4049.75,,0.0,487.0
2017-04-22 02:00:00+00:00,1018.0,3963.0,,0.0,905.0
2017-04-22 03:00:00+00:00,1160.0,3895.75,,0.0,755.0
2017-04-22 04:00:00+00:00,1163.0,4074.0,,0.0,862.0
2017-04-22 05:00:00+00:00,1171.0,4127.75,,0.0,820.5
2017-04-22 06:00:00+00:00,1159.0,4201.0,,0.0,778.5
2017-04-22 07:00:00+00:00,1058.0,4190.25,,0.0,555.5
2017-04-22 08:00:00+00:00,842.0,4191.5,,0.0,424.5
2017-04-22 09:00:00+00:00,1039.0,4188.5,,0.0,405.5
2017-04-22 10:00:00+00:00,1072.0,3882.5,,0.0,321.5
2017-04-22 11:00:00+00:00,993.0,3854.25,,0.0,299.5
2017-04-22 12:00:00+00:00,850.0,3894.5,,0.0,349.0
2017-04-22 13:00:00+00:00,879.0,3703.0,,0.0,338.0
2017-04-22 14:00:00+00:00,782.0,3563.0,,0.0,499.5
2017-04-22 15:00:00+00:00,790.0,3550.25,,0.0,453.0
2017-04-22 16:00:00+00:00,761.0,3601.25,,0.0,406.5
2017-04-22 17:00:00+00:00,767.0,3888.25,,0.0,464.5
