TimeStamp,at,de,pt,es,se
2019-10-25 10:00:00+00:00,62.75,117.75,94.0,690.0,8031.0
2019-10-25 11:00:00+00:00,145.75,107.75,44.0,672.0,7935.0
2019-10-25 12:00:00+00:00,82.0,153.5,47.0,660.0,7707.0
2019-10-25 13:00:00+00:00,81.5,202.75,46.0,667.0,8127.0
2019-10-25 14:00:00+00:00,234.5,201.75,45.0,643.0,8603.0
2019-10-25 15:00:00+00:00,320.0,93.0,91.0,962.0,9215.0
2019-10-25 16:00:00+00:00,429.0,190.0,98.0,1299.0,9208.0
2019-10-25 17:00:00+00:00,532.0,44.75,651.0,1948.0,8963.0
2019-10-25 18:00:00+00:00,253.0,97.75,880.0,2477.0,7605.0
2019-10-25 19:00:00+00:00,173.5,118.0,922.0,2019.0,5843.0
2019-10-25 20:00:00+00:00,137.0,114.75,217.0,1339.0,5095.0
2019-10-25 21:00:00+00:00,93.0,97.5,20.0,687.0,4519.0
2019-10-25 22:00:00+00:00,271.5,90.5,29.0,551.0,4125.0
2019-10-25 23:00:00+00:00,216.5,76.75,0.0,357.0,3453.0
2019-10-26 00:00:00+00:00,194.0,83.75,0.0,312.0,3387.0
2019-10-26 01:00:00+00:00,138.75,22.0,0.0,285.0,3289.0
2019-10-26 02:00:00+00:00,72.75,11.75,0.0,316.0,3278.0
2019-10-26 03:00:00+00:00,87.0,15.5,0.0,289.0,3488.0
2019-10-26 04:00:00+00:00,85.75,54.0,0.0,349.0,3530.0
2019-10-26 05:00:00+00:00,392.75,66.75,1.0,430.0,3904.0
2019-10-26 06:00:00+00:00,343.75,18.5,36.0,471.0,4159.0
2019-10-26 07:00:00+00:00,270.75,15.0,72.0,645.0,5323.0
2019-10-26 08:00:00+00:00,210.0,27.5,67.0,737.0,6355.0
2019-10-26 09:00:00+00:00,228.75,68.25,63.0,639.0,6727.0
2019-10-26 10:00:00+00:00,292.75,26.25,63.0,526.0,6890.0
2019-10-26 11:00:00+00:00,139.0,14.0,35.0,438.0,6982.0
2019-10-26 12:00:00+00:00,157.25,51.25,2.0,421.0,7109.0
2019-10-26 13:00:00+00:00,222.0,93.25,0.0,408.0,7262.0
2019-10-26 14:00:00+00:00,217.75,128.25,0.0,449.0,7961.0
2019-10-26 15:00:00+00:00,332.5,129.5,1.0,541.0,8358.0
2019-10-26 16:00:00+00:00,438.25,88.25,88.0,856.0,8592.0
2019-10-26 17:00:00+00:00,363.5,87.75,622.0,2062.0,8612.0
2019-10-26 18:00:00+00:00,280.75,78.0,955.0,2328.0,8119.0
2019-10-26 19:00:00+00:00,186.0,128.5,922.0,2267.0,7780.0
2019-10-26 20:00:00+00:00,168.5,88.5,643.0,1637.0,6717.0
2019-10-26 21:00:00+00:00,114.5,106.75,313.0,1231.0,5629.0
2019-10-26 22:00:00+00:00,99.0,83.0,234.0,1094.0,5201.0
2019-10-26 23:00:00+00:00,70.75,134.75,220.0,941.0,4830.0
2019-10-27 00:00:00+00:00,89.5,100.5,25.0,641.0,4569.0
2019-10-27 01:00:00+00:00,65.25,110.5,0.0,431.0,4518.0
2019-10-27 02:00:00+00:00,100.75,128.75,0.0,405.0,4433.0
2019-10-27 03:00:00+00:00,116.0,110.0,1.0,383.0,4672.0
2019-10-27 04:00:00+00:00,101.75,190.0,1.0,387.0,5084.0
2019-10-27 05:00:00+00:00,133.5,244.75,0.0,390.0,5531.0
2019-10-27 06:00:00+00:00,209.75,214.5,0.0,369.0,6620.0
2019-10-27 07:00:00+00:00,178.25,193.5,1.0,374.0,7134.0
2019-10-27 08:00:00+00:00,141.5,110.25,9.0,458.0,7716.0
2019-10-27 09:00:00+00:00,103.5,123.5,5.0,630.0,7897.0
2019-10-27 10:00:00+00:00,111.0,187.0,33.0,667.0,7923.0
2019-10-27 11:00:00+00:00,126.75,198.5,34.0,936.0,7891.0
2019-10-27 12:00:00+00:00,98.75,192.75,62.0,769.0,7824.0
2019-10-27 13:00:00+00:00,104.0,203.75,63.0,490.0,7889.0
2019-10-27 14:00:00+00:00,154.5,127.0,72.0,411.0,8268.0
2019-10-27 15:00:00+00:00,286.25,129.25,81.0,501.0,9129.0
2019-10-27 16:00:00+00:00,437.75,157.5,88.0,903.0,9803.0
2019-10-27 17:00:00+00:00,620.75,137.25,433.0,2330.0,9928.0
2019-10-27 18:00:00+00:00,559.0,64.0,767.0,2570.0,9838.0
2019-10-27 19:00:00+00:00,337.75,106.0,880.0,2495.0,9306.0
2019-10-27 20:00:00+00:00,208.5,74.5,827.0,2425.0,8551.0
2019-10-27 21:00:00+00:00,115.75,113.75,619.0,1798.0,7880.0
2019-10-27 22:00:00+00:00,93.25,145.5,336.0,978.0,6536.0
2019-10-27 23:00:00+00:00,185.75,113.5,336.0,742.0,6199.0
2019-10-28 00:00:00+00:00,97.75,101.5,84.0,499.0,6089.0
2019-10-28 01:00:00+00:00,102.5,149.5,83.0,375.0,6091.0
2019-10-28 02:00:00+00:00,91.5,115.25,82.0,374.0,6102.0
2019-10-28 03:00:00+00:00,120.0,74.0,82.0,403.0,6474.0
2019-10-28 04:00:00+00:00,199.5,114.25,93.0,542.0,7296.0
2019-10-28 05:00:00+00:00,420.25,166.25,289.0,1174.0,9128.0
2019-10-28 06:00:00+00:00,491.75,178.75,473.0,1453.0,10859.0
2019-10-28 07:00:00+00:00,508.0,223.75,672.0,1629.0,11152.0
2019-10-28 08:00:00+00:00,534.0,174.75,794.0,1808.0,11019.0
2019-10-28 09:00:00+00:00,509.5,182.0,858.0,1571.0,10984.0
2019-10-28 10:00:00+00:00,615.0,209.0,819.0,1435.0,10947.0
2019-10-28 11:00:00+00:00,500.0,144.0,773.0,1613.0,10814.0
2019-10-28 12:00:00+00:00,557.5,82.5,572.0,1666.0,10742.0
2019-10-28 13:00:00+00:00,639.75,130.5,492.0,1406.0,10790.0
2019-10-28 14:00:00+00:00,585.25,189.25,445.0,1601.0,10809.0
2019-10-28 15:00:00+00:00,593.0,138.5,573.0,1916.0,10781.0
2019-10-28 16:00:00+00:00,818.25,241.0,846.0,3211.0,10830.0
2019-10-28 17:00:00+00:00,824.0,189.5,811.0,4420.0,10404.0
2019-10-28 18:00:00+00:00,693.5,87.75,921.0,4273.0,10189.0
2019-10-28 19:00:00+00:00,617.25,114.75,844.0,3071.0,9871.0
2019-10-28 20:00:00+00:00,392.5,151.0,845.0,2516.0,9184.0
2019-10-28 21:00:00+00:00,379.5,160.25,447.0,1655.0,8435.0
2019-10-28 22:00:00+00:00,245.5,120.5,84.0,982.0,7352.0
2019-10-28 23:00:00+00:00,184.25,89.75,83.0,806.0,7009.0
2019-10-29 00:00:00+00:00,81.0,122.0,153.0,520.0,6713.0
2019-10-29 01:00:00+00:00,60.0,127.0,118.0,377.0,6576.0
2019-10-29 02:00:00+00:00,75.0,149.5,83.0,354.0,6424.0
2019-10-29 03:00:00+00:00,84.0,104.25,83.0,353.0,6722.0
2019-10-29 04:00:00+00:00,123.0,125.5,82.0,382.0,7946.0
2019-10-29 05:00:00+00:00,324.25,155.25,155.0,742.0,9584.0
2019-10-29 06:00:00+00:00,460.0,69.0,654.0,1263.0,10397.0
2019-10-29 07:00:00+00:00,855.75,37.5,767.0,2323.0,10366.0
2019-10-29 08:00:00+00:00,754.75,96.0,472.0,2376.0,10403.0
2019-10-29 09:00:00+00:00,681.75,102.0,609.0,2559.0,10375.0
2019-10-29 10:00:00+00:00,683.5,122.25,608.0,2470.0,10236.0
2019-10-29 11:00:00+00:00,557.5,120.75,604.0,2613.0,10201.0
2019-10-29 12:00:00+00:00,526.25,73.25,569.0,2557.0,10461.0
2019-10-29 13:00:00+00:00,524.0,135.0,280.0,1744.0,10549.0
2019-10-29 14:00:00+00:00,633.0,162.5,299.0,1630.0,10605.0
2019-10-29 15:00:00+00:00,586.75,189.0,934.0,1838.0,10790.0
2019-10-29 16:00:00+00:00,797.25,269.0,997.0,2858.0,10882.0
2019-10-29 17:00:00+00:00,1017.5,185.25,1065.0,4203.0,10771.0
2019-10-29 18:00:00+00:00,564.5,48.25,1045.0,4208.0,10766.0
2019-10-29 19:00:00+00:00,539.25,38.5,975.0,3701.0,10669.0
2019-10-29 20:00:00+00:00,302.75,60.75,912.0,3046.0,10037.0
2019-10-29 21:00:00+00:00,159.75,73.75,673.0,2343.0,9191.0
2019-10-29 22:00:00+00:00,131.75,127.75,85.0,1087.0,8020.0
2019-10-29 23:00:00+00:00,157.0,68.0,83.0,674.0,7287.0
2019-10-30 00:00:00+00:00,102.0,103.25,83.0,606.0,6903.0
2019-10-30 01:00:00+00:00,107.75,167.75,63.0,427.0,6789.0
2019-10-30 02:00:00+00:00,132.0,117.0,63.0,378.0,6769.0
2019-10-30 03:00:00+00:00,166.75,132.5,63.0,400.0,7102.0
2019-10-30 04:00:00+00:00,217.5,112.75,63.0,490.0,8165.0
2019-10-30 05:00:00+00:00,442.75,92.75,65.0,1389.0,10304.0
2019-10-30 06:00:00+00:00,659.5,51.25,73.0,1919.0,10627.0
2019-10-30 07:00:00+00:00,754.75,99.25,268.0,2572.0,10675.0
2019-10-30 08:00:00+00:00,789.5,55.5,176.0,1995.0,10535.0
2019-10-30 09:00:00+00:00,702.75,120.5,255.0,1949.0,10356.0
2019-10-30 10:00:00+00:00,533.5,108.0,284.0,1685.0,10267.0
2019-10-30 11:00:00+00:00,419.75,109.25,330.0,1596.0,10101.0
2019-10-30 12:00:00+00:00,400.25,78.0,344.0,1544.0,10392.0
2019-10-30 13:00:00+00:00,449.5,103.5,483.0,1389.0,10323.0
2019-10-30 14:00:00+00:00,561.75,121.75,609.0,1144.0,10139.0
2019-10-30 15:00:00+00:00,720.25,176.0,880.0,1836.0,9956.0
2019-10-30 16:00:00+00:00,816.0,113.0,854.0,3096.0,9923.0
2019-10-30 17:00:00+00:00,834.75,73.25,987.0,4016.0,9779.0
2019-10-30 18:00:00+00:00,657.0,27.25,781.0,3891.0,9632.0
2019-10-30 19:00:00+00:00,606.0,31.25,347.0,2626.0,9404.0
2019-10-30 20:00:00+00:00,355.0,36.75,352.0,2176.0,9272.0
2019-10-30 21:00:00+00:00,305.0,35.5,97.0,1374.0,8779.0
2019-10-30 22:00:00+00:00,268.0,46.0,84.0,661.0,7597.0
2019-10-30 23:00:00+00:00,292.0,100.0,63.0,566.0,6340.0
2019-10-31 00:00:00+00:00,280.5,93.75,63.0,542.0,6012.0
2019-10-31 01:00:00+00:00,264.25,88.75,63.0,711.0,5943.0
2019-10-31 02:00:00+00:00,231.25,70.75,62.0,519.0,5952.0
2019-10-31 03:00:00+00:00,247.75,48.5,63.0,458.0,6084.0
2019-10-31 04:00:00+00:00,339.25,54.0,63.0,516.0,6894.0
2019-10-31 05:00:00+00:00,348.25,148.5,77.0,792.0,9090.0
2019-10-31 06:00:00+00:00,564.25,147.5,386.0,1436.0,9980.0
2019-10-31 07:00:00+00:00,503.75,97.25,236.0,1796.0,10290.0
2019-10-31 08:00:00+00:00,569.25,143.25,243.0,2228.0,10434.0
2019-10-31 09:00:00+00:00,520.75,23.5,198.0,1963.0,10329.0
2019-10-31 10:00:00+00:00,384.75,26.25,97.0,1695.0,10236.0
2019-10-31 11:00:00+00:00,384.5,16.75,174.0,1396.0,10006.0
2019-10-31 12:00:00+00:00,382.0,18.0,457.0,800.0,9936.0
2019-10-31 13:00:00+00:00,375.75,44.0,277.0,866.0,10363.0
2019-10-31 14:00:00+00:00,391.5,13.75,88.0,866.0,10402.0
2019-10-31 15:00:00+00:00,545.0,43.75,91.0,927.0,10510.0
2019-10-31 16:00:00+00:00,631.75,78.75,459.0,1692.0,10665.0
2019-10-31 17:00:00+00:00,618.25,92.5,750.0,2768.0,10639.0
2019-10-31 18:00:00+00:00,652.75,95.5,708.0,2511.0,10551.0
2019-10-31 19:00:00+00:00,428.0,88.25,268.0,1848.0,10428.0
2019-10-31 20:00:00+00:00,311.5,79.0,41.0,1748.0,10106.0
2019-10-31 21:00:00+00:00,221.25,97.5,6.0,816.0,9293.0
2019-10-31 22:00:00+00:00,252.0,75.75,1.0,645.0,8064.0
2019-10-31 23:00:00+00:00,204.0,83.25,1.0,765.0,7137.0
2019-11-01 00:00:00+00:00,178.5,92.5,1.0,555.0,6470.0
2019-11-01 01:00:00+00:00,217.75,90.25,0.0,566.0,6431.0
2019-11-01 02:00:00+00:00,184.75,74.75,0.0,384.0,6414.0
2019-11-01 03:00:00+00:00,187.5,64.75,2.0,418.0,6791.0
2019-11-01 04:00:00+00:00,216.5,69.0,0.0,426.0,8446.0
2019-11-01 05:00:00+00:00,187.0,83.75,0.0,669.0,10078.0
2019-11-01 06:00:00+00:00,248.75,34.25,0.0,699.0,11131.0
2019-11-01 07:00:00+00:00,245.5,96.5,1.0,934.0,11344.0
2019-11-01 08:00:00+00:00,288.5,100.0,46.0,1223.0,11596.0
2019-11-01 09:00:00+00:00,193.0,88.5,74.0,1044.0,11153.0
2019-11-01 10:00:00+00:00,220.25,79.25,66.0,1090.0,11186.0
2019-11-01 11:00:00+00:00,357.75,92.5,1.0,836.0,10855.0
2019-11-01 12:00:00+00:00,409.0,86.75,11.0,590.0,10807.0
2019-11-01 13:00:00+00:00,375.25,120.25,7.0,532.0,10589.0
2019-11-01 14:00:00+00:00,295.5,55.5,0.0,548.0,10556.0
2019-11-01 15:00:00+00:00,479.0,42.5,0.0,477.0,10887.0
2019-11-01 16:00:00+00:00,569.0,77.0,3.0,740.0,11173.0
2019-11-01 17:00:00+00:00,473.25,43.5,217.0,1221.0,10943.0
2019-11-01 18:00:00+00:00,488.25,92.0,177.0,1358.0,10445.0
2019-11-01 19:00:00+00:00,310.75,150.0,141.0,989.0,9544.0
2019-11-01 20:00:00+00:00,257.25,128.75,57.0,777.0,8529.0
2019-11-01 21:00:00+00:00,236.5,139.75,61.0,678.0,7096.0
2019-11-01 22:00:00+00:00,305.5,124.75,21.0,651.0,5648.0
2019-11-01 23:00:00+00:00,177.25,122.0,20.0,603.0,5142.0
2019-11-02 00:00:00+00:00,194.0,144.75,19.0,318.0,4670.0
2019-11-02 01:00:00+00:00,160.75,198.0,19.0,304.0,4876.0
2019-11-02 02:00:00+00:00,149.5,124.75,19.0,244.0,4907.0
2019-11-02 03:00:00+00:00,174.5,131.75,2.0,248.0,5030.0
2019-11-02 04:00:00+00:00,145.0,188.5,20.0,262.0,5308.0
2019-11-02 05:00:00+00:00,166.5,178.5,21.0,325.0,6569.0
2019-11-02 06:00:00+00:00,139.25,120.75,21.0,350.0,7285.0
2019-11-02 07:00:00+00:00,179.75,145.75,21.0,559.0,8138.0
2019-11-02 08:00:00+00:00,238.0,143.0,75.0,1007.0,8925.0
2019-11-02 09:00:00+00:00,258.25,124.25,41.0,765.0,9518.0
2019-11-02 10:00:00+00:00,164.75,120.5,3.0,688.0,9213.0
2019-11-02 11:00:00+00:00,113.5,80.25,3.0,630.0,9194.0
2019-11-02 12:00:00+00:00,162.75,141.25,3.0,482.0,9071.0
2019-11-02 13:00:00+00:00,196.5,134.75,4.0,532.0,9127.0
2019-11-02 14:00:00+00:00,304.0,193.0,4.0,726.0,9414.0
2019-11-02 15:00:00+00:00,245.25,135.25,4.0,851.0,9930.0
2019-11-02 16:00:00+00:00,281.5,156.75,8.0,1014.0,10370.0
2019-11-02 17:00:00+00:00,346.0,140.0,65.0,2135.0,10600.0
2019-11-02 18:00:00+00:00,338.5,146.25,67.0,1729.0,9918.0
2019-11-02 19:00:00+00:00,214.0,131.25,102.0,1570.0,9497.0
2019-11-02 20:00:00+00:00,163.0,65.75,19.0,1246.0,8843.0
2019-11-02 21:00:00+00:00,182.5,37.25,9.0,1038.0,7768.0
2019-11-02 22:00:00+00:00,127.75,25.25,1.0,842.0,7014.0
2019-11-02 23:00:00+00:00,54.75,33.5,0.0,520.0,6223.0
2019-11-03 00:00:00+00:00,72.25,66.75,1.0,417.0,5605.0
2019-11-03 01:00:00+00:00,56.5,95.5,3.0,346.0,5187.0
2019-11-03 02:00:00+00:00,57.5,186.25,3.0,334.0,5079.0
2019-11-03 03:00:00+00:00,160.5,180.25,2.0,359.0,5142.0
2019-11-03 04:00:00+00:00,94.0,133.5,2.0,408.0,5657.0
2019-11-03 05:00:00+00:00,80.0,135.5,2.0,399.0,6333.0
2019-11-03 06:00:00+00:00,119.75,148.25,3.0,402.0,7575.0
2019-11-03 07:00:00+00:00,123.75,192.5,1.0,550.0,8600.0
2019-11-03 08:00:00+00:00,129.5,211.5,4.0,810.0,9290.0
2019-11-03 09:00:00+00:00,132.5,177.0,3.0,543.0,9973.0
2019-11-03 10:00:00+00:00,292.25,224.25,3.0,708.0,10355.0
2019-11-03 11:00:00+00:00,400.5,216.0,4.0,675.0,10676.0
2019-11-03 12:00:00+00:00,486.0,131.0,5.0,595.0,10217.0
2019-11-03 13:00:00+00:00,320.25,84.25,12.0,537.0,10259.0
2019-11-03 14:00:00+00:00,309.75,83.0,12.0,584.0,10255.0
2019-11-03 15:00:00+00:00,396.0,101.0,10.0,717.0,10769.0
2019-11-03 16:00:00+00:00,510.5,124.25,8.0,968.0,11203.0
2019-11-03 17:00:00+00:00,611.0,86.0,43.0,1982.0,11306.0
2019-11-03 18:00:00+00:00,581.0,90.75,101.0,2093.0,10803.0
2019-11-03 19:00:00+00:00,415.5,115.0,123.0,2289.0,10124.0
2019-11-03 20:00:00+00:00,329.75,106.25,111.0,1907.0,9113.0
2019-11-03 21:00:00+00:00,292.5,133.5,55.0,1388.0,8205.0
2019-11-03 22:00:00+00:00,258.25,121.75,2.0,1058.0,7211.0
2019-11-03 23:00:00+00:00,188.5,220.5,2.0,643.0,5583.0
2019-11-04 00:00:00+00:00,174.25,267.0,3.0,636.0,5208.0
2019-11-04 01:00:00+00:00,135.25,270.25,2.0,724.0,5184.0
2019-11-04 02:00:00+00:00,125.5,119.75,2.0,599.0,5225.0
2019-11-04 03:00:00+00:00,216.0,230.25,1.0,634.0,5687.0
2019-11-04 04:00:00+00:00,240.75,239.25,9.0,678.0,7441.0
2019-11-04 05:00:00+00:00,310.0,198.25,14.0,816.0,9231.0
2019-11-04 06:00:00+00:00,437.25,88.0,31.0,1117.0,10860.0
2019-11-04 07:00:00+00:00,425.0,184.25,122.0,1148.0,11015.0
2019-11-04 08:00:00+00:00,448.5,134.5,259.0,1119.0,10916.0
2019-11-04 09:00:00+00:00,320.0,154.0,193.0,1145.0,10884.0
2019-11-04 10:00:00+00:00,208.25,96.5,86.0,1066.0,10829.0
2019-11-04 11:00:00+00:00,236.0,141.25,84.0,936.0,10935.0
2019-11-04 12:00:00+00:00,313.5,147.75,87.0,805.0,10900.0
2019-11-04 13:00:00+00:00,313.25,132.25,88.0,687.0,10898.0
2019-11-04 14:00:00+00:00,402.75,151.5,154.0,737.0,11105.0
2019-11-04 15:00:00+00:00,509.75,122.75,513.0,854.0,11128.0
2019-11-04 16:00:00+00:00,636.0,189.25,431.0,1534.0,11076.0
2019-11-04 17:00:00+00:00,665.75,179.75,341.0,2802.0,10862.0
2019-11-04 18:00:00+00:00,534.75,110.75,930.0,3378.0,10668.0
2019-11-04 19:00:00+00:00,478.25,218.25,666.0,2910.0,10410.0
2019-11-04 20:00:00+00:00,420.25,198.0,438.0,2218.0,9564.0
2019-11-04 21:00:00+00:00,465.25,84.0,219.0,1790.0,7729.0
2019-11-04 22:00:00+00:00,211.5,96.5,76.0,912.0,6812.0
2019-11-04 23:00:00+00:00,167.25,97.0,74.0,744.0,6132.0
2019-11-05 00:00:00+00:00,154.0,101.25,63.0,812.0,5928.0
2019-11-05 01:00:00+00:00,133.25,81.75,63.0,856.0,5847.0
2019-11-05 02:00:00+00:00,112.25,78.25,73.0,727.0,5883.0
2019-11-05 03:00:00+00:00,178.75,104.5,86.0,714.0,6784.0
2019-11-05 04:00:00+00:00,144.0,96.5,83.0,684.0,8444.0
2019-11-05 05:00:00+00:00,255.0,220.0,86.0,860.0,9716.0
2019-11-05 06:00:00+00:00,535.75,267.75,86.0,1224.0,10805.0
2019-11-05 07:00:00+00:00,561.75,138.75,87.0,1083.0,11365.0
2019-11-05 08:00:00+00:00,545.0,122.25,99.0,946.0,11275.0
2019-11-05 09:00:00+00:00,530.25,153.25,153.0,996.0,11093.0
2019-11-05 10:00:00+00:00,599.25,119.5,89.0,958.0,10971.0
2019-11-05 11:00:00+00:00,593.25,148.75,91.0,929.0,10952.0
2019-11-05 12:00:00+00:00,730.0,248.5,219.0,873.0,10960.0
2019-11-05 13:00:00+00:00,677.25,102.0,106.0,781.0,10957.0
2019-11-05 14:00:00+00:00,812.5,105.5,248.0,769.0,11074.0
2019-11-05 15:00:00+00:00,960.75,191.5,373.0,915.0,11155.0
2019-11-05 16:00:00+00:00,1290.5,246.5,365.0,1291.0,11383.0
2019-11-05 17:00:00+00:00,1245.0,182.0,609.0,2280.0,11413.0
2019-11-05 18:00:00+00:00,1004.5,118.75,594.0,3327.0,11363.0
2019-11-05 19:00:00+00:00,671.5,150.0,622.0,3634.0,11121.0
2019-11-05 20:00:00+00:00,501.75,129.25,357.0,2746.0,10724.0
2019-11-05 21:00:00+00:00,457.5,83.5,98.0,2260.0,9747.0
2019-11-05 22:00:00+00:00,329.5,78.5,90.0,1661.0,8183.0
2019-11-05 23:00:00+00:00,158.0,83.25,70.0,1214.0,7088.0
2019-11-06 00:00:00+00:00,143.25,176.75,63.0,1119.0,6974.0
2019-11-06 01:00:00+00:00,228.75,136.0,62.0,885.0,6962.0
2019-11-06 02:00:00+00:00,130.25,129.25,63.0,982.0,6969.0
2019-11-06 03:00:00+00:00,135.75,119.75,62.0,955.0,7333.0
2019-11-06 04:00:00+00:00,186.75,111.0,63.0,1135.0,8469.0
2019-11-06 05:00:00+00:00,477.5,157.0,63.0,1779.0,9523.0
2019-11-06 06:00:00+00:00,971.5,73.0,74.0,2606.0,11404.0
2019-11-06 07:00:00+00:00,968.25,71.75,84.0,3274.0,11440.0
2019-11-06 08:00:00+00:00,780.25,101.0,273.0,3782.0,11352.0
2019-11-06 09:00:00+00:00,731.75,271.5,88.0,3907.0,11485.0
2019-11-06 10:00:00+00:00,839.25,236.0,70.0,3563.0,11473.0
2019-11-06 11:00:00+00:00,695.75,234.75,74.0,3398.0,11231.0
2019-11-06 12:00:00+00:00,683.75,152.25,71.0,2949.0,11406.0
2019-11-06 13:00:00+00:00,781.0,272.0,75.0,1946.0,11396.0
2019-11-06 14:00:00+00:00,831.25,157.75,75.0,1560.0,11435.0
2019-11-06 15:00:00+00:00,841.0,235.25,75.0,1965.0,11775.0
2019-11-06 16:00:00+00:00,965.0,443.0,373.0,3312.0,11968.0
2019-11-06 17:00:00+00:00,927.25,375.0,575.0,4757.0,11951.0
2019-11-06 18:00:00+00:00,911.5,212.5,617.0,4701.0,11654.0
2019-11-06 19:00:00+00:00,708.75,87.0,423.0,4486.0,11675.0
2019-11-06 20:00:00+00:00,629.75,123.5,199.0,3966.0,10712.0
2019-11-06 21:00:00+00:00,478.25,87.0,94.0,2756.0,9772.0
2019-11-06 22:00:00+00:00,325.5,48.0,66.0,1659.0,8570.0
2019-11-06 23:00:00+00:00,352.0,128.75,65.0,1664.0,7402.0
2019-11-07 00:00:00+00:00,152.75,65.0,65.0,1279.0,7194.0
2019-11-07 01:00:00+00:00,182.5,50.5,234.0,1018.0,7204.0
2019-11-07 02:00:00+00:00,183.5,100.25,63.0,955.0,7202.0
2019-11-07 03:00:00+00:00,116.25,114.0,63.0,1082.0,7488.0
2019-11-07 04:00:00+00:00,205.0,139.0,63.0,1200.0,8090.0
2019-11-07 05:00:00+00:00,457.75,233.0,225.0,2136.0,10047.0
2019-11-07 06:00:00+00:00,746.75,143.25,106.0,3620.0,11585.0
2019-11-07 07:00:00+00:00,764.75,154.25,140.0,4363.0,11703.0
2019-11-07 08:00:00+00:00,434.75,108.0,209.0,3898.0,11750.0
2019-11-07 09:00:00+00:00,488.5,116.0,326.0,3518.0,11585.0
2019-11-07 10:00:00+00:00,459.75,137.5,125.0,2394.0,11279.0
2019-11-07 11:00:00+00:00,310.25,240.25,71.0,1684.0,11057.0
2019-11-07 12:00:00+00:00,339.5,193.5,71.0,1488.0,11025.0
2019-11-07 13:00:00+00:00,371.25,128.25,71.0,1357.0,11030.0
2019-11-07 14:00:00+00:00,492.75,208.75,71.0,1439.0,11456.0
2019-11-07 15:00:00+00:00,563.0,149.25,72.0,1336.0,12032.0
2019-11-07 16:00:00+00:00,825.0,197.25,74.0,2142.0,12083.0
2019-11-07 17:00:00+00:00,674.25,148.0,548.0,3919.0,11671.0
2019-11-07 18:00:00+00:00,667.0,145.0,658.0,4317.0,11424.0
2019-11-07 19:00:00+00:00,400.75,116.75,657.0,4311.0,11071.0
2019-11-07 20:00:00+00:00,442.0,109.5,678.0,2808.0,10385.0
2019-11-07 21:00:00+00:00,383.5,147.0,680.0,2303.0,9804.0
2019-11-07 22:00:00+00:00,313.0,100.25,326.0,1836.0,8380.0
2019-11-07 23:00:00+00:00,242.25,85.0,86.0,1893.0,6728.0
2019-11-08 00:00:00+00:00,300.25,84.5,84.0,1719.0,6486.0
2019-11-08 01:00:00+00:00,337.75,77.5,63.0,1352.0,6461.0
2019-11-08 02:00:00+00:00,332.25,57.0,74.0,1408.0,6610.0
2019-11-08 03:00:00+00:00,284.5,65.25,84.0,1398.0,6937.0
2019-11-08 04:00:00+00:00,346.75,123.25,66.0,1400.0,7543.0
2019-11-08 05:00:00+00:00,487.0,205.25,67.0,1876.0,9134.0
2019-11-08 06:00:00+00:00,725.0,142.75,84.0,3400.0,11193.0
2019-11-08 07:00:00+00:00,877.25,286.75,144.0,4083.0,11480.0
2019-11-08 08:00:00+00:00,1051.25,347.0,410.0,3543.0,11472.0
2019-11-08 09:00:00+00:00,1155.5,345.0,600.0,2841.0,11461.0
2019-11-08 10:00:00+00:00,1110.5,335.5,495.0,1842.0,11491.0
2019-11-08 11:00:00+00:00,959.75,151.5,253.0,1437.0,11128.0
2019-11-08 12:00:00+00:00,906.75,119.0,109.0,1235.0,11083.0
2019-11-08 13:00:00+00:00,1018.25,192.0,92.0,1227.0,11081.0
2019-11-08 14:00:00+00:00,959.5,217.25,94.0,1313.0,11456.0
2019-11-08 15:00:00+00:00,997.0,182.75,95.0,1356.0,11747.0
2019-11-08 16:00:00+00:00,1253.0,227.0,194.0,1910.0,11858.0
2019-11-08 17:00:00+00:00,1234.75,196.25,644.0,2982.0,11606.0
2019-11-08 18:00:00+00:00,914.5,111.0,944.0,3522.0,11423.0
2019-11-08 19:00:00+00:00,719.5,109.25,915.0,3902.0,11064.0
2019-11-08 20:00:00+00:00,639.0,80.75,395.0,3034.0,10119.0
2019-11-08 21:00:00+00:00,404.75,25.75,253.0,2778.0,9496.0
2019-11-08 22:00:00+00:00,322.0,75.25,94.0,2267.0,7564.0
2019-11-08 23:00:00+00:00,328.75,154.25,93.0,1748.0,6547.0
2019-11-09 00:00:00+00:00,255.75,127.5,91.0,1542.0,6057.0
2019-11-09 01:00:00+00:00,234.0,118.25,82.0,1456.0,5855.0
2019-11-09 02:00:00+00:00,247.25,92.25,83.0,1416.0,5744.0
2019-11-09 03:00:00+00:00,211.25,71.25,63.0,1307.0,5752.0
2019-11-09 04:00:00+00:00,206.5,50.0,63.0,1379.0,5911.0
2019-11-09 05:00:00+00:00,376.75,72.25,75.0,1546.0,6746.0
2019-11-09 06:00:00+00:00,380.0,86.25,87.0,2502.0,7249.0
2019-11-09 07:00:00+00:00,549.25,119.0,87.0,2455.0,8101.0
2019-11-09 08:00:00+00:00,634.25,113.0,365.0,2981.0,8694.0
2019-11-09 09:00:00+00:00,700.75,148.75,301.0,3085.0,8866.0
2019-11-09 10:00:00+00:00,490.5,106.5,216.0,2265.0,8826.0
2019-11-09 11:00:00+00:00,454.5,83.5,87.0,1589.0,8749.0
