TimeStamp,at,de,ie,pt,es,uk
2019-11-21 22:00:00+00:00,3124.0,1537.5,144.0,419.0,1349.0,59.0
2019-11-21 23:00:00+00:00,3235.5,1530.75,142.5,454.0,1316.0,58.0
2019-11-22 00:00:00+00:00,3161.25,1520.25,142.5,378.0,1278.0,56.0
2019-11-22 01:00:00+00:00,3137.25,1521.25,144.5,261.0,1265.0,56.0
2019-11-22 02:00:00+00:00,3107.0,1521.0,143.5,257.0,1264.0,53.5
2019-11-22 03:00:00+00:00,3078.0,1519.5,143.0,273.0,1263.0,53.0
2019-11-22 04:00:00+00:00,3003.75,1518.0,145.5,274.0,1265.0,53.0
2019-11-22 05:00:00+00:00,3055.0,1501.75,148.0,278.0,1282.0,53.0
2019-11-22 06:00:00+00:00,3186.75,1483.5,145.5,572.0,1314.0,79.0
2019-11-22 07:00:00+00:00,3207.25,1478.25,149.5,889.0,1366.0,163.5
2019-11-22 08:00:00+00:00,3203.0,1463.25,165.0,944.0,1418.0,176.0
2019-11-22 09:00:00+00:00,3148.0,1454.75,180.5,1178.0,1439.0,165.5
2019-11-22 10:00:00+00:00,3137.75,1446.25,189.0,1050.0,1369.0,59.0
2019-11-22 11:00:00+00:00,3120.25,1439.0,189.5,1248.0,1443.0,42.5
2019-11-22 12:00:00+00:00,3139.25,1440.0,187.0,1009.0,1468.0,70.5
2019-11-22 13:00:00+00:00,3178.0,1451.0,189.0,518.0,1459.0,84.5
2019-11-22 14:00:00+00:00,3226.25,1452.5,188.5,487.0,1325.0,84.0
2019-11-22 15:00:00+00:00,3243.5,1449.0,163.5,418.0,1335.0,208.5
2019-11-22 16:00:00+00:00,3233.25,1445.25,165.5,359.0,1349.0,361.0
2019-11-22 17:00:00+00:00,3222.0,1436.75,170.5,765.0,1376.0,372.5
2019-11-22 18:00:00+00:00,3161.5,1435.25,175.0,932.0,1412.0,370.0
2019-11-22 19:00:00+00:00,3177.75,1437.75,184.5,722.0,1415.0,217.0
2019-11-22 20:00:00+00:00,3083.0,1439.5,186.0,593.0,1407.0,77.5
2019-11-22 21:00:00+00:00,3099.5,1432.0,181.0,666.0,1403.0,64.0
2019-11-22 22:00:00+00:00,3127.25,1422.0,176.5,653.0,1401.0,61.5
2019-11-22 23:00:00+00:00,3135.5,1407.75,149.0,464.0,1419.0,47.5
2019-11-23 00:00:00+00:00,3118.75,1391.75,128.0,391.0,1466.0,43.0
2019-11-23 01:00:00+00:00,3099.25,1388.25,128.0,420.0,1487.0,42.0
2019-11-23 02:00:00+00:00,3073.0,1381.0,125.5,425.0,1480.0,42.0
2019-11-23 03:00:00+00:00,3082.75,1372.25,121.5,444.0,1300.0,42.0
2019-11-23 04:00:00+00:00,3069.5,1368.25,123.5,452.0,1297.0,50.0
2019-11-23 05:00:00+00:00,3020.75,1364.5,128.0,483.0,1306.0,58.0
2019-11-23 06:00:00+00:00,3094.75,1365.5,128.5,926.0,1293.0,58.0
2019-11-23 07:00:00+00:00,3175.5,1364.75,131.5,794.0,1358.0,90.0
2019-11-23 08:00:00+00:00,3154.25,1357.25,153.5,835.0,1392.0,120.5
2019-11-23 09:00:00+00:00,3083.75,1359.5,169.0,999.0,1387.0,145.5
2019-11-23 10:00:00+00:00,3037.25,1352.5,180.5,1039.0,1397.0,158.5
2019-11-23 11:00:00+00:00,3006.5,1351.25,163.5,857.0,1504.0,339.5
2019-11-23 12:00:00+00:00,2973.0,1340.25,161.5,1007.0,1515.0,204.5
2019-11-23 13:00:00+00:00,2989.5,1332.0,160.5,988.0,1532.0,60.5
2019-11-23 14:00:00+00:00,3101.5,1323.5,160.5,811.0,1556.0,59.5
2019-11-23 15:00:00+00:00,3155.0,1320.25,142.0,874.0,1562.0,88.5
2019-11-23 16:00:00+00:00,3189.5,1309.5,142.5,713.0,1576.0,313.0
2019-11-23 17:00:00+00:00,3198.0,1297.75,146.0,1222.0,1586.0,579.5
2019-11-23 18:00:00+00:00,3110.25,1308.0,160.5,1607.0,1599.0,403.0
2019-11-23 19:00:00+00:00,3098.25,1309.5,161.0,1357.0,1624.0,238.0
2019-11-23 20:00:00+00:00,3058.0,1304.5,144.0,1221.0,1616.0,68.0
2019-11-23 21:00:00+00:00,3013.5,1294.25,133.5,1229.0,1583.0,54.5
2019-11-23 22:00:00+00:00,3064.75,1284.5,133.0,1260.0,1562.0,52.5
2019-11-23 23:00:00+00:00,3042.0,1276.5,110.5,1035.0,1528.0,47.5
2019-11-24 00:00:00+00:00,3063.75,1263.5,109.5,655.0,1496.0,46.0
2019-11-24 01:00:00+00:00,3027.75,1257.25,107.5,507.0,1492.0,45.0
2019-11-24 02:00:00+00:00,2985.5,1256.75,109.5,470.0,1482.0,43.5
2019-11-24 03:00:00+00:00,2972.25,1256.25,112.5,421.0,1470.0,48.0
2019-11-24 04:00:00+00:00,2924.5,1257.25,106.0,426.0,1470.0,48.0
2019-11-24 05:00:00+00:00,2889.25,1264.5,113.0,363.0,1475.0,48.0
2019-11-24 06:00:00+00:00,3035.0,1281.0,114.5,425.0,1457.0,63.5
2019-11-24 07:00:00+00:00,3013.5,1290.75,109.0,610.0,1471.0,82.0
2019-11-24 08:00:00+00:00,2939.5,1291.5,110.5,637.0,1483.0,115.5
2019-11-24 09:00:00+00:00,2835.25,1294.0,116.5,663.0,1492.0,165.5
2019-11-24 10:00:00+00:00,2786.0,1294.25,133.5,532.0,1495.0,206.0
2019-11-24 11:00:00+00:00,2807.5,1298.5,144.5,692.0,1475.0,149.5
2019-11-24 12:00:00+00:00,2795.5,1301.75,158.0,597.0,1463.0,84.0
2019-11-24 13:00:00+00:00,2814.5,1303.25,160.0,474.0,1455.0,190.0
2019-11-24 14:00:00+00:00,2859.75,1311.0,159.5,428.0,1447.0,100.0
2019-11-24 15:00:00+00:00,2985.0,1316.25,154.5,495.0,1466.0,225.0
2019-11-24 16:00:00+00:00,3054.75,1315.75,136.0,578.0,1522.0,385.0
2019-11-24 17:00:00+00:00,3022.75,1311.75,136.5,840.0,1573.0,625.0
2019-11-24 18:00:00+00:00,2980.5,1309.25,153.5,1354.0,1586.0,515.0
2019-11-24 19:00:00+00:00,3013.75,1303.0,153.5,1203.0,1591.0,178.0
2019-11-24 20:00:00+00:00,2952.75,1294.0,141.0,851.0,1564.0,82.0
2019-11-24 21:00:00+00:00,2906.75,1299.25,126.5,815.0,1554.0,68.0
2019-11-24 22:00:00+00:00,2852.25,1299.25,126.5,597.0,1533.0,66.0
2019-11-24 23:00:00+00:00,2804.25,1287.5,110.5,472.0,1476.0,64.5
2019-11-25 00:00:00+00:00,2798.0,1287.25,107.0,344.0,1433.0,72.0
2019-11-25 01:00:00+00:00,2823.0,1299.75,108.0,334.0,1419.0,82.0
2019-11-25 02:00:00+00:00,2826.0,1302.25,107.5,335.0,1415.0,73.5
2019-11-25 03:00:00+00:00,2809.75,1298.75,109.0,335.0,1407.0,64.5
2019-11-25 04:00:00+00:00,2779.25,1299.75,110.0,336.0,1414.0,64.0
2019-11-25 05:00:00+00:00,2793.25,1300.0,108.5,346.0,1406.0,64.0
2019-11-25 06:00:00+00:00,2847.5,1314.25,110.0,464.0,1436.0,145.0
2019-11-25 07:00:00+00:00,2814.0,1320.0,111.5,892.0,1458.0,216.5
2019-11-25 08:00:00+00:00,2818.0,1325.75,122.5,1011.0,1498.0,328.5
2019-11-25 09:00:00+00:00,2794.25,1333.5,150.5,1300.0,1544.0,326.0
2019-11-25 10:00:00+00:00,2785.25,1348.5,154.0,1284.0,1547.0,162.5
2019-11-25 11:00:00+00:00,2790.75,1356.75,151.5,1302.0,1551.0,149.0
2019-11-25 12:00:00+00:00,2767.75,1375.0,152.5,1188.0,1547.0,147.5
2019-11-25 13:00:00+00:00,2771.75,1398.5,152.0,1107.0,1551.0,196.0
2019-11-25 14:00:00+00:00,2830.5,1459.75,161.0,1224.0,1567.0,139.5
2019-11-25 15:00:00+00:00,2879.75,1475.5,152.0,1212.0,1598.0,325.0
2019-11-25 16:00:00+00:00,2911.75,1478.0,143.5,1078.0,1609.0,472.0
2019-11-25 17:00:00+00:00,2950.5,1495.75,151.5,1468.0,1628.0,497.5
2019-11-25 18:00:00+00:00,2888.75,1520.5,161.0,1695.0,1640.0,422.5
2019-11-25 19:00:00+00:00,2895.5,1533.75,161.0,1554.0,1628.0,443.5
2019-11-25 20:00:00+00:00,2885.5,1549.5,157.0,1632.0,1584.0,184.5
2019-11-25 21:00:00+00:00,2847.5,1550.25,155.5,870.0,1556.0,84.5
2019-11-25 22:00:00+00:00,2846.25,1553.0,153.5,790.0,1547.0,83.5
2019-11-25 23:00:00+00:00,2801.75,1553.75,115.0,569.0,1501.0,79.0
2019-11-26 00:00:00+00:00,2785.0,1550.25,111.5,472.0,1477.0,74.0
2019-11-26 01:00:00+00:00,2784.0,1551.25,111.0,332.0,1473.0,67.0
2019-11-26 02:00:00+00:00,2824.75,1548.0,108.5,328.0,1467.0,64.5
2019-11-26 03:00:00+00:00,2870.0,1514.25,109.5,332.0,1474.0,62.0
2019-11-26 04:00:00+00:00,2877.75,1472.5,108.0,335.0,1467.0,62.0
2019-11-26 05:00:00+00:00,2895.25,1474.25,108.5,373.0,1480.0,67.5
2019-11-26 06:00:00+00:00,2951.5,1507.0,109.5,874.0,1484.0,325.5
2019-11-26 07:00:00+00:00,2940.0,1447.5,111.0,903.0,1515.0,476.0
2019-11-26 08:00:00+00:00,2947.0,1413.75,112.0,1198.0,1529.0,416.5
2019-11-26 09:00:00+00:00,2943.0,1397.0,124.0,1340.0,1522.0,404.5
2019-11-26 10:00:00+00:00,2907.0,1403.5,136.5,1274.0,1524.0,309.0
2019-11-26 11:00:00+00:00,2903.0,1398.5,135.0,1170.0,1533.0,147.5
2019-11-26 12:00:00+00:00,2859.0,1393.75,135.5,846.0,1530.0,131.0
2019-11-26 13:00:00+00:00,2835.25,1404.5,136.0,600.0,1522.0,131.5
2019-11-26 14:00:00+00:00,2850.75,1403.25,138.5,755.0,1549.0,151.0
2019-11-26 15:00:00+00:00,2884.5,1401.75,115.0,775.0,1554.0,226.5
2019-11-26 16:00:00+00:00,2876.0,1390.25,123.5,880.0,1595.0,524.0
2019-11-26 17:00:00+00:00,2897.0,1382.0,140.0,961.0,1622.0,570.0
2019-11-26 18:00:00+00:00,2850.75,1382.25,149.5,1154.0,1640.0,570.5
2019-11-26 19:00:00+00:00,2827.5,1386.75,155.5,1209.0,1620.0,511.0
2019-11-26 20:00:00+00:00,2742.5,1394.5,155.0,1640.0,1587.0,313.0
2019-11-26 21:00:00+00:00,2708.0,1405.25,150.5,1194.0,1588.0,173.0
2019-11-26 22:00:00+00:00,2702.5,1412.0,144.0,548.0,1578.0,165.0
2019-11-26 23:00:00+00:00,2651.0,1426.0,128.0,546.0,1556.0,137.0
2019-11-27 00:00:00+00:00,2641.25,1420.25,106.0,374.0,1525.0,119.0
2019-11-27 01:00:00+00:00,2657.0,1413.75,98.5,361.0,1533.0,114.0
2019-11-27 02:00:00+00:00,2670.5,1411.75,97.0,361.0,1540.0,112.0
2019-11-27 03:00:00+00:00,2651.5,1413.25,98.5,361.0,1524.0,101.0
2019-11-27 04:00:00+00:00,2561.5,1409.5,98.0,357.0,1538.0,107.0
2019-11-27 05:00:00+00:00,2660.5,1399.5,98.5,350.0,1562.0,115.0
2019-11-27 06:00:00+00:00,2765.0,1405.25,98.0,992.0,1620.0,176.5
2019-11-27 07:00:00+00:00,2802.0,1395.25,106.0,1389.0,1662.0,380.5
2019-11-27 08:00:00+00:00,2739.75,1386.0,120.0,1414.0,1666.0,420.0
2019-11-27 09:00:00+00:00,2658.75,1377.75,142.5,1448.0,1652.0,413.5
2019-11-27 10:00:00+00:00,2644.25,1353.0,162.0,1294.0,1664.0,324.0
2019-11-27 11:00:00+00:00,2715.25,1360.0,162.5,1149.0,1672.0,247.0
2019-11-27 12:00:00+00:00,2759.5,1354.25,162.0,944.0,1638.0,261.0
2019-11-27 13:00:00+00:00,2838.75,1354.25,161.5,919.0,1676.0,243.5
2019-11-27 14:00:00+00:00,2855.5,1349.25,161.0,924.0,1665.0,241.0
2019-11-27 15:00:00+00:00,2830.0,1357.0,143.0,994.0,1667.0,438.5
2019-11-27 16:00:00+00:00,2878.5,1351.0,143.0,1659.0,1685.0,599.0
2019-11-27 17:00:00+00:00,2942.0,1347.25,142.0,1843.0,1706.0,604.5
2019-11-27 18:00:00+00:00,2841.75,1350.0,152.5,1599.0,1705.0,613.5
2019-11-27 19:00:00+00:00,2813.75,1343.0,161.5,1251.0,1710.0,419.0
2019-11-27 20:00:00+00:00,2737.5,1335.75,161.0,1092.0,1671.0,318.5
2019-11-27 21:00:00+00:00,2772.25,1325.5,148.5,745.0,1624.0,304.5
2019-11-27 22:00:00+00:00,2775.75,1320.5,142.0,654.0,1598.0,290.0
2019-11-27 23:00:00+00:00,2695.75,1313.25,143.5,592.0,1558.0,243.0
2019-11-28 00:00:00+00:00,2678.5,1316.5,129.5,539.0,1569.0,191.5
2019-11-28 01:00:00+00:00,2632.5,1323.25,123.0,418.0,1575.0,182.0
2019-11-28 02:00:00+00:00,2597.5,1333.75,123.5,392.0,1554.0,181.0
2019-11-28 03:00:00+00:00,2585.25,1337.5,123.5,381.0,1551.0,178.0
2019-11-28 04:00:00+00:00,2551.5,1342.5,124.0,507.0,1552.0,187.0
2019-11-28 05:00:00+00:00,2566.75,1346.75,124.5,602.0,1569.0,216.0
2019-11-28 06:00:00+00:00,2751.75,1339.0,124.0,971.0,1606.0,247.0
2019-11-28 07:00:00+00:00,2856.5,1340.25,123.5,1134.0,1615.0,341.0
2019-11-28 08:00:00+00:00,2839.5,1339.25,127.0,1310.0,1653.0,363.5
2019-11-28 09:00:00+00:00,2838.75,1335.5,145.5,1251.0,1666.0,461.5
2019-11-28 10:00:00+00:00,2824.0,1323.25,162.5,1106.0,1683.0,420.5
2019-11-28 11:00:00+00:00,2765.0,1314.75,162.5,1069.0,1693.0,435.0
2019-11-28 12:00:00+00:00,2761.75,1328.25,163.0,899.0,1690.0,409.0
2019-11-28 13:00:00+00:00,2770.75,1326.5,161.5,962.0,1698.0,385.5
2019-11-28 14:00:00+00:00,2828.5,1334.5,147.5,955.0,1701.0,375.5
2019-11-28 15:00:00+00:00,2788.75,1334.25,143.0,997.0,1701.0,470.5
2019-11-28 16:00:00+00:00,2825.0,1338.75,144.0,1488.0,1722.0,669.0
2019-11-28 17:00:00+00:00,2915.25,1339.75,143.0,1665.0,1737.0,747.5
2019-11-28 18:00:00+00:00,2900.25,1332.0,152.0,1752.0,1749.0,680.0
2019-11-28 19:00:00+00:00,2826.0,1338.25,163.0,1747.0,1737.0,656.5
2019-11-28 20:00:00+00:00,2698.0,1339.75,156.5,1650.0,1711.0,498.0
2019-11-28 21:00:00+00:00,2577.75,1343.75,139.0,1243.0,1694.0,335.0
2019-11-28 22:00:00+00:00,2626.75,1351.0,129.0,712.0,1677.0,255.0
2019-11-28 23:00:00+00:00,2647.5,1355.75,123.0,520.0,1659.0,199.5
2019-11-29 00:00:00+00:00,2600.25,1361.25,107.5,439.0,1619.0,181.0
2019-11-29 01:00:00+00:00,2531.25,1362.0,105.5,409.0,1622.0,176.5
2019-11-29 02:00:00+00:00,2530.75,1369.75,104.5,430.0,1607.0,174.0
2019-11-29 03:00:00+00:00,2526.25,1372.75,104.0,448.0,1607.0,171.5
2019-11-29 04:00:00+00:00,2518.75,1359.0,105.0,446.0,1601.0,165.0
2019-11-29 05:00:00+00:00,2552.5,1353.0,105.0,519.0,1632.0,164.5
2019-11-29 06:00:00+00:00,2681.25,1357.5,104.5,854.0,1694.0,200.0
2019-11-29 07:00:00+00:00,2709.75,1357.25,103.0,1148.0,1725.0,380.0
2019-11-29 08:00:00+00:00,2690.25,1369.0,107.0,1311.0,1745.0,496.5
2019-11-29 09:00:00+00:00,2654.0,1369.5,130.5,1487.0,1783.0,479.5
2019-11-29 10:00:00+00:00,2633.75,1371.5,158.5,1519.0,1756.0,341.0
2019-11-29 11:00:00+00:00,2647.25,1380.0,161.5,1334.0,1736.0,343.5
2019-11-29 12:00:00+00:00,2627.0,1378.25,162.0,1194.0,1705.0,335.0
2019-11-29 13:00:00+00:00,2717.5,1379.5,160.5,1152.0,1714.0,335.5
2019-11-29 14:00:00+00:00,2777.75,1380.75,163.0,1281.0,1732.0,350.0
2019-11-29 15:00:00+00:00,2754.0,1386.25,144.0,1451.0,1734.0,469.5
2019-11-29 16:00:00+00:00,2697.5,1380.0,143.0,1713.0,1786.0,622.0
2019-11-29 17:00:00+00:00,2718.25,1382.75,139.5,1786.0,1809.0,689.5
2019-11-29 18:00:00+00:00,2662.25,1396.0,149.0,1790.0,1792.0,673.5
2019-11-29 19:00:00+00:00,2626.5,1397.75,162.0,1567.0,1768.0,614.0
2019-11-29 20:00:00+00:00,2608.0,1411.0,164.0,1313.0,1744.0,435.5
2019-11-29 21:00:00+00:00,2603.5,1427.25,153.5,1250.0,1742.0,233.5
2019-11-29 22:00:00+00:00,2614.75,1428.75,143.0,985.0,1738.0,214.0
2019-11-29 23:00:00+00:00,2523.0,1444.0,108.5,847.0,1700.0,214.5
2019-11-30 00:00:00+00:00,2489.75,1447.75,98.0,786.0,1658.0,213.5
2019-11-30 01:00:00+00:00,2473.75,1442.75,97.5,636.0,1631.0,210.0
2019-11-30 02:00:00+00:00,2473.25,1444.5,101.0,638.0,1617.0,213.0
2019-11-30 03:00:00+00:00,2428.0,1453.25,99.0,602.0,1614.0,213.0
2019-11-30 04:00:00+00:00,2446.25,1461.75,98.5,635.0,1618.0,213.0
2019-11-30 05:00:00+00:00,2435.0,1479.25,98.0,575.0,1620.0,227.0
2019-11-30 06:00:00+00:00,2528.0,1485.25,99.0,554.0,1633.0,233.0
2019-11-30 07:00:00+00:00,2539.5,1491.0,98.0,756.0,1639.0,394.0
2019-11-30 08:00:00+00:00,2607.75,1493.75,97.5,1102.0,1659.0,319.0
2019-11-30 09:00:00+00:00,2596.75,1491.0,103.5,1094.0,1662.0,384.0
2019-11-30 10:00:00+00:00,2510.5,1495.75,114.0,979.0,1655.0,360.0
2019-11-30 11:00:00+00:00,2491.75,1496.25,114.5,888.0,1649.0,332.5
2019-11-30 12:00:00+00:00,2527.0,1493.5,114.5,886.0,1653.0,341.0
2019-11-30 13:00:00+00:00,2535.5,1487.5,115.0,708.0,1639.0,341.5
2019-11-30 14:00:00+00:00,2584.0,1482.25,112.5,577.0,1649.0,400.0
2019-11-30 15:00:00+00:00,2760.5,1477.0,115.0,735.0,1647.0,461.0
2019-11-30 16:00:00+00:00,2746.25,1467.75,122.5,939.0,1680.0,692.5
2019-11-30 17:00:00+00:00,2742.0,1462.25,123.5,1183.0,1687.0,748.0
2019-11-30 18:00:00+00:00,2743.5,1458.75,125.5,1343.0,1692.0,691.0
2019-11-30 19:00:00+00:00,2634.75,1449.25,122.5,1110.0,1703.0,653.0
2019-11-30 20:00:00+00:00,2609.5,1445.0,123.0,1155.0,1731.0,429.0
2019-11-30 21:00:00+00:00,2592.25,1433.75,109.5,1246.0,1718.0,295.5
2019-11-30 22:00:00+00:00,2592.75,1422.0,96.5,937.0,1696.0,275.5
2019-11-30 23:00:00+00:00,2487.25,1418.5,96.0,833.0,1677.0,321.5
2019-12-01 00:00:00+00:00,2418.5,1407.5,97.0,684.0,1680.0,319.5
2019-12-01 01:00:00+00:00,2425.5,1398.25,96.5,462.0,1670.0,318.0
2019-12-01 02:00:00+00:00,2445.0,1390.5,97.0,557.0,1671.0,266.0
2019-12-01 03:00:00+00:00,2422.5,1392.75,95.0,532.0,1672.0,194.5
2019-12-01 04:00:00+00:00,2392.25,1393.5,97.0,535.0,1676.0,195.0
2019-12-01 05:00:00+00:00,2352.0,1393.75,96.0,554.0,1676.0,195.5
2019-12-01 06:00:00+00:00,2439.0,1385.75,96.5,948.0,1679.0,199.0
2019-12-01 07:00:00+00:00,2485.5,1390.75,96.0,1203.0,1683.0,266.5
2019-12-01 08:00:00+00:00,2473.0,1390.75,99.0,1413.0,1707.0,301.0
2019-12-01 09:00:00+00:00,2490.25,1390.0,124.0,1547.0,1732.0,421.0
2019-12-01 10:00:00+00:00,2455.25,1390.5,136.0,1612.0,1754.0,570.0
2019-12-01 11:00:00+00:00,2401.0,1396.5,139.0,1652.0,1751.0,637.0
2019-12-01 12:00:00+00:00,2370.5,1392.0,139.0,1640.0,1742.0,604.5
2019-12-01 13:00:00+00:00,2408.75,1395.5,141.0,1643.0,1732.0,499.0
2019-12-01 14:00:00+00:00,2435.75,1392.75,139.0,1526.0,1732.0,340.0
2019-12-01 15:00:00+00:00,2486.5,1383.0,138.5,1351.0,1745.0,338.5
2019-12-01 16:00:00+00:00,2494.25,1363.0,140.0,1681.0,1767.0,680.5
2019-12-01 17:00:00+00:00,2513.25,1362.75,139.0,1806.0,1782.0,697.5
2019-12-01 18:00:00+00:00,2467.5,1374.5,139.5,1827.0,1777.0,700.5
2019-12-01 19:00:00+00:00,2478.0,1374.25,140.0,1849.0,1762.0,650.0
2019-12-01 20:00:00+00:00,2368.25,1365.25,138.5,1449.0,1751.0,253.0
2019-12-01 21:00:00+00:00,2318.75,1359.0,132.5,1319.0,1720.0,248.0
2019-12-01 22:00:00+00:00,2259.0,1352.0,95.5,1064.0,1705.0,243.0
2019-12-01 23:00:00+00:00,2242.5,1359.25,94.5,872.0,1646.0,236.0
2019-12-02 00:00:00+00:00,2148.75,1363.5,94.0,785.0,1629.0,236.5
2019-12-02 01:00:00+00:00,2180.75,1371.25,96.0,673.0,1625.0,236.5
2019-12-02 02:00:00+00:00,2214.5,1363.5,94.0,674.0,1622.0,236.0
2019-12-02 03:00:00+00:00,2255.5,1346.75,93.0,544.0,1623.0,237.5
2019-12-02 04:00:00+00:00,2280.75,1337.75,93.5,534.0,1623.0,237.0
2019-12-02 05:00:00+00:00,2338.25,1345.0,95.0,533.0,1624.0,256.0
2019-12-02 06:00:00+00:00,2539.0,1349.75,96.0,636.0,1642.0,358.0
2019-12-02 07:00:00+00:00,2523.5,1358.0,100.5,1057.0,1664.0,488.0
2019-12-02 08:00:00+00:00,2412.5,1361.75,118.0,1209.0,1728.0,537.0
2019-12-02 09:00:00+00:00,2470.25,1364.75,126.5,1574.0,1732.0,538.5
2019-12-02 10:00:00+00:00,2405.0,1372.75,138.0,1342.0,1702.0,539.5
2019-12-02 11:00:00+00:00,2433.5,1381.0,151.5,1300.0,1728.0,515.0
2019-12-02 12:00:00+00:00,2395.75,1393.75,159.5,1382.0,1743.0,467.5
2019-12-02 13:00:00+00:00,2503.75,1419.5,159.0,1309.0,1738.0,471.5
2019-12-02 14:00:00+00:00,2547.5,1430.5,160.0,1307.0,1727.0,435.0
2019-12-02 15:00:00+00:00,2604.75,1432.5,160.5,1312.0,1727.0,570.0
2019-12-02 16:00:00+00:00,2600.5,1429.25,160.5,1360.0,1742.0,735.5
2019-12-02 17:00:00+00:00,2601.25,1427.25,151.0,1883.0,1743.0,764.5
2019-12-02 18:00:00+00:00,2472.5,1435.25,142.0,1944.0,1741.0,711.0
2019-12-02 19:00:00+00:00,2454.25,1433.5,156.5,1967.0,1732.0,668.0
2019-12-02 20:00:00+00:00,2343.25,1451.75,160.0,1981.0,1725.0,514.0
2019-12-02 21:00:00+00:00,2275.0,1467.0,141.0,1657.0,1691.0,337.5
2019-12-02 22:00:00+00:00,2241.0,1483.75,114.5,1045.0,1671.0,275.0
2019-12-02 23:00:00+00:00,2178.5,1496.25,106.0,861.0,1644.0,271.0
2019-12-03 00:00:00+00:00,2135.0,1490.25,80.0,834.0,1632.0,246.0
2019-12-03 01:00:00+00:00,2123.75,1499.75,77.0,860.0,1625.0,222.5
2019-12-03 02:00:00+00:00,2131.0,1493.5,78.5,966.0,1612.0,213.5
2019-12-03 03:00:00+00:00,2176.0,1489.25,76.5,893.0,1605.0,208.5
2019-12-03 04:00:00+00:00,2162.25,1488.0,76.0,890.0,1602.0,213.5
2019-12-03 05:00:00+00:00,2237.5,1484.25,76.5,831.0,1603.0,229.5
2019-12-03 06:00:00+00:00,2498.5,1491.0,77.5,1303.0,1632.0,352.0
2019-12-03 07:00:00+00:00,2549.0,1493.75,98.0,1669.0,1631.0,372.5
2019-12-03 08:00:00+00:00,2535.25,1492.0,102.0,1754.0,1617.0,490.0
2019-12-03 09:00:00+00:00,2450.5,1486.75,113.0,1873.0,1646.0,478.0
2019-12-03 10:00:00+00:00,2343.75,1495.0,157.5,1919.0,1688.0,459.0
2019-12-03 11:00:00+00:00,2318.0,1503.25,154.5,1765.0,1683.0,428.5
2019-12-03 12:00:00+00:00,2345.5,1495.25,143.5,1761.0,1684.0,376.5
2019-12-03 13:00:00+00:00,2358.0,1496.25,145.0,2069.0,1685.0,389.0
2019-12-03 14:00:00+00:00,2458.75,1494.5,155.5,2045.0,1687.0,394.5
2019-12-03 15:00:00+00:00,2651.5,1504.0,145.5,1985.0,1697.0,520.5
2019-12-03 16:00:00+00:00,2703.5,1516.5,150.5,1791.0,1722.0,669.0
2019-12-03 17:00:00+00:00,2734.5,1527.0,163.5,2047.0,1729.0,738.0
2019-12-03 18:00:00+00:00,2684.0,1522.75,189.0,2072.0,1731.0,755.0
2019-12-03 19:00:00+00:00,2562.0,1521.5,189.5,2059.0,1719.0,735.0
2019-12-03 20:00:00+00:00,2469.0,1529.5,178.5,1875.0,1710.0,502.5
2019-12-03 21:00:00+00:00,2401.5,1562.75,158.5,1553.0,1670.0,397.0
2019-12-03 22:00:00+00:00,2359.25,1574.25,162.5,1331.0,1653.0,383.5
2019-12-03 23:00:00+00:00,2285.5,1565.25,138.5,1297.0,1650.0,321.5
2019-12-04 00:00:00+00:00,2232.5,1549.0,110.5,997.0,1628.0,316.0
2019-12-04 01:00:00+00:00,2219.5,1549.5,103.5,1175.0,1614.0,301.0
2019-12-04 02:00:00+00:00,2231.5,1541.75,88.5,884.0,1601.0,287.0
2019-12-04 03:00:00+00:00,2250.75,1527.5,72.0,920.0,1597.0,280.0
2019-12-04 04:00:00+00:00,2239.0,1519.0,72.0,1071.0,1595.0,278.5
2019-12-04 05:00:00+00:00,2333.75,1511.5,73.0,1138.0,1608.0,302.5
2019-12-04 06:00:00+00:00,2520.25,1511.75,88.0,2167.0,1635.0,307.0
2019-12-04 07:00:00+00:00,2556.5,1513.25,107.5,2327.0,1638.0,359.5
2019-12-04 08:00:00+00:00,2487.75,1497.75,149.5,2492.0,1648.0,411.0
2019-12-04 09:00:00+00:00,2399.0,1494.5,163.5,2359.0,1644.0,374.0
2019-12-04 10:00:00+00:00,2365.0,1485.0,170.0,2109.0,1628.0,371.0
2019-12-04 11:00:00+00:00,2379.25,1465.5,170.5,2104.0,1630.0,367.5
2019-12-04 12:00:00+00:00,2374.75,1464.75,171.5,2054.0,1633.0,362.0
2019-12-04 13:00:00+00:00,2405.5,1456.5,173.5,1630.0,1642.0,349.0
2019-12-04 14:00:00+00:00,2452.25,1464.25,171.5,1552.0,1635.0,341.0
2019-12-04 15:00:00+00:00,2576.0,1456.0,162.0,1632.0,1634.0,625.5
2019-12-04 16:00:00+00:00,2717.5,1448.25,166.5,1828.0,1657.0,827.5
2019-12-04 17:00:00+00:00,2716.5,1443.0,167.5,2159.0,1667.0,810.0
2019-12-04 18:00:00+00:00,2641.25,1445.0,176.5,2279.0,1666.0,684.0
2019-12-04 19:00:00+00:00,2418.25,1444.0,189.5,2270.0,1656.0,689.0
2019-12-04 20:00:00+00:00,2331.25,1450.0,165.5,2208.0,1635.0,553.0
2019-12-04 21:00:00+00:00,2358.0,1462.25,141.5,1948.0,1625.0,424.5
2019-12-04 22:00:00+00:00,2334.5,1461.75,130.0,1891.0,1606.0,393.5
2019-12-04 23:00:00+00:00,2167.75,1469.25,116.5,1437.0,1598.0,372.0
