TimeStamp,at,dk,de,ie,pt,es,uk
2016-04-08 20:00:00+00:00,116.75,885.0,14313.75,687.0,289.0,1355.0,1189.0
2016-04-08 21:00:00+00:00,110.75,875.0,12929.75,679.0,291.0,1189.0,1187.0
2016-04-08 22:00:00+00:00,111.0,890.0,11453.75,678.5,290.0,1012.0,1078.5
2016-04-08 23:00:00+00:00,111.25,911.0,10269.75,672.0,290.0,1029.0,749.5
2016-04-09 00:00:00+00:00,111.75,919.0,9565.0,684.0,279.0,1095.0,633.0
2016-04-09 01:00:00+00:00,111.5,942.0,9146.0,679.0,211.0,985.0,634.0
2016-04-09 02:00:00+00:00,112.75,995.0,8973.0,651.5,270.0,973.0,628.5
2016-04-09 03:00:00+00:00,109.5,993.0,9070.25,571.5,290.0,956.0,605.5
2016-04-09 04:00:00+00:00,110.5,1000.0,9211.0,585.5,274.0,995.0,646.5
2016-04-09 05:00:00+00:00,110.75,994.0,9581.5,665.0,156.0,990.0,948.0
2016-04-09 06:00:00+00:00,110.0,1151.0,10000.0,689.0,99.0,1023.0,1194.0
2016-04-09 07:00:00+00:00,114.25,1431.0,10064.25,713.0,205.0,1075.0,1205.0
2016-04-09 08:00:00+00:00,113.0,1441.0,9582.25,732.0,161.0,1118.0,1198.0
2016-04-09 09:00:00+00:00,114.25,1303.0,8842.5,728.0,100.0,932.0,1199.5
2016-04-09 10:00:00+00:00,113.0,1504.0,8105.25,730.5,163.0,952.0,1203.0
2016-04-09 11:00:00+00:00,114.25,1399.0,7514.0,730.5,261.0,998.0,1198.0
2016-04-09 12:00:00+00:00,110.0,1455.0,7701.5,684.0,177.0,968.0,1198.0
2016-04-09 13:00:00+00:00,113.25,1408.0,7466.25,673.5,100.0,925.0,1198.5
2016-04-09 14:00:00+00:00,122.0,1411.0,7443.5,677.5,99.0,994.0,1198.5
2016-04-09 15:00:00+00:00,111.0,1368.0,8264.0,681.5,100.0,1006.0,1201.0
2016-04-09 16:00:00+00:00,110.75,1130.0,9887.5,677.5,100.0,953.0,1207.5
2016-04-09 17:00:00+00:00,111.0,1094.0,10913.5,715.5,101.0,958.0,1207.0
2016-04-09 18:00:00+00:00,183.0,1025.0,10882.5,756.0,166.0,1066.0,1206.5
2016-04-09 19:00:00+00:00,250.0,1009.0,10739.75,804.5,199.0,1227.0,1207.5
2016-04-09 20:00:00+00:00,262.25,1009.0,10136.75,777.0,114.0,1152.0,1207.5
2016-04-09 21:00:00+00:00,308.75,868.0,8456.75,752.0,100.0,1061.0,1198.0
2016-04-09 22:00:00+00:00,321.75,880.0,5799.25,752.0,135.0,921.0,1085.0
2016-04-09 23:00:00+00:00,321.5,666.0,4444.25,746.0,119.0,848.0,757.0
2016-04-10 00:00:00+00:00,322.0,634.0,4173.25,751.0,35.0,886.0,640.5
2016-04-10 01:00:00+00:00,321.5,677.0,4034.0,745.0,0.0,881.0,627.5
2016-04-10 02:00:00+00:00,321.0,646.0,4030.5,588.0,0.0,873.0,619.0
2016-04-10 03:00:00+00:00,321.5,639.0,4104.5,497.5,0.0,866.0,612.0
2016-04-10 04:00:00+00:00,321.25,634.0,4112.5,400.5,0.0,849.0,649.0
2016-04-10 05:00:00+00:00,322.0,656.0,4183.75,332.5,0.0,784.0,903.0
2016-04-10 06:00:00+00:00,322.75,937.0,4242.25,332.5,0.0,768.0,1118.0
2016-04-10 07:00:00+00:00,323.25,1052.0,4360.25,328.5,0.0,735.0,1145.5
2016-04-10 08:00:00+00:00,323.75,1051.0,4244.0,337.0,0.0,731.0,1159.0
2016-04-10 09:00:00+00:00,323.75,974.0,4071.75,401.0,0.0,758.0,1139.5
2016-04-10 10:00:00+00:00,325.25,912.0,4033.5,404.0,0.0,779.0,1133.5
2016-04-10 11:00:00+00:00,325.0,841.0,3845.25,404.5,0.0,904.0,1133.0
2016-04-10 12:00:00+00:00,325.0,829.0,3793.25,398.0,0.0,969.0,1132.5
2016-04-10 13:00:00+00:00,325.75,956.0,3825.25,386.0,0.0,1002.0,1133.0
2016-04-10 14:00:00+00:00,325.5,962.0,3895.5,364.5,0.0,1017.0,1132.5
2016-04-10 15:00:00+00:00,326.5,837.0,4128.75,342.0,0.0,1023.0,1132.5
2016-04-10 16:00:00+00:00,324.0,810.0,5242.0,462.0,0.0,1034.0,1143.0
2016-04-10 17:00:00+00:00,323.5,826.0,5656.5,513.0,0.0,1011.0,1150.5
2016-04-10 18:00:00+00:00,323.75,692.0,5813.0,475.0,0.0,1038.0,1152.5
2016-04-10 19:00:00+00:00,324.5,667.0,5655.5,563.0,0.0,1120.0,1134.0
2016-04-10 20:00:00+00:00,322.0,630.0,5576.25,551.5,0.0,1123.0,1131.0
2016-04-10 21:00:00+00:00,322.75,636.0,5083.5,379.5,0.0,1013.0,1057.5
2016-04-10 22:00:00+00:00,335.0,606.0,4046.0,330.5,0.0,1052.0,702.0
2016-04-10 23:00:00+00:00,338.0,664.0,3862.0,343.0,0.0,945.0,472.0
2016-04-11 00:00:00+00:00,337.5,618.0,3835.5,369.0,0.0,985.0,478.5
2016-04-11 01:00:00+00:00,337.25,633.0,3911.5,363.0,0.0,1019.0,578.0
2016-04-11 02:00:00+00:00,337.5,630.0,5048.0,363.0,0.0,981.0,577.5
2016-04-11 03:00:00+00:00,338.75,701.0,6681.5,350.0,0.0,974.0,586.0
2016-04-11 04:00:00+00:00,343.75,1198.0,9745.75,477.0,0.0,1028.0,770.0
2016-04-11 05:00:00+00:00,343.0,1287.0,12083.0,531.0,0.0,1191.0,1326.0
2016-04-11 06:00:00+00:00,343.5,1780.0,12486.5,592.5,0.0,1515.0,1702.5
2016-04-11 07:00:00+00:00,359.75,1590.0,12567.25,670.5,0.0,1545.0,1770.5
2016-04-11 08:00:00+00:00,363.0,1438.0,12280.0,669.0,0.0,1515.0,1934.5
2016-04-11 09:00:00+00:00,365.0,1354.0,11155.5,668.5,0.0,1548.0,2016.5
2016-04-11 10:00:00+00:00,365.5,1132.0,10087.0,669.5,0.0,1611.0,2147.5
2016-04-11 11:00:00+00:00,346.0,1181.0,9389.5,670.5,0.0,1561.0,2131.0
2016-04-11 12:00:00+00:00,344.5,1291.0,8799.25,675.5,0.0,1247.0,2128.5
2016-04-11 13:00:00+00:00,351.25,1226.0,8717.25,666.5,0.0,1048.0,2158.0
2016-04-11 14:00:00+00:00,337.0,933.0,9036.25,660.5,0.0,1044.0,2164.0
2016-04-11 15:00:00+00:00,337.25,785.0,9929.25,649.5,0.0,1033.0,2165.5
2016-04-11 16:00:00+00:00,337.5,761.0,10756.5,663.0,0.0,1097.0,2172.0
2016-04-11 17:00:00+00:00,336.75,696.0,11187.75,706.0,0.0,1056.0,2170.5
2016-04-11 18:00:00+00:00,337.25,671.0,11453.25,716.5,0.0,1060.0,2170.5
2016-04-11 19:00:00+00:00,337.25,587.0,11742.25,727.0,0.0,997.0,2179.0
2016-04-11 20:00:00+00:00,337.25,569.0,11413.75,718.5,0.0,1043.0,
2016-04-11 21:00:00+00:00,337.0,615.0,10308.5,689.5,0.0,1047.0,
2016-04-11 22:00:00+00:00,337.5,785.0,10055.0,738.5,0.0,1084.0,
2016-04-11 23:00:00+00:00,336.5,646.0,9539.0,768.5,0.0,1178.0,
2016-04-12 00:00:00+00:00,336.75,682.0,8945.75,758.5,0.0,1156.0,
2016-04-12 01:00:00+00:00,337.0,771.0,8582.5,752.5,0.0,1188.0,
2016-04-12 02:00:00+00:00,336.75,1002.0,9034.5,753.5,0.0,1271.0,
2016-04-12 03:00:00+00:00,337.75,1119.0,10870.25,759.0,0.0,1263.0,
2016-04-12 04:00:00+00:00,342.5,1129.0,13379.25,781.5,0.0,1331.0,
2016-04-12 05:00:00+00:00,342.5,1283.0,14149.75,796.5,0.0,1477.0,
2016-04-12 06:00:00+00:00,342.75,1571.0,14283.25,798.5,0.0,1606.0,
2016-04-12 07:00:00+00:00,339.75,1477.0,14542.5,793.5,13.0,1565.0,
2016-04-12 08:00:00+00:00,340.0,1307.0,14558.5,789.0,71.0,1567.0,
2016-04-12 09:00:00+00:00,295.25,1195.0,14504.5,782.5,100.0,1461.0,
2016-04-12 10:00:00+00:00,259.5,1183.0,14294.0,791.5,98.0,1449.0,
2016-04-12 11:00:00+00:00,129.75,1286.0,14065.25,788.5,99.0,1341.0,
2016-04-12 12:00:00+00:00,128.25,1328.0,13777.0,791.0,100.0,1330.0,
2016-04-12 13:00:00+00:00,128.0,1283.0,13621.25,791.0,107.0,1375.0,
2016-04-12 14:00:00+00:00,128.0,1269.0,14015.25,795.0,129.0,1472.0,
2016-04-12 15:00:00+00:00,128.25,1231.0,15351.25,800.0,100.0,1414.0,
2016-04-12 16:00:00+00:00,128.0,1217.0,16091.75,789.0,99.0,1401.0,
2016-04-12 17:00:00+00:00,128.25,1234.0,16239.5,801.0,99.0,1262.0,
2016-04-12 18:00:00+00:00,128.0,1210.0,16195.0,807.0,100.0,1376.0,
2016-04-12 19:00:00+00:00,128.25,1214.0,15880.0,812.5,99.0,1385.0,
2016-04-12 20:00:00+00:00,128.0,1186.0,15301.75,808.0,111.0,1312.0,
2016-04-12 21:00:00+00:00,128.0,1121.0,14016.5,802.5,193.0,1407.0,
2016-04-12 22:00:00+00:00,128.0,888.0,11940.5,813.5,259.0,1484.0,
2016-04-12 23:00:00+00:00,128.0,861.0,10975.25,815.5,342.0,1582.0,
2016-04-13 00:00:00+00:00,128.0,899.0,10344.0,815.0,522.0,1510.0,
2016-04-13 01:00:00+00:00,128.0,1036.0,10296.25,816.0,584.0,1368.0,
2016-04-13 02:00:00+00:00,130.0,934.0,10836.5,801.5,580.0,1233.0,
2016-04-13 03:00:00+00:00,246.0,1107.0,12229.0,757.5,535.0,1242.0,
2016-04-13 04:00:00+00:00,274.0,1152.0,14783.0,783.5,468.0,1276.0,
2016-04-13 05:00:00+00:00,292.5,1593.0,15845.0,814.0,442.0,1259.0,
2016-04-13 06:00:00+00:00,332.5,1710.0,15960.0,818.0,416.0,1378.0,
2016-04-13 07:00:00+00:00,340.0,1639.0,15748.0,813.0,465.0,1558.0,
2016-04-13 08:00:00+00:00,338.5,1655.0,15518.25,818.0,541.0,1483.0,
2016-04-13 09:00:00+00:00,338.75,1457.0,15162.25,816.0,636.0,1523.0,
2016-04-13 10:00:00+00:00,338.75,1383.0,14885.5,804.5,692.0,1453.0,
2016-04-13 11:00:00+00:00,339.0,1373.0,15008.0,794.0,690.0,1367.0,
2016-04-13 12:00:00+00:00,339.0,1472.0,15215.25,795.5,691.0,1208.0,3307.5
2016-04-13 13:00:00+00:00,353.25,1149.0,15281.5,796.0,690.0,1150.0,3364.5
2016-04-13 14:00:00+00:00,341.0,1103.0,14912.75,764.0,690.0,1151.0,3279.5
2016-04-13 15:00:00+00:00,337.75,1089.0,15219.25,744.5,689.0,1249.0,
2016-04-13 16:00:00+00:00,338.0,1040.0,15652.5,748.0,691.0,1116.0,3948.0
2016-04-13 17:00:00+00:00,338.0,981.0,15754.5,784.0,692.0,1134.0,3907.0
2016-04-13 18:00:00+00:00,338.5,1059.0,16270.0,817.5,693.0,1194.0,4261.5
2016-04-13 19:00:00+00:00,325.25,969.0,15951.75,819.0,699.0,1193.0,4287.0
2016-04-13 20:00:00+00:00,287.75,1087.0,15166.25,810.5,727.0,1215.0,3929.0
2016-04-13 21:00:00+00:00,179.0,1050.0,13693.75,810.5,692.0,1288.0,
2016-04-13 22:00:00+00:00,128.0,899.0,11760.5,817.5,691.0,1159.0,3018.5
2016-04-13 23:00:00+00:00,128.0,872.0,10093.0,820.5,710.0,1106.0,2094.0
2016-04-14 00:00:00+00:00,128.25,883.0,9232.5,819.0,811.0,1084.0,2096.5
2016-04-14 01:00:00+00:00,128.0,840.0,9151.25,811.0,697.0,1031.0,2095.0
2016-04-14 02:00:00+00:00,128.0,815.0,9476.75,794.5,655.0,984.0,2094.0
2016-04-14 03:00:00+00:00,128.0,943.0,10860.0,762.0,712.0,999.0,2093.5
2016-04-14 04:00:00+00:00,129.75,1232.0,14134.25,785.5,762.0,1091.0,2268.5
2016-04-14 05:00:00+00:00,130.0,1658.0,15513.25,803.5,841.0,1080.0,2623.0
2016-04-14 06:00:00+00:00,130.0,1861.0,15854.5,817.0,932.0,1141.0,2935.5
2016-04-14 07:00:00+00:00,130.0,1718.0,15793.0,815.0,987.0,1148.0,3221.5
2016-04-14 08:00:00+00:00,130.25,1623.0,15297.75,812.0,986.0,1043.0,3427.5
2016-04-14 09:00:00+00:00,128.5,1701.0,14997.75,812.0,986.0,1062.0,3498.5
2016-04-14 10:00:00+00:00,128.0,1516.0,14107.25,816.0,1001.0,1075.0,3527.5
2016-04-14 11:00:00+00:00,127.75,1521.0,13377.5,815.5,1015.0,1142.0,3553.0
2016-04-14 12:00:00+00:00,128.0,1344.0,12447.75,813.5,942.0,1113.0,3612.5
2016-04-14 13:00:00+00:00,128.0,1265.0,11756.0,762.0,828.0,1085.0,3661.5
2016-04-14 14:00:00+00:00,128.0,1260.0,11903.75,752.0,600.0,1012.0,3701.0
2016-04-14 15:00:00+00:00,128.0,1312.0,12787.25,755.5,600.0,971.0,4070.5
2016-04-14 16:00:00+00:00,128.0,1344.0,14297.0,746.5,659.0,928.0,4289.5
2016-04-14 17:00:00+00:00,128.0,1327.0,15128.25,757.5,989.0,1027.0,4304.0
2016-04-14 18:00:00+00:00,128.0,1326.0,15482.0,755.5,1119.0,1048.0,4255.5
2016-04-14 19:00:00+00:00,128.0,1263.0,15042.75,748.0,1022.0,1188.0,4254.0
2016-04-14 20:00:00+00:00,127.75,1203.0,14164.25,759.5,1160.0,1098.0,3813.0
2016-04-14 21:00:00+00:00,127.75,974.0,12499.25,814.0,1173.0,1122.0,2213.5
2016-04-14 22:00:00+00:00,128.25,703.0,10139.25,778.0,936.0,1154.0,1681.0
2016-04-14 23:00:00+00:00,246.0,730.0,8561.75,756.5,566.0,1156.0,1624.5
2016-04-15 00:00:00+00:00,278.75,746.0,7898.5,763.0,542.0,1156.0,1630.5
2016-04-15 01:00:00+00:00,312.75,833.0,7832.75,761.5,465.0,1112.0,1628.5
2016-04-15 02:00:00+00:00,338.75,794.0,7558.0,760.5,534.0,1115.0,1629.0
2016-04-15 03:00:00+00:00,338.0,751.0,8790.0,767.0,889.0,1249.0,1630.5
2016-04-15 04:00:00+00:00,339.75,1134.0,11216.5,779.5,1140.0,1484.0,1745.5
2016-04-15 05:00:00+00:00,341.25,1411.0,12170.0,793.5,1095.0,1640.0,2370.5
2016-04-15 06:00:00+00:00,342.0,1436.0,12732.25,805.5,992.0,1617.0,3221.5
2016-04-15 07:00:00+00:00,337.0,1523.0,12880.75,797.0,1030.0,1670.0,3694.0
2016-04-15 08:00:00+00:00,337.5,1465.0,12445.5,796.5,1081.0,1384.0,3810.5
2016-04-15 09:00:00+00:00,337.25,1456.0,12323.25,796.5,902.0,1188.0,3865.5
2016-04-15 10:00:00+00:00,337.75,1340.0,11308.5,802.0,842.0,1159.0,3918.0
2016-04-15 11:00:00+00:00,337.25,1384.0,9577.75,798.5,700.0,1197.0,4052.0
2016-04-15 12:00:00+00:00,337.5,1275.0,7842.5,664.0,525.0,1199.0,3901.5
2016-04-15 13:00:00+00:00,356.25,1113.0,7133.75,593.0,431.0,1168.0,3678.0
2016-04-15 14:00:00+00:00,339.0,1210.0,6788.0,585.0,394.0,1131.0,3476.0
2016-04-15 15:00:00+00:00,337.5,1279.0,7240.0,592.0,370.0,1103.0,3493.5
2016-04-15 16:00:00+00:00,353.5,1421.0,8508.0,757.0,280.0,1105.0,3792.0
2016-04-15 17:00:00+00:00,371.25,1403.0,10228.25,736.0,432.0,1168.0,3713.0
2016-04-15 18:00:00+00:00,351.5,1317.0,10934.5,511.0,676.0,1156.0,3584.0
2016-04-15 19:00:00+00:00,243.5,1227.0,10688.5,546.0,749.0,1367.0,3654.0
2016-04-15 20:00:00+00:00,209.75,1078.0,9647.0,520.0,878.0,1244.0,3322.5
2016-04-15 21:00:00+00:00,242.75,1051.0,7485.25,533.0,663.0,1106.0,2557.0
2016-04-15 22:00:00+00:00,302.25,815.0,5178.25,587.0,414.0,1098.0,1896.5
2016-04-15 23:00:00+00:00,299.75,740.0,3789.75,644.0,143.0,1050.0,1542.5
2016-04-16 00:00:00+00:00,299.0,730.0,3400.75,692.5,101.0,949.0,1541.5
2016-04-16 01:00:00+00:00,299.5,719.0,3187.5,554.0,101.0,880.0,1518.0
2016-04-16 02:00:00+00:00,299.75,706.0,3250.75,522.5,101.0,946.0,1543.0
2016-04-16 03:00:00+00:00,299.5,766.0,3374.5,516.0,100.0,1037.0,1557.0
2016-04-16 04:00:00+00:00,299.25,773.0,3366.75,575.5,100.0,1157.0,1556.5
2016-04-16 05:00:00+00:00,299.0,867.0,3356.5,682.5,101.0,1138.0,1656.0
2016-04-16 06:00:00+00:00,299.75,1089.0,3382.0,746.5,101.0,1188.0,1688.5
2016-04-16 07:00:00+00:00,299.75,1279.0,3153.5,806.0,101.0,1116.0,2002.0
2016-04-16 08:00:00+00:00,299.5,1193.0,3065.0,825.5,101.0,1103.0,2250.0
2016-04-16 09:00:00+00:00,299.75,1079.0,3062.25,822.5,140.0,1034.0,2293.0
2016-04-16 10:00:00+00:00,299.75,986.0,2841.0,821.0,115.0,1013.0,2289.0
2016-04-16 11:00:00+00:00,299.5,1018.0,2754.5,826.5,101.0,947.0,2293.5
2016-04-16 12:00:00+00:00,299.0,987.0,2723.0,822.0,102.0,876.0,2298.0
2016-04-16 13:00:00+00:00,299.75,773.0,2720.25,652.0,100.0,948.0,2275.0
2016-04-16 14:00:00+00:00,299.0,726.0,2723.0,681.5,99.0,939.0,2183.5
2016-04-16 15:00:00+00:00,300.0,667.0,3015.75,717.0,100.0,993.0,2215.5
2016-04-16 16:00:00+00:00,299.25,616.0,3150.75,804.0,101.0,983.0,2333.0
2016-04-16 17:00:00+00:00,299.5,597.0,3243.75,811.5,101.0,999.0,2400.5
2016-04-16 18:00:00+00:00,299.75,648.0,3349.0,809.5,101.0,1096.0,2444.0
2016-04-16 19:00:00+00:00,299.75,840.0,3425.0,811.5,142.0,1177.0,2446.5
2016-04-16 20:00:00+00:00,299.0,773.0,3606.5,805.5,140.0,1238.0,2390.0
2016-04-16 21:00:00+00:00,299.75,710.0,3336.25,805.5,100.0,1254.0,2338.5
2016-04-16 22:00:00+00:00,231.5,541.0,2673.0,813.5,154.0,1298.0,2338.5
2016-04-16 23:00:00+00:00,199.0,588.0,2465.5,821.0,222.0,1301.0,2334.0
2016-04-17 00:00:00+00:00,199.75,538.0,2443.5,818.5,238.0,1195.0,2332.0
2016-04-17 01:00:00+00:00,199.25,499.0,2389.25,820.0,129.0,1257.0,2294.5
2016-04-17 02:00:00+00:00,200.0,506.0,2420.75,819.5,167.0,1034.0,2269.0
2016-04-17 03:00:00+00:00,199.75,510.0,2380.25,818.0,287.0,906.0,2280.5
2016-04-17 04:00:00+00:00,199.25,494.0,2393.5,818.0,290.0,912.0,2278.5
2016-04-17 05:00:00+00:00,199.75,527.0,2409.5,819.0,288.0,914.0,2275.5
2016-04-17 06:00:00+00:00,199.75,558.0,2486.25,817.0,288.0,1132.0,2304.5
2016-04-17 07:00:00+00:00,199.75,644.0,2508.75,819.0,288.0,1278.0,2320.0
2016-04-17 08:00:00+00:00,199.75,835.0,2524.5,819.0,289.0,1132.0,2336.0
2016-04-17 09:00:00+00:00,199.75,879.0,2581.0,817.5,289.0,1045.0,2354.0
2016-04-17 10:00:00+00:00,199.75,848.0,2583.5,815.5,289.0,942.0,2345.0
2016-04-17 11:00:00+00:00,199.75,700.0,2524.75,718.5,252.0,946.0,2324.0
2016-04-17 12:00:00+00:00,200.0,726.0,2539.25,610.5,162.0,934.0,2254.5
2016-04-17 13:00:00+00:00,199.5,692.0,2324.5,550.0,100.0,924.0,2283.0
2016-04-17 14:00:00+00:00,199.5,657.0,2346.0,534.5,100.0,941.0,2290.0
2016-04-17 15:00:00+00:00,226.0,795.0,2640.5,594.0,100.0,1066.0,2331.5
2016-04-17 16:00:00+00:00,213.0,879.0,3323.25,668.0,99.0,1109.0,2618.0
2016-04-17 17:00:00+00:00,226.75,649.0,3908.0,740.0,99.0,1072.0,2656.0
2016-04-17 18:00:00+00:00,218.25,878.0,4238.5,781.0,121.0,1024.0,2674.0
2016-04-17 19:00:00+00:00,199.25,759.0,4515.5,799.0,183.0,1114.0,2699.0
2016-04-17 20:00:00+00:00,199.5,869.0,4351.75,803.0,255.0,1096.0,2673.0
2016-04-17 21:00:00+00:00,200.0,855.0,3997.75,808.0,257.0,1217.0,2430.0
2016-04-17 22:00:00+00:00,200.25,527.0,3461.75,772.0,151.0,1094.0,1949.0
2016-04-17 23:00:00+00:00,224.5,460.0,3542.25,520.5,153.0,1024.0,1579.5
2016-04-18 00:00:00+00:00,278.25,481.0,3760.75,372.5,152.0,1034.0,1648.0
2016-04-18 01:00:00+00:00,276.0,521.0,3839.75,345.0,219.0,1045.0,1626.0
2016-04-18 02:00:00+00:00,291.25,511.0,4426.5,343.5,289.0,1060.0,1635.5
2016-04-18 03:00:00+00:00,308.75,579.0,6144.5,363.5,289.0,1341.0,1659.5
2016-04-18 04:00:00+00:00,332.25,681.0,8138.5,366.0,265.0,1639.0,1700.0
2016-04-18 05:00:00+00:00,332.25,803.0,9989.0,537.5,178.0,1951.0,2182.5
2016-04-18 06:00:00+00:00,332.5,838.0,10697.75,696.0,99.0,1864.0,2802.5
2016-04-18 07:00:00+00:00,349.25,1006.0,10127.75,789.0,101.0,1868.0,2845.5
2016-04-18 08:00:00+00:00,336.25,865.0,9464.5,775.0,101.0,1519.0,2853.5
2016-04-18 09:00:00+00:00,327.75,816.0,9046.25,759.0,98.0,1519.0,2854.5
2016-04-18 10:00:00+00:00,330.0,836.0,9287.75,759.0,60.0,1443.0,2853.0
2016-04-18 11:00:00+00:00,358.25,766.0,8106.0,762.5,50.0,1406.0,2854.0
2016-04-18 12:00:00+00:00,358.0,702.0,7567.25,757.5,0.0,1378.0,2815.5
2016-04-18 13:00:00+00:00,337.25,703.0,7224.25,656.5,0.0,1400.0,2824.5
2016-04-18 14:00:00+00:00,327.5,1009.0,7069.75,648.5,0.0,1444.0,2996.0
2016-04-18 15:00:00+00:00,328.0,974.0,7480.75,711.0,0.0,1469.0,3512.5
2016-04-18 16:00:00+00:00,330.25,866.0,8694.75,803.0,0.0,1448.0,3867.0
2016-04-18 17:00:00+00:00,350.25,728.0,9267.5,816.0,0.0,1607.0,3955.5
2016-04-18 18:00:00+00:00,358.5,648.0,9523.25,817.0,0.0,1648.0,4015.5
2016-04-18 19:00:00+00:00,357.5,529.0,9224.5,817.5,0.0,1685.0,4025.5
2016-04-18 20:00:00+00:00,331.75,505.0,8393.75,815.0,0.0,1505.0,3690.0
2016-04-18 21:00:00+00:00,327.5,646.0,6701.25,790.5,0.0,1253.0,2830.0
2016-04-18 22:00:00+00:00,327.5,615.0,5293.0,764.5,0.0,1279.0,2376.0
2016-04-18 23:00:00+00:00,328.0,717.0,5226.0,742.0,0.0,1175.0,1900.5
2016-04-19 00:00:00+00:00,327.75,650.0,5070.25,751.5,0.0,1111.0,1748.0
2016-04-19 01:00:00+00:00,327.5,662.0,4738.25,740.5,0.0,1159.0,1725.5
2016-04-19 02:00:00+00:00,327.75,607.0,5087.75,812.0,0.0,1125.0,1726.0
2016-04-19 03:00:00+00:00,327.75,697.0,6833.75,812.0,0.0,1180.0,1727.0
2016-04-19 04:00:00+00:00,333.0,717.0,8537.25,815.5,0.0,1136.0,1926.5
2016-04-19 05:00:00+00:00,334.0,782.0,9137.75,820.5,0.0,1140.0,3036.5
2016-04-19 06:00:00+00:00,392.75,1107.0,8599.75,816.5,0.0,1133.0,4070.0
2016-04-19 07:00:00+00:00,429.5,1192.0,7276.0,818.5,0.0,1150.0,4762.5
2016-04-19 08:00:00+00:00,431.75,1121.0,6022.75,813.0,0.0,1498.0,4888.0
2016-04-19 09:00:00+00:00,456.75,943.0,5558.5,802.5,0.0,1631.0,4834.0
2016-04-19 10:00:00+00:00,434.5,740.0,6085.0,810.0,0.0,1487.0,4839.0
2016-04-19 11:00:00+00:00,426.75,783.0,6351.5,815.5,0.0,1435.0,4536.0
2016-04-19 12:00:00+00:00,426.75,667.0,5687.0,804.0,0.0,1380.0,4525.0
2016-04-19 13:00:00+00:00,426.25,605.0,5197.0,817.0,0.0,1346.0,4528.0
2016-04-19 14:00:00+00:00,426.5,566.0,5518.75,816.5,0.0,1184.0,4539.5
2016-04-19 15:00:00+00:00,361.75,751.0,5881.75,813.5,22.0,1140.0,5049.0
2016-04-19 16:00:00+00:00,326.0,534.0,7042.75,805.5,70.0,1047.0,5108.0
2016-04-19 17:00:00+00:00,326.75,447.0,8060.0,808.5,150.0,1029.0,5164.5
2016-04-19 18:00:00+00:00,327.0,542.0,7913.75,817.0,241.0,1107.0,5044.5
2016-04-19 19:00:00+00:00,326.75,394.0,7906.25,818.5,296.0,1387.0,5299.0
2016-04-19 20:00:00+00:00,326.75,343.0,7049.0,810.0,295.0,1104.0,5445.0
2016-04-19 21:00:00+00:00,327.25,477.0,5611.0,799.0,295.0,963.0,3732.0
2016-04-19 22:00:00+00:00,326.5,392.0,4251.25,640.5,295.0,965.0,2825.5
2016-04-19 23:00:00+00:00,327.25,638.0,4053.75,636.0,264.0,999.0,2808.5
2016-04-20 00:00:00+00:00,326.75,666.0,3862.25,682.5,277.0,1008.0,2799.5
2016-04-20 01:00:00+00:00,327.0,650.0,3988.25,682.5,295.0,998.0,2797.0
2016-04-20 02:00:00+00:00,326.25,696.0,4507.5,700.5,295.0,989.0,2797.0
2016-04-20 03:00:00+00:00,326.5,538.0,6368.75,743.5,315.0,982.0,2798.0
2016-04-20 04:00:00+00:00,327.5,669.0,8348.0,749.0,385.0,990.0,2797.5
2016-04-20 05:00:00+00:00,329.75,858.0,9479.0,809.0,518.0,1136.0,3081.0
2016-04-20 06:00:00+00:00,305.5,1150.0,9914.0,817.0,686.0,1219.0,3738.5
2016-04-20 07:00:00+00:00,256.25,1272.0,9608.25,818.5,835.0,1286.0,3928.5
2016-04-20 08:00:00+00:00,128.0,1025.0,8780.75,816.0,879.0,1325.0,3907.5
2016-04-20 09:00:00+00:00,128.25,881.0,8343.25,815.5,885.0,1482.0,3864.0
2016-04-20 10:00:00+00:00,128.0,868.0,7014.0,814.0,885.0,1535.0,3805.0
2016-04-20 11:00:00+00:00,128.0,790.0,6528.75,688.0,885.0,1642.0,3522.5
2016-04-20 12:00:00+00:00,128.0,837.0,6358.25,625.0,885.0,1588.0,3277.0
2016-04-20 13:00:00+00:00,128.0,836.0,6524.5,621.0,835.0,1437.0,3303.0
2016-04-20 14:00:00+00:00,128.0,708.0,7317.25,618.5,858.0,1393.0,3257.5
2016-04-20 15:00:00+00:00,127.75,747.0,8924.5,638.5,758.0,1435.0,3559.5
2016-04-20 16:00:00+00:00,137.0,638.0,10166.25,742.5,483.0,1522.0,3810.0
2016-04-20 17:00:00+00:00,128.0,628.0,11042.25,819.0,271.0,1474.0,3827.0
2016-04-20 18:00:00+00:00,128.0,641.0,11322.5,821.0,424.0,1472.0,3836.0
2016-04-20 19:00:00+00:00,128.0,692.0,11310.25,819.5,506.0,1687.0,3840.5
2016-04-20 20:00:00+00:00,128.0,819.0,10528.0,694.0,828.0,1616.0,3842.0
2016-04-20 21:00:00+00:00,128.0,595.0,8971.25,587.5,885.0,1338.0,3671.5
2016-04-20 22:00:00+00:00,128.0,599.0,7679.75,457.0,884.0,1033.0,2693.0
2016-04-20 23:00:00+00:00,128.0,562.0,7032.75,461.5,884.0,984.0,1877.5
2016-04-21 00:00:00+00:00,115.25,454.0,6733.75,492.0,839.0,1003.0,1746.5
